u,v,key,osmid,name,highway,oneway,reversed,length,geometry,Cost of returning,Edge Betweenness,bridge,lanes,ref,access,maxspeed,tunnel,junction
380765518,1429524741,0,"[1071049929, 33460051]",后牛肉湾,residential,False,True,165.933,"LINESTRING (116.3701171 39.9040116, 116.3691776 39.9039935, 116.3682983 39.9039847, 116.3681722 39.9039834)",1.5409801469619235,0.0023867832427311077,,,,,,,
380765518,77732049,0,1084252279,油坊胡同,residential,False,False,139.804,"LINESTRING (116.3701171 39.9040116, 116.3701232 39.9039593, 116.3702324 39.9029133, 116.3702435 39.9027581)",1.9816487434668844,0.0025563156776073808,,,,,,,
380765530,534085707,0,33460056,西松树胡同,unclassified,False,True,249.122,"LINESTRING (116.3720429 39.9027764, 116.3720477 39.9027141, 116.3721318 39.9006089, 116.3721324 39.9005371)",1.671249934072561,0.0037841829768685132,,,,,,,
380765530,733992918,0,154860702,西绒线胡同,tertiary,False,False,116.391,"LINESTRING (116.3720429 39.9027764, 116.3721561 39.9027745, 116.373407 39.9027971)",1.5766625180432112,0.005176899494572873,,,,,,,
380765530,733992798,0,154860702,西绒线胡同,tertiary,False,True,23.325000000000003,"LINESTRING (116.3720429 39.9027764, 116.3719366 39.9027782, 116.3717695 39.9027797)",1.5378712320713832,0.0028482601850951233,,,,,,,
380765609,734045913,0,33459778,中京畿道,tertiary,False,False,105.72,"LINESTRING (116.3626933 39.907668, 116.3628292 39.907657, 116.3629833 39.9076277, 116.3636778 39.9074636, 116.3638944 39.9074499)",1.547167916069171,0.0031061973363305916,,,,,,,
380765609,380764736,0,33459778,中京畿道,tertiary,False,True,238.854,"LINESTRING (116.3626933 39.907668, 116.3600065 39.9077387, 116.3598946 39.907741)",1.515765197982407,0.000731302258391063,,,,,,,
380765609,380765627,0,33460064,,residential,False,False,182.561,"LINESTRING (116.3626933 39.907668, 116.3626939 39.9078142, 116.3627004 39.9092843, 116.3627005 39.9093098)",1.5100911394827317,0.00018322183675748504,,,,,,,
380765627,380765609,0,33460064,,residential,False,True,182.561,"LINESTRING (116.3627005 39.9093098, 116.3627004 39.9092843, 116.3626939 39.9078142, 116.3626933 39.907668)",1.5100911394827328,0.00018156469863502253,,,,,,,
380765627,380765652,0,33460070,,residential,False,False,194.867,"LINESTRING (116.3627005 39.9093098, 116.3648038 39.9092065, 116.3649805 39.9091978)",1.5048489240363618,0.0012839217974905165,,,,,,,
380765627,380765651,0,33460070,,residential,False,True,161.403,"LINESTRING (116.3627005 39.9093098, 116.3608531 39.90934, 116.3608086 39.9093407)",1.514613931486878,0.0016507257184234132,,,,,,,
380765651,734045363,0,33460071,二龙路,residential,False,False,68.607,"LINESTRING (116.3608086 39.9093407, 116.3607944 39.9099576)",1.5392325120959858,0.0015587905773685367,,,,,,,
380765651,734046180,0,33460071,二龙路,residential,False,True,5.617,"LINESTRING (116.3608086 39.9093407, 116.3608072 39.9092902)",1.609753819670077,0.001586889875966814,,,,,,,
380765651,380765627,0,33460070,,residential,False,False,161.403,"LINESTRING (116.3608086 39.9093407, 116.3608531 39.90934, 116.3627005 39.9093098)",1.5146139314868774,0.0011996239016956846,,,,,,,
380765652,380762591,0,33459765,华远街,tertiary,False,False,114.534,"LINESTRING (116.3649805 39.9091978, 116.3650109 39.9101327, 116.365014 39.9102275)",1.505147703242756,0.01040351313281962,,,,,,,
380765652,734046281,0,33459765,华远街,tertiary,False,True,55.093999999999994,"LINESTRING (116.3649805 39.9091978, 116.3649836 39.9089674, 116.3650521 39.9087076)",1.524850137460576,0.010949143872011296,,,,,,,
380765652,380765627,0,33460070,,residential,False,True,194.867,"LINESTRING (116.3649805 39.9091978, 116.3648038 39.9092065, 116.3627005 39.9093098)",1.5048489240363618,0.0017333664760957824,,,,,,,
383991853,383992119,0,33610049,,residential,False,False,38.039,"LINESTRING (116.3699141 39.9390748, 116.3703582 39.9391077)",1.2739448041009966,0.00026838432635534085,,,,,,,
383992119,383991853,0,33610049,,residential,False,True,38.039,"LINESTRING (116.3703582 39.9391077, 116.3699141 39.9390748)",1.2739448041009973,0.00026838432635534085,,,,,,,
383992119,384005135,0,33610958,四环胡同,residential,False,False,119.108,"LINESTRING (116.3703582 39.9391077, 116.3703054 39.9401781)",1.357907354076485,4.222099738100127e-05,,,,,,,
383992119,384000923,0,33610958,四环胡同,residential,False,True,228.74400000000003,"LINESTRING (116.3703582 39.9391077, 116.3721612 39.9391272, 116.3724692 39.9392027, 116.372428 39.9396282)",1.4070470077173596,0.0004944035563625098,,,,,,,
383992122,340249784,0,30767276,邱家胡同,unclassified,False,True,109.61,"LINESTRING (116.3715217 39.9401556, 116.3714626 39.9411403)",1.5241060408090528,0.001060424299408834,,,,,,,
383992122,384005135,0,33610958,四环胡同,residential,False,True,103.726,"LINESTRING (116.3715217 39.9401556, 116.3703054 39.9401781)",1.3906543923194858,0.0006614142593132963,,,,,,,
383992122,384000923,0,33610958,四环胡同,residential,False,False,125.497,"LINESTRING (116.3715217 39.9401556, 116.3716846 39.9401384, 116.3717408 39.9400949, 116.3723615 39.9400908, 116.372428 39.9396282)",1.3978104924762869,0.001479824343359019,,,,,,,
383999487,10068907124,0,"[121100419, 162982997]",新街口北大街,primary,False,True,137.69799999999998,"LINESTRING (116.3660353 39.9457701, 116.3660043 39.9461489, 116.3659665 39.9465807, 116.3659091 39.9468944, 116.3658893 39.9470026)",2.304126513795397,0.004188956975650877,,,,,,,
383999487,1747691608,0,243054304,新街口北大街,primary,True,False,53.429,"LINESTRING (116.3660353 39.9457701, 116.36605 39.9455801, 116.3660661 39.9452902)",2.4670231177097914,0.014975269014759336,,,,,,,
383999628,340249784,0,26514861,新街口东街,tertiary,False,False,276.381,"LINESTRING (116.3683504 39.9407393, 116.3685492 39.9408571, 116.3689159 39.9410151, 116.369343 39.9411124, 116.3698003 39.9411477, 116.3708343 39.9411425, 116.3712806 39.9411604, 116.3714626 39.9411403)",1.5168361648135504,0.009576745308678,,,,,,,
383999628,533569352,0,26514861,新街口东街,tertiary,False,True,185.878,"LINESTRING (116.3683504 39.9407393, 116.3681037 39.9405817, 116.3678257 39.9404261, 116.3674047 39.9402605, 116.366977 39.9401666, 116.3664843 39.9401042, 116.3663896 39.9400863)",1.6062792243373025,0.0008369268013271514,,,,,,,
383999628,383999744,0,33610564,光泽胡同,unclassified,False,False,261.126,"LINESTRING (116.3683504 39.9407393, 116.3682039 39.941049, 116.3681583 39.9412329, 116.3681009 39.9415228, 116.3680643 39.9417401, 116.3680476 39.9417939, 116.3680322 39.9419308, 116.3678835 39.9421685, 116.3667612 39.9421014)",1.2506142382561447,0.00026838432635534085,,,,,,,
383999744,383999628,0,33610564,光泽胡同,unclassified,False,True,261.126,"LINESTRING (116.3667612 39.9421014, 116.3678835 39.9421685, 116.3680322 39.9419308, 116.3680476 39.9417939, 116.3680643 39.9417401, 116.3681009 39.9415228, 116.3681583 39.9412329, 116.3682039 39.941049, 116.3683504 39.9407393)",1.2506142382561445,0.00026838432635534085,,,,,,,
384000864,384000923,0,33610654,,unclassified,False,True,42.33,"LINESTRING (116.3729245 39.93963, 116.372428 39.9396282)",1.730416220826852,0.0020413059689394675,,,,,,,
384000864,340065462,0,162368395,德胜门内大街,secondary,True,False,99.326,"LINESTRING (116.3729245 39.93963, 116.3730177 39.9387396)",4.257026598450944,0.008078332198553967,,,,,,,
384000864,1742785909,0,162368414,,secondary_link,False,False,8.156,"LINESTRING (116.3729245 39.93963, 116.3730198 39.9396364)",1.4834906286744411,0.00015188031139786804,,,,,,,
384000923,384000864,0,33610654,,unclassified,False,False,42.33,"LINESTRING (116.372428 39.9396282, 116.3729245 39.93963)",1.7304162208268514,0.0022071638801528888,,,,,,,
384000923,383992119,0,33610958,四环胡同,residential,False,False,228.744,"LINESTRING (116.372428 39.9396282, 116.3724692 39.9392027, 116.3721612 39.9391272, 116.3703582 39.9391077)",1.4070470077173591,0.0004112584523050431,,,,,,,
384000923,383992122,0,33610958,四环胡同,residential,False,True,125.49700000000001,"LINESTRING (116.372428 39.9396282, 116.3723615 39.9400908, 116.3717408 39.9400949, 116.3716846 39.9401384, 116.3715217 39.9401556)",1.3978104924762875,0.0013971115362030643,,,,,,,
384005135,383992122,0,33610958,四环胡同,residential,False,False,103.726,"LINESTRING (116.3703054 39.9401781, 116.3715217 39.9401556)",1.3906543923194852,0.0005782691552558296,,,,,,,
384005135,383992119,0,33610958,四环胡同,residential,False,True,119.108,"LINESTRING (116.3703054 39.9401781, 116.3703582 39.9391077)",1.3579073540764843,0.00012536610143846794,,,,,,,
384005135,384005144,0,33610960,,unclassified,False,False,41.595,"LINESTRING (116.3703054 39.9401781, 116.3698195 39.9401444)",1.2733760160328689,0.00026838432635534085,,,,,,,
384005144,384005135,0,33610960,,unclassified,False,True,41.595,"LINESTRING (116.3698195 39.9401444, 116.3703054 39.9401781)",1.2733760160328695,0.00026838432635534085,,,,,,,
384007936,384008475,0,34104214,爱民街,residential,False,False,56.234,"LINESTRING (116.3757581 39.930896, 116.3757645 39.9303903)",1.5320741180718276,0.0009052297117660409,,,,,,,
384007936,342835768,0,34104214,爱民街,residential,False,True,78.597,"LINESTRING (116.3757581 39.930896, 116.3757481 39.9316028)",1.4519957927737452,0.0019750204440409673,,,,,,,
384007936,1502696891,0,34104273,爱民一巷,residential,False,True,172.209,"LINESTRING (116.3757581 39.930896, 116.3756596 39.9308954, 116.3750919 39.9308919, 116.3738689 39.9308844, 116.3737385 39.9308836)",1.6354135830854466,0.0004108261554035311,,,,,,,
384008474,384008475,0,33611188,爱民二巷,residential,False,False,87.355,"LINESTRING (116.3747406 39.9303638, 116.3757645 39.9303903)",1.243499083656168,0.00026838432635534085,,,,,,,
384008475,384008474,0,33611188,爱民二巷,residential,False,True,87.355,"LINESTRING (116.3757645 39.9303903, 116.3747406 39.9303638)",1.2434990836561688,0.00026838432635534085,,,,,,,
384008475,384008816,0,34104214,爱民街,residential,False,False,89.137,"LINESTRING (116.3757645 39.9303903, 116.3757988 39.9295891)",1.4631955954683962,0.0009641661893388378,,,,,,,
384008475,384007936,0,34104214,爱民街,residential,False,True,56.234,"LINESTRING (116.3757645 39.9303903, 116.3757581 39.930896)",1.5320741180718283,0.002253491698098254,,,,,,,
384008808,384008816,0,33611191,爱民三巷,residential,False,False,96.919,"LINESTRING (116.3746806 39.9296687, 116.3749724 39.9296095, 116.3751355 39.92957, 116.3757988 39.9295891)",1.2407420034237904,0.00026838432635534085,,,,,,,
384008816,266112589,0,34104214,爱民街,residential,False,False,16.39,"LINESTRING (116.3757988 39.9295891, 116.3757989 39.9294417)",1.4627634219517367,0.0010267051410909013,,,,,,,
384008816,384008475,0,34104214,爱民街,residential,False,True,89.137,"LINESTRING (116.3757988 39.9295891, 116.3757645 39.9303903)",1.4631955954683968,0.0023124281756710507,,,,,,,
384008816,384008808,0,33611191,爱民三巷,residential,False,True,96.919,"LINESTRING (116.3757988 39.9295891, 116.3751355 39.92957, 116.3749724 39.9296095, 116.3746806 39.9296687)",1.240742003423791,0.00026838432635534085,,,,,,,
384009469,340246784,0,"[516478145, 516478146, 33611278, 516478143]",西福寿里,unclassified,False,False,196.92599999999996,"LINESTRING (116.3775575 39.9334673, 116.3776565 39.9325206, 116.378124 39.9325446, 116.3781525 39.9323236, 116.3784647 39.9323392)",1.212111390852122,0.00026838432635534085,,,,,,,
384027832,734045958,0,30784402,大石桥胡同,residential,False,False,76.734,"LINESTRING (116.3840035 39.945222, 116.3849032 39.945243)",1.5972701096661,0.00033920896871971666,,,,,,,
384027832,384027867,0,33611534,,residential,False,True,81.934,"LINESTRING (116.3840035 39.945222, 116.3840715 39.944487)",1.5724085127001084,0.0006805794219469931,,,,,,,
384027832,341226632,0,"[30802913, 30784402]","['大石桥胡同', '小八道湾胡同']",residential,False,True,454.582,"LINESTRING (116.3840035 39.945222, 116.3832687 39.945191, 116.3827023 39.945191, 116.3823347 39.9452078, 116.3818354 39.9452305, 116.3817789 39.9452307, 116.3809845 39.9452335, 116.3809592 39.9452128, 116.3809443 39.944822, 116.3809256 39.9446766, 116.3808975 39.9446493, 116.3808814 39.9446337, 116.3807044 39.9446278, 116.3806213 39.9445706, 116.3805275 39.9443238, 116.3804644 39.9442189, 116.3803696 39.9441324, 116.3802153 39.9441175, 116.3800259 39.9438265)",1.6186489565695783,0.00020591742408686284,,,,,,,
384027832,1979812781,0,33611534,,residential,False,False,168.391,"LINESTRING (116.3840035 39.945222, 116.3839532 39.9464518, 116.3839278 39.9467351)",1.4498429946899827,0.00026838432635534085,,,,,,,
384027867,384027832,0,33611534,,residential,False,False,81.934,"LINESTRING (116.3840715 39.944487, 116.3840035 39.945222)",1.5724085127001075,0.0003127668082439019,,,,,,,
384027867,528868013,0,30802906,小石桥胡同,residential,False,False,302.957,"LINESTRING (116.3840715 39.944487, 116.3842229 39.9444933, 116.3851428 39.9445164, 116.3876227 39.9445898)",1.449062680830414,0.0009311675258567584,,,,,,,
384027867,342732522,0,33611534,,residential,False,True,18.596,"LINESTRING (116.3840715 39.944487, 116.3840842 39.9443675, 116.3840635 39.9443229)",1.2714894766630875,0.00026838432635534085,,,,,,,
384045084,5776430508,0,59217101,,residential,False,False,92.176,"LINESTRING (116.418691 39.8976543, 116.4187401 39.8968262)",1.9710123973739562,0.000578125056288659,,,,,,,
384045084,734520682,0,59217101,,residential,False,True,119.70400000000001,"LINESTRING (116.418691 39.8976543, 116.4186503 39.8980343, 116.418576 39.8987272)",2.026619227914029,0.0004333776437657383,,,,,,,
384045084,384045090,0,1030661647,,unclassified,False,False,210.801,"LINESTRING (116.418691 39.8976543, 116.41971 39.8977106, 116.4211494 39.8975801)",1.8909697158276209,0.01764160425380151,,,,,,,
384045084,10120370899,0,1030661649,国瑞北路,tertiary,True,False,163.093,"LINESTRING (116.418691 39.8976543, 116.4185259 39.8977702, 116.4182768 39.8979001, 116.4180178 39.8980355, 116.4178939 39.8980683, 116.417736 39.8980847, 116.4175666 39.8980869, 116.4169532 39.898075)",3.208999283924234,0.0012100710768155568,,,,,,,
384045090,373101859,0,121903959,北花市大街,secondary,True,False,177.226,"LINESTRING (116.4211494 39.8975801, 116.4212311 39.8959875)",7.081576175267994,0.02163336179287935,,,,,,,
384045090,384045084,0,1030661647,,unclassified,False,True,210.801,"LINESTRING (116.4211494 39.8975801, 116.41971 39.8977106, 116.418691 39.8976543)",1.8909697158276204,0.00016708275243437193,,,,,,,
384046157,734521389,0,146586684,西花市大街,tertiary,False,False,172.566,"LINESTRING (116.4167722 39.8958677, 116.418794 39.8959167)",1.674667907611935,0.0013996332681285506,,,,,,,
384046157,734520195,0,146586684,西花市大街,tertiary,False,True,177.748,"LINESTRING (116.4167722 39.8958677, 116.4146921 39.8957758)",2.1316527965649716,0.003827628815470465,,,,,,,
384046157,5776430501,0,609879680,,residential,False,False,49.607,"LINESTRING (116.4167722 39.8958677, 116.4167537 39.8963136)",1.6775167486598281,0.001201281039818147,,,,,,,
384046157,734520893,0,59217073,,residential,False,False,197.165,"LINESTRING (116.4167722 39.8958677, 116.4167879 39.8953877, 116.4168242 39.895277, 116.4169399 39.8951427, 116.4171578 39.8947249, 116.4172406 39.8945571, 116.417328 39.8941745)",1.4896898580679052,0.00026838432635534085,,,,,,,
384057956,31194147,0,25109457,东四南大街,primary,False,False,51.414,"LINESTRING (116.4114524 39.9169724, 116.4114314 39.9174345)",1.6465279177008174,0.021072096315749658,,,,,,,
384057956,9810487637,0,25109457,东四南大街,primary,False,True,4.228,"LINESTRING (116.4114524 39.9169724, 116.4114542 39.9169344)",1.2066283241059452,0.02392143724309856,,,,,,,
384077855,322121800,0,33612555,,primary_link,True,False,16.568,"LINESTRING (116.3683202 39.8879958, 116.3681262 39.8879892)",5.308982710694259,0.034417461912841736,,,,,,,
384077855,734169381,0,1071049909,宣武门外大街,primary,True,False,12.449,"LINESTRING (116.3683202 39.8879958, 116.3683402 39.8881067)",8.846570247303514,0.0077577840460828495,,,,,,,
384141122,384141888,0,1052210031,龙潭路,tertiary,False,False,358.002,"LINESTRING (116.4385946 39.8801607, 116.4373163 39.8801367, 116.4345252 39.8800799, 116.4344005 39.8800774)",1.242302769414455,0.00026838432635534085,,,,,,,
384141888,734570317,0,104129576,龙潭路,tertiary,False,False,256.298,"LINESTRING (116.4344005 39.8800774, 116.4336474 39.8800507, 116.4326487 39.880019, 116.432596 39.8800173, 116.4320788 39.8800009, 116.4313996 39.8799794)",1.4754388685311046,0.00041644601512318656,,,,,,,
384141888,384141122,0,1052210031,龙潭路,tertiary,False,True,358.002,"LINESTRING (116.4344005 39.8800774, 116.4345252 39.8800799, 116.4373163 39.8801367, 116.4385946 39.8801607)",1.2423027694144553,0.00026838432635534085,,,,,,,
384141888,343437840,0,1052210032,夕照寺街,tertiary,False,True,324.332,"LINESTRING (116.4344005 39.8800774, 116.434332 39.8815896, 116.4342923 39.8819937, 116.4341945 39.8829893)",1.4882603482263554,0.0006085299383616668,,,,,,,
384142264,734570208,0,33613470,夕照寺街,tertiary,False,False,108.794,"LINESTRING (116.4340769 39.8849148, 116.4341426 39.8844235, 116.4341408 39.8842732, 116.4341673 39.8839396)",1.5765331597505112,0.0008630807638686249,,,,,,,
384142264,734570018,0,33613470,夕照寺街,tertiary,False,True,192.36599999999999,"LINESTRING (116.4340769 39.8849148, 116.4340442 39.8857818, 116.4340362 39.8858868, 116.4340023 39.8865008, 116.4339956 39.8866436)",1.432792522312815,0.0007613468930461441,,,,,,,
