u,v,key,osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,Cost of returning,Edge Betweenness,bridge,tunnel,access,junction
69372794,69372795,0,234013261,4,,West Peachtree Street Northwest,secondary,30 mph,True,False,90.86099999999999,"LINESTRING (-84.3872838 33.7787332, -84.3872823 33.7788001, -84.3872801 33.7790225, -84.3872783 33.779207, -84.3872757 33.7794743, -84.3872751 33.7795503)",5.0784722662361546,0.005394458643615892,,,,
69372795,69616394,0,9276954,,,8th Street Northwest,residential,,False,False,143.06,"LINESTRING (-84.3872751 33.7795503, -84.3874228 33.7795488, -84.3877838 33.7795573, -84.3881437 33.7795611, -84.3887433 33.7795677, -84.3888227 33.7795655)",1.7735313885085078,0.00043711478766544193,,,,
69372795,69372806,0,"[311764298, 311764294]",4,,West Peachtree Street Northwest,secondary,30 mph,True,False,134.339,"LINESTRING (-84.3872751 33.7795503, -84.3872726 33.7796417, -84.387272 33.779957, -84.387298 33.780181, -84.387362 33.7804, -84.3874777 33.7806659, -84.387509 33.780729)",5.050901108218655,0.00497723752188,,,,
69372795,69576975,0,"[1219754025, 1219754028]",,,8th Street Northeast,residential,,False,False,146.20499999999998,"LINESTRING (-84.3872751 33.7795503, -84.387165 33.7795467, -84.3868133 33.7795464, -84.3866393 33.7795473, -84.3864043 33.7795485, -84.3861641 33.7795478, -84.3857574 33.7795465, -84.385745 33.7795463, -84.3857237 33.7795459, -84.3856933 33.7795454)",1.7171492389112806,0.0011612927486374658,,,,
69372806,69488040,0,"[629238146, 234013258, 9267063]",2,,Peachtree Place Northeast,residential,25 mph,False,True,176.303,"LINESTRING (-84.387509 33.780729, -84.3873821 33.7807473, -84.387316 33.780755, -84.3868259 33.7807577, -84.3867403 33.7807581, -84.3866731 33.7807593, -84.3864427 33.7807613, -84.38618 33.7807617, -84.3859762 33.7807628, -84.3856759 33.7807638, -84.385604 33.780764)",1.665883697325086,0.00014665513480991238,,,,
69372806,69494184,0,9267357,2,,Peachtree Place Northwest,residential,25 mph,False,False,138.947,"LINESTRING (-84.387509 33.780729, -84.3876154 33.7807182, -84.3879209 33.7806848, -84.3879338 33.7806834, -84.3881153 33.7806639, -84.3885373 33.7806187, -84.3886926 33.780602, -84.3888916 33.7805813, -84.389 33.780569)",1.7008854774743103,0.0003315206645454843,,,,
69372806,69372813,0,"[311764304, 75359073]",5,,West Peachtree Street Northwest,secondary,30 mph,True,False,90.403,"LINESTRING (-84.387509 33.780729, -84.3875416 33.7808016, -84.387615 33.7809646, -84.387706 33.781171, -84.387762 33.78134, -84.3877685 33.781366, -84.387802 33.781503)",5.188567378497063,0.004741849358853834,,,,
69372813,69614527,0,"[9274352, 629238145]",2,,10th Street Northeast,secondary,30 mph,True,False,174.21300000000002,"LINESTRING (-84.387802 33.781503, -84.3877084 33.7814392, -84.3876543 33.7814376, -84.3870314 33.7814457, -84.3866785 33.7814411, -84.3864083 33.7814395, -84.3860618 33.7814414, -84.3859517 33.7814747)",1.6159925712323413,0.00417184730883582,,,,
69372813,69616397,0,"[9274708, 629238141]",6,,10th Street Northwest,secondary,25 mph,False,False,126.25,"LINESTRING (-84.387802 33.781503, -84.3879385 33.7815039, -84.3884747 33.7815073, -84.3887752 33.7815072, -84.3889609 33.7815071, -84.3890563 33.7815072, -84.389168 33.781507)",1.7637243201326687,0.005502842732079628,,,,
69372813,69227156,0,75359067,4,,West Peachtree Street Northwest,secondary,30 mph,True,False,195.802,"LINESTRING (-84.387802 33.781503, -84.3878247 33.7816526, -84.387836 33.781729, -84.387844 33.781959, -84.3878431 33.7820317, -84.3878401 33.7824547, -84.3878382 33.7827121, -84.387838 33.7827386, -84.3878373 33.782828, -84.3878351 33.7831134, -84.387834 33.783262)",7.034000087928752,0.003923237136136966,,,,
69372822,69200118,0,9258926,2,,12th Street Northeast,residential,25 mph,False,True,143.076,"LINESTRING (-84.3878218 33.7844915, -84.3877232 33.7845134, -84.387204 33.7845724, -84.3869687 33.7845702, -84.3868795 33.7845694, -84.3863724 33.7845648, -84.386282 33.784564)",1.7322462626616388,0.00032757832221188453,,,,
69372822,69389973,0,9259133,,,12th Street Northwest,residential,,False,False,128.808,"LINESTRING (-84.3878218 33.7844915, -84.3879281 33.7844541, -84.3885492 33.7844358, -84.3886324 33.7844365, -84.3887242 33.7844372, -84.3889099 33.7844386, -84.389206 33.784441)",1.800163410169995,0.0006926392223032256,,,,
69372822,69249251,0,44450083,3,,West Peachtree Street Northwest,secondary,30 mph,True,False,138.274,"LINESTRING (-84.3878218 33.7844915, -84.3878219 33.7845676, -84.3878221 33.7848177, -84.3878186 33.7852668, -84.3878167 33.7855099, -84.387815 33.785735)",4.969023878970663,0.0030546481429141554,,,,
69372826,69424999,0,9261737,2,,14th Street Northwest,primary,,True,False,132.487,"LINESTRING (-84.387808 33.786702, -84.3879509 33.7867023, -84.3891463 33.7867052, -84.3892416 33.7867054)",4.895028850955672,0.0031993017808470093,,,,
69372826,69232946,0,73229536,5,US 19;GA 9,West Peachtree Street Northwest,primary,30 mph,True,False,207.27700000000002,"LINESTRING (-84.387808 33.786702, -84.3878073 33.7867683, -84.3878014 33.7873133, -84.387798 33.7876281, -84.3877965 33.7877616, -84.387796 33.7878118, -84.3877888 33.7884744, -84.3877878 33.788566)",9.859511129514999,0.0020179940634389598,,,,
69372828,868645330,0,9259785,,,16th Street Northwest,residential,,False,True,44.693,"LINESTRING (-84.387783 33.789917, -84.3876844 33.7899199, -84.3876557 33.7899208, -84.3875191 33.789933, -84.3873858 33.7899545, -84.3873036 33.7899645)",1.4321559864444524,0.0002462447672986949,,,,
69372828,10020181156,0,73229529,5,US 19;GA 9,West Peachtree Street Northwest,primary,,True,False,117.925,"LINESTRING (-84.387783 33.789917, -84.3877791 33.7904224, -84.3877749 33.7909775)",7.2804300176729075,0.0005962641151018398,,,,
69372828,69401702,0,546847736,,,16th Street Northwest,residential,25 mph,False,False,141.306,"LINESTRING (-84.387783 33.789917, -84.3878981 33.789918, -84.3885458 33.7899235, -84.3889348 33.7899268, -84.389312 33.78993)",1.614415035130308,0.0007421307814450322,,,,
69372850,69429658,0,9277370,4,GA 154,Memorial Drive Southeast,primary,,False,False,79.622,"LINESTRING (-84.373388 33.746788, -84.3732992 33.7467866, -84.372527 33.746774)",1.4679229713200583,0.02402135900424924,,,,
69372850,69327835,0,9277370,4,GA 154,Memorial Drive Southeast,primary,,False,True,137.781,"LINESTRING (-84.373388 33.746788, -84.3734852 33.7467893, -84.3737151 33.7467924, -84.3738682 33.7467944, -84.3743175 33.7468005, -84.374878 33.746808)",1.4547315110410808,0.02072871468722669,,,,
69372850,69372853,0,1117890731,,,Cherokee Avenue Southeast,tertiary,,False,False,138.66400000000002,"LINESTRING (-84.373388 33.746788, -84.3733884 33.7467081, -84.3733905 33.7463396, -84.373393 33.7459003, -84.3733957 33.7456143, -84.373395 33.745541)",1.4818248650640733,2.2319722750226534e-05,,,,
69372853,69199732,0,9258005,,,Cherokee Avenue Southeast,tertiary,,False,False,139.898,"LINESTRING (-84.373395 33.745541, -84.373394 33.7454831, -84.3733882 33.7451549, -84.3733834 33.7448807, -84.3733743 33.7443594, -84.373373 33.744283)",1.7189183021003702,0.010273319561417448,,,,
69372853,69429660,0,116894346,,,Woodward Avenue Southeast,residential,,False,False,78.875,"LINESTRING (-84.373395 33.745541, -84.3733155 33.7455402, -84.3728787 33.7455356, -84.372542 33.745532)",1.6154265906496699,0.0009160184040670417,,,,
69372853,69327838,0,116894346,,,Woodward Avenue Southeast,residential,,False,True,136.575,"LINESTRING (-84.373395 33.745541, -84.3734781 33.7455419, -84.3740062 33.7455476, -84.3742718 33.7455505, -84.374418 33.7455521, -84.374872 33.745557)",1.7181360402347603,0.00861110673073074,,,,
69372853,69372850,0,1117890731,,,Cherokee Avenue Southeast,tertiary,,False,True,138.664,"LINESTRING (-84.373395 33.745541, -84.3733957 33.7456143, -84.373393 33.7459003, -84.3733905 33.7463396, -84.3733884 33.7467081, -84.373388 33.746788)",1.4818248650640724,2.3714705422115693e-05,,,,
69372864,69372865,0,630644176,,,Cherokee Avenue Southeast,tertiary,,False,False,49.381,"LINESTRING (-84.373602 33.741619, -84.373613 33.741175)",1.5374568643155533,0.005583751727049199,,,,
69372864,69156013,0,9263046,,,Sydney Street Southeast,residential,,False,False,146.193,"LINESTRING (-84.373602 33.741619, -84.3735296 33.7416184, -84.3726471 33.7416111, -84.3721078 33.7416067, -84.372021 33.741606)",1.5205074648880799,0.005148274527737714,,,,
69372864,69221969,0,1117890732,2,,Cherokee Avenue Southeast,tertiary,,False,True,82.199,"LINESTRING (-84.373602 33.741619, -84.3735735 33.741695, -84.3733731 33.742229, -84.373365 33.742329)",1.4746195196276244,0.009650368821288164,,,,
69372865,69372864,0,630644176,,,Cherokee Avenue Southeast,tertiary,,False,True,49.381,"LINESTRING (-84.373613 33.741175, -84.373602 33.741619)",1.5374568643155533,0.010564264425637113,,,,
69372865,69208001,0,630644176,,,Cherokee Avenue Southeast,tertiary,,False,False,131.215,"LINESTRING (-84.373613 33.741175, -84.3736135 33.7411213, -84.373625 33.739995)",1.4636704929891584,0.00553353235086119,,,,
69372867,69327809,0,9260038,,,Milledge Avenue Southeast,residential,,False,True,111.886,"LINESTRING (-84.373636 33.738843, -84.3737356 33.7388464, -84.3742455 33.7388637, -84.374845 33.738884)",1.5442880831274595,0.0001388311015632297,,,,
69372867,69163696,0,630644176,,,Cherokee Avenue Southeast,tertiary,,False,False,122.093,"LINESTRING (-84.373636 33.738843, -84.3736367 33.7386906, -84.37364 33.737745)",1.4495965386845582,0.0019506103352446619,,,,
69372867,69208001,0,630644176,,,Cherokee Avenue Southeast,tertiary,,False,True,128.101,"LINESTRING (-84.373636 33.738843, -84.3736346 33.7389898, -84.3736256 33.7399315, -84.373625 33.739995)",1.4742561874518199,0.0017295359074604886,,,,
69372869,69401997,0,9259792,,,Pavillion Street Southeast,residential,,False,True,70.594,"LINESTRING (-84.373638 33.736003, -84.3737382 33.7360058, -84.374401 33.736024)",1.4376767879513577,0.004291573212936221,,,,
69372869,69372872,0,38944625,,,Cherokee Avenue Southeast,tertiary,30 mph,False,False,129.431,"LINESTRING (-84.373638 33.736003, -84.373638 33.7359543, -84.373637 33.734839)",1.4424637551041506,0.0015471570859661105,,,,
69372869,69348370,0,38944625,,,Cherokee Avenue Southeast,tertiary,30 mph,False,True,66.161,"LINESTRING (-84.373638 33.736003, -84.373638 33.7365183, -84.373638 33.736598)",1.560955578154866,0.0016862914446319247,,,,
69372872,69372874,0,38944625,,,Cherokee Avenue Southeast,tertiary,30 mph,False,False,133.212,"LINESTRING (-84.373637 33.734839, -84.3736369 33.7347938, -84.3736368 33.7347515, -84.373636 33.7342195, -84.3736358 33.7341072, -84.3736357 33.7340287, -84.3736355 33.7339198, -84.3736353 33.733802, -84.373635 33.733641)",1.4419623745463734,0.0014288868159581165,,,,
69372872,69372869,0,38944625,,,Cherokee Avenue Southeast,tertiary,30 mph,False,True,129.431,"LINESTRING (-84.373637 33.734839, -84.373638 33.7359543, -84.373638 33.736003)",1.4424637551041515,0.004725352172473231,,,,
69372872,69438654,0,863834509,,,Bass Street Southeast,residential,,False,True,74.949,"LINESTRING (-84.373637 33.734839, -84.3737351 33.7348419, -84.374447 33.734863)",1.5330975393056054,0.00011353945920767411,,,,
69372874,69431181,0,9262457,,,Augusta Avenue Southeast,residential,,False,True,79.791,"LINESTRING (-84.373635 33.733641, -84.3737319 33.7336446, -84.3739358 33.7336522, -84.3744177 33.7336701, -84.374497 33.733673)",1.4429512987777497,0.00013895240440426354,,,,
69372874,69372876,0,38944625,,,Cherokee Avenue Southeast,tertiary,30 mph,False,False,125.762,"LINESTRING (-84.373635 33.733641, -84.3736345 33.7331231, -84.373634 33.73251)",1.5661382338543446,0.005426967805012961,,,,
69372874,69372872,0,38944625,,,Cherokee Avenue Southeast,tertiary,30 mph,False,True,133.21200000000002,"LINESTRING (-84.373635 33.733641, -84.3736353 33.733802, -84.3736355 33.7339198, -84.3736357 33.7340287, -84.3736358 33.7341072, -84.373636 33.7342195, -84.3736368 33.7347515, -84.3736369 33.7347938, -84.373637 33.734839)",1.4419623745463734,0.004631585076354074,,,,
69372876,69430387,0,9274393,,,Grant Park Place Southeast,residential,,False,True,271.962,"LINESTRING (-84.373634 33.73251, -84.3737136 33.7325124, -84.3744248 33.7325339, -84.3754162 33.7325639, -84.376573 33.732599)",1.6934128873370962,0.000290884212799148,,,,
69372876,69372877,0,38944625,,,Cherokee Avenue Southeast,tertiary,30 mph,False,False,124.427,"LINESTRING (-84.373634 33.73251, -84.3736339 33.7324462, -84.3736338 33.7323581, -84.3736331 33.7314684, -84.373633 33.731391)",1.5453933532028192,0.012010254942181001,,,,
69372876,69372874,0,38944625,,,Cherokee Avenue Southeast,tertiary,30 mph,False,True,125.762,"LINESTRING (-84.373634 33.73251, -84.3736345 33.7331231, -84.373635 33.733641)",1.5661382338543453,0.00448553645574933,,,,
69372877,69189033,0,38944625,,,Cherokee Avenue Southeast,tertiary,30 mph,False,False,122.34,"LINESTRING (-84.373633 33.731391, -84.3736325 33.7313151, -84.3736319 33.731226, -84.373626 33.7304068, -84.3736252 33.7302908)",1.614739790204392,0.011701660514590912,,,,
69372877,69372876,0,38944625,,,Cherokee Avenue Southeast,tertiary,30 mph,False,True,124.42699999999999,"LINESTRING (-84.373633 33.731391, -84.3736331 33.7314684, -84.3736338 33.7323581, -84.3736339 33.7324462, -84.373634 33.73251)",1.5453933532028188,0.00449420960888325,,,,
69372877,69478128,0,276656209,1,,Ormond Street Southeast,tertiary,25 mph,True,False,136.457,"LINESTRING (-84.373633 33.731391, -84.3737136 33.7313929, -84.375108 33.731426)",4.946847318039071,0.009167462211132448,,,,
69373146,69373151,0,169926091,,,Alabama Street Southwest,secondary,,False,True,73.997,"LINESTRING (-84.391278 33.753164, -84.3913532 33.7532082, -84.391588 33.753346, -84.3918787 33.7535053, -84.3919398 33.7535381)",1.472950505353675,0.00041891936151036593,,,no,
69373146,69363054,0,"[9268420, 579588783]",4,,"['Peachtree Street Southwest', 'Peachtree Street']",secondary,,False,False,110.659,"LINESTRING (-84.391278 33.753164, -84.3912009 33.7532185, -84.391145 33.753258, -84.3906115 33.7535009, -84.3904643 33.75358, -84.3903468 33.753652, -84.3903376 33.7536577, -84.3902708 33.7536964)",1.5975197551843272,0.01546417138635804,,,,
69373146,69167140,0,629278228,,,Peachtree Street Southwest,secondary,,False,True,145.68699999999998,"LINESTRING (-84.391278 33.753164, -84.3913289 33.7530997, -84.3920831 33.7521471, -84.3921442 33.7520695)",1.642572694533372,0.016300736429547918,,,,
69373151,69373146,0,169926091,,,Alabama Street Southwest,secondary,,False,False,73.997,"LINESTRING (-84.3919398 33.7535381, -84.3918787 33.7535053, -84.391588 33.753346, -84.3913532 33.7532082, -84.391278 33.753164)",1.4729505053536758,0.0004571297564360255,,,no,
69373151,69195677,0,629305960,,,Alabama Street Southwest,secondary,,False,False,71.82900000000001,"LINESTRING (-84.3919398 33.7535381, -84.3920042 33.7535719, -84.3925403 33.7538495, -84.392599 33.75388)",1.5926951569645396,0.00043814586181422955,,,no,
69373727,3582046468,0,9258064,,,Jesse Hill Junior Drive Southeast,residential,,False,True,102.44600000000001,"LINESTRING (-84.381029 33.753687, -84.3809735 33.7537402, -84.3806904 33.7540116, -84.3805731 33.7541241, -84.38052 33.754175, -84.3803571 33.7543328, -84.3803515 33.7543382, -84.3803027 33.7543828)",1.7568717211140432,0.00409821648432828,,,,
69373727,69618607,0,9274783,,,Coca-Cola Place Southeast,tertiary,,False,True,103.918,"LINESTRING (-84.381029 33.753687, -84.3811054 33.7537435, -84.3815693 33.7540864, -84.381869 33.754308)",1.6389832575666734,0.00019899731071601427,,,,
69373727,69373730,0,630048319,,,Jesse Hill Junior Drive Southeast,residential,,False,False,136.535,"LINESTRING (-84.381029 33.753687, -84.3810771 33.7536423, -84.3816091 33.7531474, -84.3819625 33.7528194, -84.3820137 33.7527719)",1.6883426866307012,0.00029664609774825536,,,,
69373727,69236586,0,630048320,,,Coca-Cola Place Southeast,tertiary,,False,False,147.53699999999998,"LINESTRING (-84.381029 33.753687, -84.380959 33.7536355, -84.3807044 33.7534482, -84.3806045 33.7533747, -84.3804308 33.7532469, -84.3803424 33.7531819, -84.3799041 33.7528595, -84.3798338 33.7528078)",1.7331204101818118,0.008497082060158931,,,,
69373730,5424204076,0,9276923,,,Armstrong Street Southeast,residential,,False,False,86.647,"LINESTRING (-84.3820137 33.7527719, -84.3819406 33.7527218, -84.3815731 33.7524696, -84.3812972 33.7522697)",1.265791389554166,0.0002462447672986949,,,,
69373730,69584048,0,9276923,,,Armstrong Street Southeast,residential,,False,True,140.651,"LINESTRING (-84.3820137 33.7527719, -84.3820709 33.7528121, -84.3831008 33.7535362, -84.3831729 33.753591)",1.5301189883793842,0.000360572694973089,,,,
69373730,69373727,0,630048319,,,Jesse Hill Junior Drive Southeast,residential,,False,True,136.535,"LINESTRING (-84.3820137 33.7527719, -84.3819625 33.7528194, -84.3816091 33.7531474, -84.3810771 33.7536423, -84.381029 33.753687)",1.6883426866307025,0.0002285345525077543,,,,
69373735,7057284348,0,"[755543585, 755543587, 278887740]",4,,Jesse Hill Junior Drive Southeast,residential,,False,False,226.046,"LINESTRING (-84.3842314 33.7506235, -84.3842854 33.750572, -84.3848537 33.75003, -84.385098 33.749797, -84.385214 33.749686, -84.3852405 33.7496617, -84.3857566 33.7491821, -84.3857923 33.7491471, -84.3858446 33.749096)",1.8710685683454753,0.006131616008578537,,,,
69373735,5006647222,0,"[278887740, 580342814]",4,,"['Jesse Hill Junior Drive Southeast', 'Gilmer Street Southeast']",residential,,False,True,310.411,"LINESTRING (-84.3842314 33.7506235, -84.3841543 33.7506992, -84.3835536 33.7512876, -84.3832683 33.7515687, -84.3830902 33.7517442, -84.3830357 33.7517987, -84.3830985 33.7518457, -84.3835092 33.7521464, -84.384103 33.7525953, -84.3841565 33.7526352)",1.770608401281847,0.0003033177540051166,,,,
