u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,Cost of returning,Edge Betweenness,ref,width,bridge,access,tunnel,junction
20246126,26960750,0,"[182709704, 1145089831]",False,2,Scharnweberstraße,tertiary,30,False,76.26100000000001,"LINESTRING (13.4712092 52.5122871, 13.471076 52.5123002, 13.4704059 52.5123657, 13.4703152 52.5123709, 13.4702547 52.5123704, 13.4701807 52.5123641, 13.4700984 52.512347)",1.7288035621592965,0.0007645643573671926,,,,,,
20246126,1791505420,0,"[37633352, 1145089834]",False,2,Scharnweberstraße,tertiary,30,True,113.40800000000002,"LINESTRING (13.4712092 52.5122871, 13.471344 52.5122679, 13.4718059 52.512224, 13.4722362 52.5121831, 13.4725782 52.5121506, 13.4726451 52.512144, 13.4728628 52.5121228)",1.5562118806958258,9.632659644532458e-05,,,,,,
20246128,20246126,0,"[1124199518, 146693079]",False,,Müggelstraße,residential,30,False,150.964,"LINESTRING (13.4716242 52.513621, 13.4715973 52.5135321, 13.4715926 52.5135166, 13.4714327 52.5129882, 13.4712439 52.5123839, 13.4712402 52.5123723, 13.4712092 52.5122871)",1.5225571027475382,0.000273224043715847,,5.5,,,,
20246137,250361366,0,"[1083736848, 1083736847, 818875551]",False,,Weserstraße,residential,30,True,59.478,"LINESTRING (13.4673735 52.509682, 13.4673887 52.5096758, 13.4675074 52.5096284, 13.4675889 52.5095959, 13.4677902 52.5095138, 13.4679288 52.5094572, 13.4680222 52.5094174, 13.4681024 52.5093832)",1.6816408403827208,0.0009502730747001555,,5,,,,
20246137,1822518681,0,"[1145089824, 1145089825, 1092634269]",False,2,Weichselstraße,tertiary,50,True,171.673,"LINESTRING (13.4673735 52.509682, 13.4674311 52.5097401, 13.46752 52.5098296, 13.4681447 52.5104587, 13.4685499 52.5108669, 13.4686268 52.5109444, 13.4686854 52.5110034)",1.8304771332599428,0.0005252413018576845,,,,,,
20246137,276589705,0,"[1145105763, 1145105765, 1145105767, 1145105771, 33685647]",False,"['2', '3']",Holteistraße,tertiary,50,True,140.318,"LINESTRING (13.4673735 52.509682, 13.4673076 52.5096168, 13.4672061 52.5095162, 13.4669919 52.509304, 13.466856 52.5091694, 13.4668345 52.509147, 13.4668018 52.5091129, 13.4666047 52.508923, 13.4664116 52.5087371, 13.4663772 52.5087017, 13.4662994 52.5086216, 13.466286 52.5086077)",1.7656998724954587,0.0003190725167526139,,,,,,
20246137,29785848,0,"[1145133910, 1145133911]",False,,Weserstraße,residential,30,False,67.327,"LINESTRING (13.4673735 52.509682, 13.4673517 52.5096904, 13.4672435 52.5097354, 13.4669694 52.5098512, 13.4668646 52.5098968, 13.4665609 52.5100312)",1.57716560056122,0.001851188102694606,,11.2,,,,
20246138,276589705,0,"[25376553, 1107927497]",False,"['2', '3']",Holteistraße,tertiary,30,False,117.84299999999999,"LINESTRING (13.4653952 52.5076971, 13.4654673 52.5077716, 13.4654742 52.5077788, 13.4654874 52.5077924, 13.4655428 52.5078495, 13.4658026 52.5081141, 13.4658532 52.5081656, 13.4661638 52.5084819, 13.4661986 52.5085177, 13.4662764 52.5085978, 13.466286 52.5086077)",1.9507166701082426,0.0003266143665518215,,12,,,,
20246138,282820264,0,"[129285625, 1107927494]",False,,Holteistraße,residential,30,True,88.84299999999999,"LINESTRING (13.4653952 52.5076971, 13.4653131 52.5076125, 13.4652944 52.5075915, 13.4652822 52.5075778, 13.4648365 52.5071326, 13.4647899 52.5070863, 13.4647164 52.5070133)",1.456044004682777,4.9432718485895254e-05,,10.5,,,,
20246138,3229235621,0,"[578582213, 497898321, 316749677, 1145213550]",False,2,Wühlischstraße,tertiary,50,True,127.64699999999999,"LINESTRING (13.4653952 52.5076971, 13.4652495 52.5077317, 13.4652128 52.50774, 13.4651543 52.5077544, 13.4649959 52.5077937, 13.4646127 52.5078887, 13.4641878 52.5079885, 13.4636398 52.5081168)",1.411417580442517,0.001819452596113782,,,,,,
20246138,1669237290,0,"[1145105760, 82533418]",False,2,Wühlischstraße,residential,30,False,97.524,"LINESTRING (13.4653952 52.5076971, 13.465576 52.5076542, 13.4656353 52.5076401, 13.4658024 52.5075983, 13.4661636 52.5075103, 13.4667346 52.5073737)",1.656997777435509,0.002091407219566396,,,,,,
20246140,2467429075,0,97133107,False,2,Boxhagener Straße,tertiary,50,False,18.408,"LINESTRING (13.468595 52.506956, 13.4685652 52.5069726, 13.4683967 52.5070693)",1.6420815275600298,0.004836864561818527,,,,,,
20246140,21385724,0,179307467,False,,Lenbachstraße,residential,30,True,214.684,"LINESTRING (13.468595 52.506956, 13.4685817 52.5069456, 13.468491 52.5068769, 13.4684737 52.5068624, 13.468293 52.5067232, 13.4679487 52.506458, 13.4677193 52.5062813, 13.467558 52.5061529, 13.466731 52.5054978, 13.4666324 52.5054404)",1.7517525701319652,2.6209794846751107e-05,,11,,,,
20246140,20246141,0,"[4534557, 858590661]",False,3,Boxhagener Straße,tertiary,50,True,142.723,"LINESTRING (13.468595 52.506956, 13.4689291 52.5068002, 13.469104 52.5067214, 13.4693251 52.5066217, 13.4693378 52.506616, 13.4694975 52.5065437, 13.4695977 52.5064984, 13.4697412 52.5064336, 13.4697737 52.5064197, 13.4700671 52.5062944, 13.4701328 52.5062663, 13.4701593 52.506255, 13.4702164 52.5062286, 13.4702915 52.5061939)",1.6617674101502944,0.003685276367725662,,,,,,
20246141,20246140,0,"[858590661, 4534557]",False,3,Boxhagener Straße,tertiary,50,False,142.723,"LINESTRING (13.4702915 52.5061939, 13.4702164 52.5062286, 13.4701593 52.506255, 13.4701328 52.5062663, 13.4700671 52.5062944, 13.4697737 52.5064197, 13.4697412 52.5064336, 13.4695977 52.5064984, 13.4694975 52.5065437, 13.4693378 52.506616, 13.4693251 52.5066217, 13.469104 52.5067214, 13.4689291 52.5068002, 13.468595 52.506956)",1.6617674101502944,0.004635474770645628,,,,,,
20246141,29785878,0,"[665689272, 25461533, 490912373]",False,"['2', '3']",Neue Bahnhofstraße,secondary,50,False,206.594,"LINESTRING (13.4702915 52.5061939, 13.4702992 52.5062018, 13.4703975 52.5063051, 13.470432 52.5063405, 13.4705692 52.506483, 13.470737 52.5066572, 13.4708103 52.5067339, 13.4708961 52.5068236, 13.471008 52.5069407, 13.4710977 52.507035, 13.4711791 52.5071205, 13.4714958 52.5074535, 13.4716859 52.5076534, 13.4718249 52.5078004)",1.6532606033263733,0.0005937899960722644,,,,,,
20246141,26960755,0,"[129413464, 665689274, 490912372, 562746988]",False,4,Boxhagener Straße,secondary,50,False,139.76600000000002,"LINESTRING (13.4702915 52.5061939, 13.4703388 52.5061612, 13.4703937 52.5061238, 13.4704501 52.5060653, 13.4707147 52.5057908, 13.4708795 52.5056198, 13.4709173 52.5055807, 13.4712269 52.5052599, 13.4712367 52.5052491, 13.4713621 52.505121)",1.7562689807871836,0.0037274659235331103,,,,,,
20246141,3302387964,0,323446706,True,,Neue Bahnhofstraße,residential,30,False,22.161,"LINESTRING (13.4702915 52.5061939, 13.4702706 52.5061791, 13.4701996 52.5061329, 13.470147 52.5060781, 13.4701213 52.5060274)",6.22889176584968,0.00034894122882868356,,5,,,,
20246171,29786488,0,"[25929648, 36987812]",False,,"['Laskerstraße', 'Bödikerstraße']",residential,30,True,267.791,"LINESTRING (13.4665907 52.5012611, 13.4664317 52.5012582, 13.466372 52.5012676, 13.4661879 52.5012966, 13.4660489 52.501322, 13.4656349 52.5013977, 13.4655518 52.5014126, 13.4646086 52.5015822, 13.4639805 52.500587, 13.4639263 52.5005042)",1.4277716495204544,0.0015634777336218653,,5.5,,no,,
20246171,2101295591,0,"[335239860, 60819742]",False,4,Markgrafendamm,secondary,50,False,162.98000000000002,"LINESTRING (13.4665907 52.5012611, 13.4665711 52.5014181, 13.4665367 52.5016602, 13.4665164 52.5018034, 13.4665119 52.5018354, 13.4664881 52.5020045, 13.4664862 52.5020502, 13.4664925 52.5020895, 13.4665042 52.5021244, 13.466557 52.5022419, 13.4666322 52.5024089, 13.4666664 52.5024695, 13.4666949 52.5025057, 13.4667306 52.5025413, 13.4667437 52.502552, 13.4667653 52.5025697, 13.4668138 52.5026014, 13.4668575 52.5026261, 13.4669151 52.5026509)",1.7509700403361625,0.0014568464315102966,,,,,,
20246171,29786490,0,"[1101803171, 60819742]",False,4,Markgrafendamm,secondary,50,True,148.572,"LINESTRING (13.4665907 52.5012611, 13.4665903 52.5012143, 13.4665858 52.5011773, 13.4665779 52.5011489, 13.4665092 52.500982, 13.4664102 52.5007463, 13.4663524 52.5006087, 13.466318 52.5005251, 13.4661386 52.5001013, 13.466123 52.5000629, 13.4660814 52.4999634)",1.2147436303190104,5.5107773780348483e-05,,,,,,
20246248,28150292,0,6278773,False,,Jungstraße,residential,50,True,14.222,"LINESTRING (13.4674671 52.5143796, 13.4674992 52.514506)",1.945370588120505,0.0037515849085345367,,15.5,,,,
20246248,12614651,0,"[310172809, 1083602356, 1083602357]",True,2,Frankfurter Allee,primary,50,False,148.407,"LINESTRING (13.4674671 52.5143796, 13.4676364 52.5143628, 13.4683844 52.5142872, 13.4687705 52.5142481, 13.469049 52.51422, 13.4692311 52.5142016, 13.4695504 52.5141692, 13.4696307 52.5141613)",4.927861443331678,0.0008308728981760671,B 1;B 5,,,,,
20246248,20246125,0,"[1145133905, 1144043329, 1145133906, 563494116]",False,3,Jungstraße,residential,30,True,190.682,"LINESTRING (13.4674671 52.5143796, 13.4674541 52.5143294, 13.4674457 52.5142949, 13.4674385 52.5142705, 13.4674263 52.5142262, 13.4673953 52.5141171, 13.4673578 52.5139847, 13.4673249 52.5138686, 13.4671838 52.5133715, 13.467141 52.5132207, 13.4670145 52.5127749, 13.4669903 52.5126895)",1.6738364189977872,0.002333717146283511,,"['10', '9', '10.1']",,,,
20246250,20246123,0,"[1083558776, 1124139097, 506581476]",False,,Kinzigstraße,residential,30,False,190.617,"LINESTRING (13.4661368 52.5145146, 13.4661259 52.5144776, 13.4661081 52.5144199, 13.4661021 52.5143982, 13.4660609 52.5142597, 13.4660669 52.514205, 13.4659577 52.5138377, 13.4659353 52.5137626, 13.4658707 52.5135454, 13.465858 52.5135041, 13.465786 52.5132626, 13.4657465 52.513167, 13.4657272 52.5131344, 13.4656872 52.5130269, 13.4656838 52.5129939, 13.4656627 52.512919, 13.4656377 52.5128302)",1.5256624902927263,0.0009230178749307419,,"['5.8', '5.6', '9']",,,,
20246250,20246248,0,"[1083558777, 1144043332, 310172799]",True,"['2', '3']",Frankfurter Allee,primary,50,False,91.26299999999999,"LINESTRING (13.4661368 52.5145146, 13.466717 52.5144545, 13.4672334 52.514403, 13.4673012 52.5143964, 13.4674671 52.5143796)",5.014208429716442,0.0036469697444881026,B 1;B 5,,,,,
20246257,25662542,0,"[4588217, 874528353]",False,2,Behrenstraße,residential,30,False,202.809,"LINESTRING (13.3890372 52.5156454, 13.3889209 52.5156388, 13.388872 52.515636, 13.3887744 52.5156344, 13.3881348 52.5155912, 13.3876195 52.5155564, 13.3862862 52.5154663, 13.3862309 52.5154626, 13.3860575 52.5154509)",1.7425664293826584,0.0019478880580408814,,,,,,
20246257,25662705,0,24242882,False,,Behrenstraße,residential,30,False,128.554,"LINESTRING (13.3890372 52.5156454, 13.3891672 52.5156523, 13.3892781 52.5156592, 13.3907853 52.51575, 13.3908052 52.5157513, 13.3909279 52.5157585)",1.7666653608090408,0.0018175858016090277,,,,,,
20246257,2071423335,0,171423001,True,1,Friedrichstraße,tertiary,50,False,80.35900000000001,"LINESTRING (13.3890372 52.5156454, 13.3890325 52.5155623, 13.3890095 52.5154197, 13.3890121 52.5154011, 13.3890294 52.5152767, 13.3890423 52.5151839, 13.3890654 52.5151357, 13.3891478 52.5149324)",1.613995851791678,0.014644330843776183,,4,,,,
20246257,2264199819,0,"[882389497, 194069450]",False,"['4', '2']",Friedrichstraße,tertiary,50,False,134.501,"LINESTRING (13.3890372 52.5156454, 13.3890232 52.5157206, 13.3889338 52.5161976, 13.3888542 52.5166872, 13.3888512 52.5167055, 13.3888465 52.5167306, 13.3888389 52.5167716, 13.3888274 52.5168482)",1.7123661581506302,0.020088052963200254,,,,,,
20246260,26822811,0,160971192,True,,Scharounplatz,unclassified,30,False,21.647,"LINESTRING (13.3696078 52.5085207, 13.3697991 52.5084607, 13.3698921 52.5084315)",4.300819106831918,0.000898152172127414,,,,,,
20246260,162070833,0,"[1256723561, 25042039]",True,2,Potsdamer Straße,primary,30,False,138.35000000000002,"LINESTRING (13.3696078 52.5085207, 13.3695489 52.5084676, 13.3695329 52.5084493, 13.3694993 52.5084111, 13.3694637 52.508365, 13.3694257 52.5083036, 13.3694031 52.5082672, 13.369047 52.507641, 13.3689792 52.5075243, 13.3689304 52.507437, 13.368887 52.5073594)",7.058183107724883,0.02919987694090625,B 1,,,,,
20246262,4182868866,0,"[911424392, 12679038]",True,4,"['Potsdamer Straße', 'Potsdamer Brücke']",primary,30,False,20.362,"LINESTRING (13.3683612 52.5062815, 13.3683075 52.5061876, 13.3682612 52.5061088)",5.507149289661901,0.02940149074741972,B 1,,yes,,,
20246262,73691054,0,"[1211324962, 156132843, 1116542013, 1116542030]",True,2,Reichpietschufer,secondary,50,False,301.04900000000004,"LINESTRING (13.3683612 52.5062815, 13.3681967 52.5063006, 13.3680609 52.5063085, 13.3678246 52.5063223, 13.3676956 52.5063234, 13.367509 52.5063181, 13.3673116 52.5063125, 13.365981 52.5062496, 13.3656029 52.5062324, 13.3652356 52.5062122, 13.3649058 52.506187, 13.3646015 52.5061536, 13.3643024 52.5061147, 13.3639507 52.5060593)",11.17295964073042,0.0035770769582300996,,,,,,
20246264,283651572,0,1174011920,False,,Köbisstraße,living_street,,True,66.713,"LINESTRING (13.3560797 52.5071426, 13.3560643 52.5072277, 13.356061 52.5072459, 13.3555782 52.5073493, 13.3552913 52.5074089)",1.314244905835154,0.000628363030300315,,,,,,
21306260,1055526422,0,"[249453223, 849528476, 845476767]",False,,Maybachufer,residential,30,True,170.88299999999998,"LINESTRING (13.4281974 52.4934215, 13.4283248 52.4933738, 13.4283334 52.4933711, 13.4292272 52.4930852, 13.4294223 52.4930231, 13.4294302 52.4930206, 13.4295419 52.4930314, 13.4296831 52.4929864, 13.429816 52.4929433, 13.4298567 52.4928819, 13.4303053 52.4927394, 13.430332 52.4927309, 13.4303836 52.4927145)",1.6321492485730449,0.012218244705397426,,5.5,,,,
21306260,27555123,0,"[888080786, 75509950]",False,,Friedelstraße,residential,30,False,88.29500000000002,"LINESTRING (13.4281974 52.4934215, 13.4281494 52.4933742, 13.4281453 52.4933701, 13.428133 52.4933559, 13.428115 52.4933352, 13.4280997 52.4933081, 13.4280912 52.4932761, 13.428045 52.4928453, 13.4280307 52.4927297, 13.4280218 52.4926751, 13.4280176 52.4926446)",1.5637150960587054,0.0017347747973781246,,"['7', '9']",,,,
21306261,21306260,0,"[16114536, 16114537, 4714346]",True,,"['Ohlauer Straße', 'Friedelstraße', 'Hobrechtbrücke']",residential,30,False,61.031,"LINESTRING (13.4286574 52.4938935, 13.4285916 52.4938253, 13.4285141 52.4937458, 13.428329 52.4935533, 13.4282967 52.4935197, 13.428272 52.4934947, 13.4281974 52.4934215)",14.815932263803234,0.012907614580113113,,"['13', '7.5']",yes,,,
21306261,27555102,0,"[849540329, 849540330, 858177673, 858177674, 1035022830, 26253903, 30829938]",False,,"['Forster Straße', 'Paul-Lincke-Ufer']",living_street,,"[False, True]",409.0979999999999,"LINESTRING (13.4286574 52.4938935, 13.4287888 52.4938541, 13.4288841 52.4938225, 13.4295507 52.4936051, 13.4300342 52.4934474, 13.430105 52.4934251, 13.4301566 52.4934088, 13.430819 52.4931999, 13.4308522 52.4931894, 13.4309733 52.493154, 13.4310807 52.4931356, 13.4311858 52.49315, 13.4312114 52.4931612, 13.431242 52.4931745, 13.431521 52.4934602, 13.4316057 52.4935469, 13.4317284 52.4936725, 13.4317494 52.493694, 13.4317633 52.4937018, 13.4318928 52.493774, 13.4320829 52.493962, 13.4323322 52.4942086, 13.4323692 52.4943038, 13.4325423 52.4944807, 13.4327519 52.4946941, 13.4327808 52.4947242, 13.4328742 52.4947949)",1.557817193272587,8.960613622820891e-07,,5.4,,,,
21306261,21306262,0,"[1232419822, 1136272401, 1136272402, 4494998, 856142942]",False,,Ohlauer Straße,residential,30,False,215.32599999999996,"LINESTRING (13.4286574 52.4938935, 13.4287095 52.4939446, 13.4287909 52.494028, 13.4289103 52.4941504, 13.4289524 52.4941933, 13.4290787 52.4943217, 13.4291537 52.4943979, 13.4291626 52.494407, 13.4292602 52.4945062, 13.4294124 52.4946611, 13.4296171 52.4948691, 13.4296236 52.4948758, 13.4296527 52.4949054, 13.4297914 52.4950465, 13.4301087 52.495369, 13.4301272 52.4953874, 13.4301906 52.4954506, 13.4302943 52.4955538)",1.4230078413976532,0.00024977710473613233,,"['7', '15']",,,,
21306262,27555213,0,172274268,False,,Reichenberger Straße,residential,30,True,191.047,"LINESTRING (13.4302943 52.4955538, 13.4301422 52.4955987, 13.4300884 52.4956146, 13.4292652 52.4958576, 13.4290647 52.4959168, 13.4286808 52.4960301, 13.4284058 52.4961113, 13.4281523 52.4961861, 13.4278604 52.4962722, 13.427755 52.4963034)",1.8518799893844293,0.006406017350734846,,,,,,
21306262,21306261,0,"[1232419822, 1136272401, 1136272402, 4494998, 856142942]",False,,Ohlauer Straße,residential,30,True,215.326,"LINESTRING (13.4302943 52.4955538, 13.4301906 52.4954506, 13.4301272 52.4953874, 13.4301087 52.495369, 13.4297914 52.4950465, 13.4296527 52.4949054, 13.4296236 52.4948758, 13.4296171 52.4948691, 13.4294124 52.4946611, 13.4292602 52.4945062, 13.4291626 52.494407, 13.4291537 52.4943979, 13.4290787 52.4943217, 13.4289524 52.4941933, 13.4289103 52.4941504, 13.4287909 52.494028, 13.4287095 52.4939446, 13.4286574 52.4938935)",1.4230078413976546,0.0019839545278727356,,"['7', '15']",,,,
21306262,21306263,0,"[39839081, 856152388, 856152389]",False,,Ohlauer Straße,residential,30,False,232.30100000000002,"LINESTRING (13.4302943 52.4955538, 13.430406 52.4956652, 13.4304326 52.4956916, 13.4306138 52.4958733, 13.4307842 52.4960441, 13.4308103 52.4960702, 13.4309102 52.4961703, 13.4311864 52.4964472, 13.4312169 52.4964778, 13.4314295 52.4966909, 13.4314808 52.4967423, 13.4315604 52.4968221, 13.4319039 52.4971664, 13.4319117 52.4971749, 13.4319675 52.497236, 13.4320654 52.497343)",1.7115891972251347,0.00017779350863280453,,,,,,
21306262,27555102,0,"[1136272418, 1136272419, 172219124]",False,,Reichenberger Straße,residential,30,False,193.972,"LINESTRING (13.4302943 52.4955538, 13.4304426 52.4955101, 13.4304931 52.4954953, 13.4305879 52.4954674, 13.4306995 52.4954346, 13.4307374 52.4954234, 13.4311229 52.49531, 13.4312594 52.4952699, 13.4313297 52.4952492, 13.4315587 52.4951818, 13.4315774 52.4951764, 13.4317968 52.4951118, 13.4318453 52.4950975, 13.4320242 52.4950449, 13.4327676 52.4948262, 13.4328742 52.4947949)",1.473028108240039,0.00026366605585150476,,,,,,
21306263,21306262,0,"[39839081, 856152388, 856152389]",False,,Ohlauer Straße,residential,30,True,232.30100000000002,"LINESTRING (13.4320654 52.497343, 13.4319675 52.497236, 13.4319117 52.4971749, 13.4319039 52.4971664, 13.4315604 52.4968221, 13.4314808 52.4967423, 13.4314295 52.4966909, 13.4312169 52.4964778, 13.4311864 52.4964472, 13.4309102 52.4961703, 13.4308103 52.4960702, 13.4307842 52.4960441, 13.4306138 52.4958733, 13.4304326 52.4956916, 13.430406 52.4956652, 13.4302943 52.4955538)",1.7115891972251354,0.0021688418556236066,,,,,,
21306263,27555215,0,"[1136272426, 1136272427, 1247685061, 28969879]",False,2,Wiener Straße,tertiary,50,False,111.494,"LINESTRING (13.4320654 52.497343, 13.4319181 52.4973913, 13.4318077 52.4974275, 13.4317296 52.4974582, 13.4316419 52.4974927, 13.4314817 52.4975557, 13.4312998 52.4976267, 13.4308876 52.4977877, 13.4307854 52.4978276, 13.4306672 52.4978721)",1.7016869843922109,0.010365488495318827,,,,,,
21306263,21306264,0,"[172219133, 1247685062]",False,2,Wiener Straße,tertiary,30,True,194.22300000000004,"LINESTRING (13.4320654 52.497343, 13.4322078 52.4972964, 13.4322867 52.4972705, 13.4330411 52.4970137, 13.4337563 52.4967715, 13.4340384 52.4966784, 13.4344332 52.4965428, 13.4345735 52.4964949)",1.4565953605864017,0.005317750826243248,,,,,,
21306264,27555102,0,4494996,False,,Forster Straße,residential,30,False,221.364,"LINESTRING (13.4345735 52.4964949, 13.4344907 52.4964076, 13.4344668 52.4963835, 13.4342894 52.4962048, 13.4340746 52.4959884, 13.4340591 52.4959728, 13.4338559 52.4957682, 13.4338394 52.4957515, 13.4336256 52.495536, 13.4335975 52.4955078, 13.4333688 52.4952773, 13.4333546 52.495263, 13.4331907 52.4950955, 13.4329986 52.494901, 13.4329533 52.4948546, 13.4328742 52.4947949)",1.6006957688998829,0.00020908098453248746,,,,,,
21306264,21306263,0,"[172219133, 1247685062]",False,2,Wiener Straße,tertiary,30,False,194.223,"LINESTRING (13.4345735 52.4964949, 13.4344332 52.4965428, 13.4340384 52.4966784, 13.4337563 52.4967715, 13.4330411 52.4970137, 13.4322867 52.4972705, 13.4322078 52.4972964, 13.4320654 52.497343)",1.4565953605864026,0.009965621112400444,,,,,,
21306264,21306265,0,172219133,False,2,Wiener Straße,tertiary,30,True,174.26100000000002,"LINESTRING (13.4345735 52.4964949, 13.4347063 52.4964466, 13.4348052 52.4964129, 13.4351731 52.4962875, 13.4356945 52.4961096, 13.436682 52.4957727, 13.4368181 52.4957278)",1.492257631286198,0.004888089403028986,,,,,,
21306265,27555095,0,4494995,False,,Liegnitzer Straße,residential,30,False,210.37,"LINESTRING (13.4368181 52.4957278, 13.4367422 52.4956515, 13.4367262 52.4956353, 13.436401 52.4953029, 13.4362845 52.4951839, 13.4362216 52.4951196, 13.4361513 52.4950477, 13.435792 52.4946806, 13.4355183 52.494401, 13.4353363 52.4942146, 13.4352268 52.4941028)",1.519729054600404,0.0005949847445553072,,,,,,
