u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,Cost of returning,Edge Betweenness,geometry,ref,bridge,width,tunnel,junction,access
206119266,206119271,0,299612669,True,,Los Patos,residential,40,False,117.963,5.0235912931610915,0.0047455346255667104,"LINESTRING (-58.4012905 -34.6400742, -58.4000421 -34.6398087)",,,,,,
206119266,206119437,0,19783073,True,,Lavardén,residential,40,False,136.671,5.4583285048054115,0.0016229147955857343,"LINESTRING (-58.4012905 -34.6400742, -58.401549 -34.639001, -58.4015788 -34.6388682)",,,,,,
206119268,206119281,0,19783073,True,,Lavardén,residential,40,False,343.065,7.9974683838812615,0.0004481779548550816,"LINESTRING (-58.4002567 -34.6446386, -58.4009387 -34.6416048)",,,,,,
206119268,206119269,0,93287019,False,4,Avenida Amancio Alcorta,secondary,60,True,119.337,1.4570171357288835,0.001542799068515923,"LINESTRING (-58.4002567 -34.6446386, -58.3991694 -34.6440456)",,,,,,
206119268,316322242,0,93287019,False,4,Avenida Amancio Alcorta,secondary,60,False,64.295,1.4285020679944325,0.0004115480258525028,"LINESTRING (-58.4002567 -34.6446386, -58.400607 -34.6448278, -58.400846 -34.6449537)",,,,,,
206119269,206119280,0,19783075,False,,Montesquieu,residential,40,False,293.522,1.5477478883259832,0.00022771279393314352,"LINESTRING (-58.3991694 -34.6440456, -58.3996909 -34.641441)",,,,,,
206119269,206119268,0,93287019,False,4,Avenida Amancio Alcorta,secondary,60,False,119.337,1.457017135728883,0.0005161489995817919,"LINESTRING (-58.3991694 -34.6440456, -58.4002567 -34.6446386)",,,,,,
206119269,206119276,0,93287019,False,4,Avenida Amancio Alcorta,secondary,60,True,153.56099999999998,1.6695467535467845,0.0016084521765588693,"LINESTRING (-58.3991694 -34.6440456, -58.3979241 -34.643372, -58.3978548 -34.6433341, -58.3977641 -34.6432905)",,,,,,
206119271,206106028,0,1253162716,True,,Los Patos,residential,40,False,81.905,5.023647748744344,0.004632184257031101,"LINESTRING (-58.4000421 -34.6398087, -58.3993629 -34.6396769, -58.3993256 -34.6396652, -58.3992801 -34.6396499, -58.3991902 -34.6396001)",,,,,,
206119271,206119280,0,"[299612675, 1253162718]",False,,Montesquieu,residential,40,True,184.325,1.557946320933927,0.00026904389029434205,"LINESTRING (-58.4000421 -34.6398087, -58.399976 -34.640116, -58.3997715 -34.6410663, -58.3996909 -34.641441)",,,,,,
206119276,283262606,0,25965844,True,,Luna,residential,40,False,150.10199999999998,13.211566116446999,0.007008461121835649,"LINESTRING (-58.3977641 -34.6432905, -58.3977272 -34.6434296, -58.3972643 -34.6445755)",,,,,,
206119276,206119269,0,93287019,False,4,Avenida Amancio Alcorta,secondary,60,False,153.56099999999998,1.6695467535467834,0.0007556473589070307,"LINESTRING (-58.3977641 -34.6432905, -58.3978548 -34.6433341, -58.3979241 -34.643372, -58.3991694 -34.6440456)",,,,,,
206119276,206119427,0,1253162714,False,4,Avenida Amancio Alcorta,secondary,60,True,160.535,1.6722589269673938,0.0011552465843897085,"LINESTRING (-58.3977641 -34.6432905, -58.397593 -34.6432073, -58.3964078 -34.6426179, -58.396262 -34.6425441)",,,,,,
206119278,206119280,0,299612677,True,,Profesor Doctor Pedro Chutro,residential,40,False,132.059,4.928272185223724,0.0019335509582056427,"LINESTRING (-58.3982669 -34.6412463, -58.3996909 -34.641441)",,,,,,
206119278,206119276,0,21540208,True,,Luna,residential,40,False,231.913,8.145566827096493,0.004920261345728744,"LINESTRING (-58.3982669 -34.6412463, -58.3978025 -34.6431419, -58.3977641 -34.6432905)",,,,,,
206119280,206119269,0,19783075,False,,Montesquieu,residential,40,True,293.522,1.5477478883259848,5.386754265085115e-05,"LINESTRING (-58.3996909 -34.641441, -58.3991694 -34.6440456)",,,,,,
206119280,206119281,0,259206480,True,,Profesor Doctor Pedro Chutro,residential,40,False,115.596,4.992703359826395,0.0022207465780235444,"LINESTRING (-58.3996909 -34.641441, -58.4009387 -34.6416048)",,,,,,
206119280,206119271,0,"[299612675, 1253162718]",False,,Montesquieu,residential,40,False,184.325,1.5579463209339286,0.0001556935217587328,"LINESTRING (-58.3996909 -34.641441, -58.3997715 -34.6410663, -58.399976 -34.640116, -58.4000421 -34.6398087)",,,,,,
206119281,206119266,0,19783073,True,,Lavardén,residential,40,False,173.211,4.910012709195356,0.0012875648573375264,"LINESTRING (-58.4009387 -34.6416048, -58.4012905 -34.6400742)",,,,,,
206119281,81556511,0,452873357,True,,Profesor Doctor Pedro Chutro,residential,40,False,159.841,13.009035719839744,0.0013813596755410994,"LINESTRING (-58.4009387 -34.6416048, -58.4026538 -34.6418792)",,,,,,
206119283,206119285,0,22135489,True,,Profesor Doctor Pedro Chutro,residential,40,False,131.406,10.18549543887296,0.0009264237926080019,"LINESTRING (-58.4046745 -34.6420784, -58.4060868 -34.642294)",,,,,,
206119283,206119225,0,299612673,True,,Monteagudo,residential,40,False,111.999,6.806966985790906,0.0013700311680866475,"LINESTRING (-58.4046745 -34.6420784, -58.4048303 -34.6412627, -58.4048346 -34.6412402, -58.4048399 -34.6412122, -58.4048485 -34.6411677, -58.4048647 -34.6410834)",,,,,,
206119285,206119287,0,22135489,True,,Profesor Doctor Pedro Chutro,residential,40,False,119.452,11.739999694950292,0.0008278298660591713,"LINESTRING (-58.4060868 -34.642294, -58.4073692 -34.6424962)",,,,,,
206119285,206150206,0,93287039,True,,Iguazú,residential,40,False,115.636,10.254576919229173,0.0009710848825148894,"LINESTRING (-58.4060868 -34.642294, -58.4062871 -34.6412672)",,,,,,
206119287,487698408,0,325125722,True,,Atuel,residential,40,False,64.775,11.899309333533743,0.0017564410073687533,"LINESTRING (-58.4073692 -34.6424962, -58.4072587 -34.6430716)",,,,,,
206119287,206119290,0,325125738,True,,Profesor Doctor Pedro Chutro,residential,40,False,139.507,13.519663602225888,0.001105982268110839,"LINESTRING (-58.4073692 -34.6424962, -58.4088773 -34.6426823)",,,,,,
206119290,206119294,0,325125738,True,,Profesor Doctor Pedro Chutro,residential,40,False,41.171,10.17085423207147,0.0017058055172769532,"LINESTRING (-58.4088773 -34.6426823, -58.4091896 -34.6427239, -58.4093207 -34.6427454)",,,,,,
206119294,4473526445,0,47470232,False,,Profesor Doctor Pedro Chutro,residential,40,False,353.451,1.7121221362738845,0.0022669747237166384,"LINESTRING (-58.4093207 -34.6427454, -58.4094003 -34.6427576, -58.410449 -34.6428944, -58.4110341 -34.6429716, -58.4113136 -34.6430021, -58.4113916 -34.6430101, -58.4115375 -34.6429999, -58.4117184 -34.6429594, -58.4119713 -34.6428866, -58.413081 -34.6425924)",,,,,,
206119294,206119256,0,93287059,True,,Pepirí,residential,30,False,151.83900000000003,9.99602706497833,0.0020882977170935423,"LINESTRING (-58.4093207 -34.6427454, -58.4093338 -34.6428325, -58.4095267 -34.6440048, -58.4095454 -34.6440983)",,,,,,
206119299,206119301,0,25964954,True,,Achala,residential,40,False,138.109,8.09352705280548,0.0045423070782930446,"LINESTRING (-58.4131748 -34.6427997, -58.4146308 -34.6424714)",,,,,,
206119299,4473526445,0,509517425,False,4,Avenida Almafuerte,secondary,60,False,24.596,1.5201347027304946,0.0036715137660953768,"LINESTRING (-58.4131748 -34.6427997, -58.413081 -34.6425924)",,,,,,
206119301,206119336,0,19783080,False,,Guaraní,residential,40,True,119.264,1.8737473168394252,0.0006161793939346452,"LINESTRING (-58.4146308 -34.6424714, -58.4143183 -34.6414301)",,,,,,
206119301,206119320,0,453093499,False,,Guaraní,residential,40,False,120.47,1.8810148931239443,0.000606613824239676,"LINESTRING (-58.4146308 -34.6424714, -58.4149558 -34.6435213)",,,,,,
206119301,206119302,0,531950099,True,,Achala,residential,20,False,98.26,6.813109784740968,0.003967752603679512,"LINESTRING (-58.4146308 -34.6424714, -58.4156693 -34.6422458)",,,,,,
206119302,206119327,0,19783082,True,,Agaces,residential,40,False,97.092,6.92972778842247,0.0014129946142251446,"LINESTRING (-58.4156693 -34.6422458, -58.4153175 -34.641422)",,,,,,
206119302,206119308,0,531950098,True,,Achala,residential,40,False,40.519,6.407097297677125,0.004102813224253192,"LINESTRING (-58.4156693 -34.6422458, -58.4160931 -34.6421399)",,,,,,
206119308,4472923265,0,47470231,False,4,Avenida Sáenz,secondary,60,False,42.114,1.4590440476385975,0.001960974434464258,"LINESTRING (-58.4160931 -34.6421399, -58.4160999 -34.6425186)",,,,,,
206119308,206119331,0,22025881,False,4,Avenida Sáenz,secondary,60,True,63.998,1.5704444352999145,0.004696205015296749,"LINESTRING (-58.4160931 -34.6421399, -58.4160874 -34.6416402, -58.4160852 -34.6415644)",,,,,,
206119310,283253462,0,452873358,False,,José A. Cortejarena,residential,40,False,44.919,1.5320116742490353,0.004260041154802585,"LINESTRING (-58.4114558 -34.6438581, -58.4119305 -34.6437548)",,,,,,
206119310,206119256,0,452873358,False,,José A. Cortejarena,residential,40,True,176.793,1.7477191396406973,0.0005411892451655512,"LINESTRING (-58.4114558 -34.6438581, -58.411018 -34.6439132, -58.4109277 -34.6439245, -58.4107809 -34.643943, -58.4096494 -34.6440853, -58.4095454 -34.6440983)",,,,,,
206119311,4475248730,0,450945994,False,,José A. Cortejarena,residential,40,True,20.439,1.415076537576898,0.0013715655768773082,"LINESTRING (-58.4134383 -34.6434137, -58.413223 -34.6434628)",,,,,,
206119311,206119299,0,509517427,True,4,Avenida Almafuerte,secondary,60,False,72.405,8.234435910600098,0.006838109099076775,"LINESTRING (-58.4134383 -34.6434137, -58.413349 -34.6432055, -58.4133243 -34.6431479, -58.4132841 -34.6430542, -58.4131748 -34.6427997)",,,,,,
206119315,206119343,0,47371222,False,4,Avenida Sáenz,secondary,60,True,72.084,1.303791831201585,9.229305640845831e-05,"LINESTRING (-58.4161685 -34.6459296, -58.416146 -34.6452816)",,,,,,
206119315,206119341,0,450613019,True,,Guaraní,residential,40,False,72.72,6.494110253910686,8.837541694294186e-05,"LINESTRING (-58.4161685 -34.6459296, -58.4158307 -34.6453376)",,,,,,
206119318,206119336,0,19783080,False,,Guaraní,residential,40,False,23.347,1.389684158933647,2.44852466594778e-06,"LINESTRING (-58.4142626 -34.6412252, -58.4143183 -34.6414301)",,,,,,
206119318,206119400,0,336547908,True,,Uspallata,residential,40,False,34.154,11.552379945868713,0.003035811468824241,"LINESTRING (-58.4142626 -34.6412252, -58.4138985 -34.6411573)",,,,,,
206119320,89139838,0,10426303,False,,Coronel Pagola,residential,40,True,109.686,1.607928648762711,5.63487143123449e-05,"LINESTRING (-58.4149558 -34.6435213, -58.4161112 -34.6432577)",,,,,,
206119320,206119322,0,453093499,False,,Guaraní,residential,40,False,101.202,1.7647809790569138,0.0007573450026754213,"LINESTRING (-58.4149558 -34.6435213, -58.4153506 -34.6443715)",,,,,,
206119320,206119301,0,453093499,False,,Guaraní,residential,40,True,120.47,1.881014893123944,0.0005109581272899826,"LINESTRING (-58.4149558 -34.6435213, -58.4146308 -34.6424714)",,,,,,
206119320,89139867,0,1315126414,True,,Coronel Pagola,residential,40,False,125.22,8.089700966465994,0.0031683582707408807,"LINESTRING (-58.4149558 -34.6435213, -58.4136514 -34.6438627)",,,,,,
206119322,206119320,0,453093499,False,,Guaraní,residential,40,True,101.202,1.7647809790569122,0.0004126253767055198,"LINESTRING (-58.4153506 -34.6443715, -58.4149558 -34.6435213)",,,,,,
206119322,89139881,0,450372817,True,,Andrés Ferreyra,residential,40,False,73.855,4.979952395955464,0.0010845658390326825,"LINESTRING (-58.4153506 -34.6443715, -58.4159716 -34.6442218, -58.416126 -34.6441866)",,,,,,
206119327,3069549820,0,336547908,True,,Uspallata,residential,40,False,49.847,6.852458964217768,0.0028059766201806095,"LINESTRING (-58.4153175 -34.641422, -58.4147861 -34.6413229)",,,,,,
206119327,206119379,0,19783082,True,,Agaces,residential,40,False,125.529,5.081866301279332,0.00016898084894594276,"LINESTRING (-58.4153175 -34.641422, -58.4153199 -34.641293, -58.415326 -34.641223, -58.4155367 -34.6403096)",,,,,,
206119329,206119391,0,18906702,True,,Diógenes Taborda,residential,40,False,127.789,5.060714634822004,0.0018846457588777789,"LINESTRING (-58.4125808 -34.6409119, -58.4128398 -34.6397826)",,,,,,
206119329,3069549824,0,1297415723,True,,Uspallata,residential,40,False,16.993,8.658755465540338,0.007763488187827306,"LINESTRING (-58.4125808 -34.6409119, -58.4123957 -34.6408991)",,,,,,
206119331,206119327,0,336547908,True,,Uspallata,residential,40,False,71.994,5.024006117220546,0.0015619628549014076,"LINESTRING (-58.4160852 -34.6415644, -58.4153175 -34.641422)",,,,,,
206119331,206119308,0,22025881,False,4,Avenida Sáenz,secondary,60,False,63.998,1.570444435299914,0.002065118350255903,"LINESTRING (-58.4160852 -34.6415644, -58.4160874 -34.6416402, -58.4160931 -34.6421399)",,,,,,
206119331,206119380,0,22025881,False,4,Avenida Sáenz,secondary,60,True,130.846,1.7069997420320475,0.004747721974268291,"LINESTRING (-58.4160852 -34.6415644, -58.416079 -34.6413449, -58.4160518 -34.640388)",,,,,,
206119332,206119331,0,336547908,True,,Uspallata,residential,40,False,31.209,5.169683709055449,0.0011460074846501988,"LINESTRING (-58.4164177 -34.6416272, -58.4160852 -34.6415644)",,,,,,
206119332,4472923265,0,336547909,True,,Raulet,residential,40,False,103.506,8.199172191993961,0.0020890159509955536,"LINESTRING (-58.4164177 -34.6416272, -58.416395 -34.6417066, -58.4162669 -34.6421542, -58.4162087 -34.6422812, -58.4160999 -34.6425186)",,,,,,
206119334,206119384,0,47372397,True,,Quilmes,residential,30,False,131.455,9.115620424661701,0.0008254139883887695,"LINESTRING (-58.4179116 -34.6419325, -58.4182338 -34.6407804)",,,,,,
206119334,206119332,0,463756063,True,,Uspallata,residential,40,False,140.819,13.722359728508778,0.0001407085508031324,"LINESTRING (-58.4179116 -34.6419325, -58.4164177 -34.6416272)",,,,,,
206119336,206119301,0,19783080,False,,Guaraní,residential,40,False,119.264,1.8737473168394234,0.0001372806162708055,"LINESTRING (-58.4143183 -34.6414301, -58.4146308 -34.6424714)",,,,,,
206119336,206119318,0,19783080,False,,Guaraní,residential,40,True,23.347,1.3896841589336462,0.0007801978995576006,"LINESTRING (-58.4143183 -34.6414301, -58.4142626 -34.6412252)",,,,,,
206119336,206119338,0,450431056,True,,Puna,residential,40,False,150.9,13.714423287532764,0.00024906392902020814,"LINESTRING (-58.4143183 -34.6414301, -58.4127145 -34.6417473)",,,,,,
206119338,3069549823,0,166750678,True,4,Avenida Almafuerte,secondary,60,False,76.03,8.479024307344162,0.004792578946148454,"LINESTRING (-58.4127145 -34.6417473, -58.4124615 -34.641096)",,,,,,
206119339,81557791,0,47372394,True,4,Avenida Almafuerte,secondary,60,False,35.993,10.046092124813088,0.0005961994326605113,"LINESTRING (-58.4145203 -34.6456847, -58.4143644 -34.6453875)",,,,,,
206119339,89139893,0,452873356,True,,José C. Paz,residential,40,False,30.593,11.247127478490205,0.0017803059611128575,"LINESTRING (-58.4145203 -34.6456847, -58.4144022 -34.6457619, -58.4142203 -34.6457823)",,,,,,
206119341,206119339,0,19783086,True,,Del Tigre,residential,40,False,125.934,9.375133531789034,0.002376505393773369,"LINESTRING (-58.4158307 -34.6453376, -58.4145203 -34.6456847)",,,,,,
206119341,206119322,0,450613019,True,,Guaraní,residential,40,False,116.057,4.857050830800672,0.00040743450441371054,"LINESTRING (-58.4158307 -34.6453376, -58.4153506 -34.6443715)",,,,,,
206119343,206119315,0,47371222,False,4,Avenida Sáenz,secondary,60,False,72.084,1.303791831201587,0.00018066847335140016,"LINESTRING (-58.416146 -34.6452816, -58.4161685 -34.6459296)",,,,,,
206119343,206119341,0,19783086,True,,Del Tigre,residential,40,False,29.516000000000002,5.190318422709101,0.0026955644812441375,"LINESTRING (-58.416146 -34.6452816, -58.4160447 -34.6452966, -58.4158307 -34.6453376)",,,,,,
206119343,89139881,0,47371222,False,4,Avenida Sáenz,secondary,60,True,121.773,1.720241828591505,0.00018618581559866918,"LINESTRING (-58.416146 -34.6452816, -58.4161394 -34.6450505, -58.4161332 -34.6446532, -58.4161286 -34.6443549, -58.416126 -34.6441866)",,,,,,
206119344,206119343,0,19783086,True,,Del Tigre,residential,40,False,112.803,11.578051861628767,0.002151306418497265,"LINESTRING (-58.4173791 -34.6452774, -58.416146 -34.6452816)",,,,,,
206119344,206119365,0,531719478,True,,Quilmes,residential,20,False,122.487,7.997356783722617,0.00020038725866116627,"LINESTRING (-58.4173791 -34.6452774, -58.4173569 -34.644176)",,,,,,
206119365,206128075,0,10426305,True,,Andrés Ferreyra,residential,40,False,95.055,7.807038258258321,0.0011857062312340988,"LINESTRING (-58.4173569 -34.644176, -58.4183749 -34.6443473)",,,,,,
206119365,206128094,0,47372397,True,,Quilmes,residential,30,False,130.856,8.577868582892167,0.0006402728766475714,"LINESTRING (-58.4173569 -34.644176, -58.4173545 -34.6440983, -58.4176471 -34.6430259)",,,,,,
206119367,206128163,0,19784096,True,,Metán,residential,40,False,49.075,8.623278403953258,0.002550220057073477,"LINESTRING (-58.419317 -34.636295, -58.4187818 -34.6362655)",,,,,,
206119367,206128117,0,322588825,True,,Castro,residential,40,False,70.037,5.307246136376536,0.005971233426344623,"LINESTRING (-58.419317 -34.636295, -58.4193471 -34.636077, -58.4193535 -34.635989, -58.4193578 -34.6359009, -58.4193536 -34.6356668)",,,,,,
206119368,206129082,0,47372384,True,,Castro,residential,40,False,153.972,8.829677284434533,0.0037500624373789813,"LINESTRING (-58.4192047 -34.6331167, -58.4191762 -34.6317322)",,,,,,
206119368,437605142,0,47372409,True,,Inclán,residential,40,False,70.928,4.9392734409899415,0.005675712822662499,"LINESTRING (-58.4192047 -34.6331167, -58.41844 -34.6330119)",,,,,,
206119370,206128136,0,138630421,True,,Treinta y Tres Orientales,residential,30,False,143.283,8.53527387381547,0.0029213837494356147,"LINESTRING (-58.4213635 -34.6333241, -58.4211393 -34.6345994)",,,,,,
206119370,206129075,0,453127282,True,,Inclán,residential,40,False,78.288,5.292264670368543,0.005200666390473084,"LINESTRING (-58.4213635 -34.6333241, -58.4205149 -34.6332337)",,,,,,
206119372,206119367,0,19784096,True,,Metán,residential,40,False,125.024,5.372840424801608,0.003288303332376776,"LINESTRING (-58.4206574 -34.6365139, -58.419317 -34.636295)",,,,,,
206119372,206128102,0,138630421,True,,Treinta y Tres Orientales,residential,30,False,107.589,10.4783252707919,0.007476227274018313,"LINESTRING (-58.4206574 -34.6365139, -58.4203406 -34.6374457)",,,,,,
206119374,3293610273,0,166666746,True,,Treinta y Tres Orientales,residential,40,False,55.37,11.829681007668173,0.00042881828649632116,"LINESTRING (-58.4195408 -34.6394945, -58.4193611 -34.63997)",,,,,,
206119374,195866993,0,176856953,False,4,Avenida Caseros,secondary,60,True,90.05699999999999,2.0734027426299804,0.021130963749102612,"LINESTRING (-58.4195408 -34.6394945, -58.4193663 -34.6394656, -58.419226 -34.6394424, -58.4188213 -34.6393754, -58.4185711 -34.6393658)",,,,,,
