u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,Cost of returning,Edge Betweenness,access,ref,tunnel,bridge,width,junction
7372860100,42428201,0,"[1224492208, 543717203, 788602259, 1051793332, 22898643, 788602263]",True,"['1', '2']",Broadway,secondary_link,25 mph,False,226.475,"LINESTRING (-73.9883247 40.7432751, -73.9883889 40.74313, -73.9884182 40.7430638, -73.9884424 40.7430102, -73.9885344 40.7428575, -73.9885974 40.7427676, -73.9886203 40.7427345, -73.9889151 40.7423211, -73.9889298 40.7422987, -73.9889418 40.7422739, -73.9889477 40.7422507, -73.9889532 40.7422219, -73.9889547 40.7421998, -73.9889537 40.74218, -73.9889507 40.7421613, -73.9889414 40.7421228, -73.9889377 40.7420889, -73.9889385 40.7420548, -73.9889421 40.7420183, -73.9889681 40.7418979, -73.9889966 40.7417797, -73.9890848 40.7414855, -73.9891378 40.7413643)",12.605534982239217,0.017230050260118156,,,,,,
7443621689,61271722,0,46443582,True,3,West 57th Street,primary,25 mph,False,64.858,"LINESTRING (-73.9935659 40.7712271, -73.9937993 40.7713752, -73.9939996 40.7714592, -73.9940542 40.7714822, -73.9942123 40.7715377)",6.741079673574928,6.560268053963495e-05,,,,,,
7443621689,42430745,0,"[169381961, 825236402, 420895732]",False,"['5', '4']",West 57th Street,primary,25 mph,"[False, True]",209.093,"LINESTRING (-73.9935659 40.7712271, -73.9932531 40.7710944, -73.9924314 40.7707515, -73.9920789 40.7706042, -73.9915429 40.7703786, -73.9913932 40.7703169)",1.669343083253352,0.00043153161096905033,designated,,,,,
7476387556,3630249566,0,955214801,True,,Clinton Street,residential,25 mph,False,9.812000000000001,"LINESTRING (-73.9858645 40.7175333, -73.9858533 40.7175539, -73.9858403 40.7175808, -73.9858243 40.7176161)",39.336938127984396,0.010135437792081826,,,,,,
7476387556,42435534,0,1160297420,True,,Delancey Street,residential,25 mph,False,152.355,"LINESTRING (-73.9858645 40.7175333, -73.985809 40.7174846, -73.9857723 40.7174588, -73.985738 40.717437, -73.9856931 40.717411, -73.9856593 40.7173941, -73.9856224 40.7173777, -73.98559 40.7173659, -73.984313 40.716973, -73.9842443 40.716952)",13.015155860950198,0.003798371689739294,,,,,,
7476469426,42427744,0,46348787,False,,Jackson Street,residential,25 mph,False,149.972,"LINESTRING (-73.9807107 40.7122116, -73.980719 40.7122765, -73.9807813 40.7128106, -73.9807934 40.7129145, -73.9808449 40.7133556, -73.9808591 40.7134774, -73.9808346 40.7135531)",1.6347734728442682,0.0007270375922170297,,,,,,
7476469426,42427750,0,904809349,False,,Jackson Street,residential,25 mph,True,77.18400000000001,"LINESTRING (-73.9807107 40.7122116, -73.9807035 40.7121553, -73.9806225 40.7115207)",1.275151993080217,0.00024242424242424242,,,,,,
7476968854,4158796735,0,"[586350562, 453143511]",True,"['1', '2']",Park Row,residential,"['25 mph', '10 mph']",False,151.01600000000002,"LINESTRING (-74.0008309 40.7130206, -74.0007594 40.7130377, -74.0004176 40.7131096, -74.0003323 40.7131261, -74.0002384 40.7131387, -73.9993522 40.713246, -73.9992822 40.7132545, -73.9991913 40.7132674, -73.9991434 40.7132745, -73.9991326 40.7132762, -73.9990758 40.7132851)",7.662740390477355,0.000484730917320636,no,,,,,
7476968854,7476968855,0,814841668,False,2,Pearl Street,residential,1,False,6.404999999999999,"LINESTRING (-74.0008309 40.7130206, -74.0008313 40.7130431, -74.0008317 40.7130782)",1.082821876290296,5.878376392440408e-08,,,,,,
7476968855,7476968854,0,814841668,False,2,Pearl Street,residential,1,True,6.404999999999999,"LINESTRING (-74.0008317 40.7130782, -74.0008313 40.7130431, -74.0008309 40.7130206)",1.0828218762902948,0.0004847897010845604,,,,,,
7480301864,7480301866,0,992405800,True,2,East Houston Street,primary,25 mph,False,16.706,"LINESTRING (-73.9887754 40.7229037, -73.9885922 40.7228463)",4.9520619225715965,0.010086999970608117,,,,,,
7480301864,42432057,0,834238142,True,2,Allen Street,primary,25 mph,False,142.14000000000001,"LINESTRING (-73.9887754 40.7229037, -73.9888291 40.7228153, -73.9889112 40.7225736, -73.9889868 40.7223671, -73.9892524 40.7217481, -73.9892792 40.7216851)",8.349901489109351,0.0034375569467713016,,,,,,
7480301865,7480301864,0,195743130,True,,Allen Street,primary,25 mph,False,15.004,"LINESTRING (-73.9886328 40.7229845, -73.9887754 40.7229037)",5.1753030787304395,0.00029056814507832934,,,,,,
7480301865,42451665,0,"[1267527729, 1014255988, 993797873, 910484222]",True,2,East Houston Street,primary,25 mph,False,146.39799999999997,"LINESTRING (-73.9886328 40.7229845, -73.988814 40.7230393, -73.9893472 40.7232023, -73.98984 40.723353, -73.990079 40.723428, -73.9901495 40.7234503, -73.9902426 40.7234794)",13.772401621534035,0.002919025365194133,,,,,,
7480301866,5798966629,0,818252752,True,2,1st Avenue,primary,25 mph,False,13.686,"LINESTRING (-73.9885922 40.7228463, -73.9885765 40.7229688)",5.080226520994032,0.014513417394115746,,,,,,
7480301866,1919595914,0,"[993797891, 993797883]",True,2,East Houston Street,primary,25 mph,False,61.13700000000001,"LINESTRING (-73.9885922 40.7228463, -73.9884668 40.7228079, -73.9882047 40.7227315, -73.9880715 40.7226914, -73.9880148 40.7226733, -73.9879176 40.7226441)",8.21720182178476,0.006147135761102783,,,,,,
7480301986,42433550,0,560788342,False,2,East Broadway,secondary,25 mph,False,129.104,"LINESTRING (-73.990218 40.7140532, -73.9900751 40.7140656, -73.9893164 40.7141312, -73.9887868 40.714177, -73.9886961 40.7141849)",1.6722698163172574,0.007648237956676366,,,,,,
7480301986,42440785,0,560788343,False,4,Rutgers Street,secondary,,False,40.875,"LINESTRING (-73.990218 40.7140532, -73.9902192 40.7141448, -73.9902198 40.7141881, -73.9902209 40.7142667, -73.9902227 40.71433, -73.9902277 40.7144207)",1.797233779202855,0.001437733298063075,,,,,,
7480301986,42433545,0,904809350,False,2,East Broadway,secondary,25 mph,True,192.25599999999997,"LINESTRING (-73.990218 40.7140532, -73.9903221 40.7140447, -73.99234 40.7138809, -73.9923899 40.7138768, -73.9924861 40.713869)",1.8222656179228485,0.0016328953942920965,,,,,,
7480301987,42437988,0,452339696,True,,Division Street,secondary,25 mph,False,18.971,"LINESTRING (-73.9928102 40.7143695, -73.9930343 40.7143535)",8.743810159484653,0.001425212356347177,,,,,,
7480301987,42457821,0,"[420357268, 1031408127]",True,"['2', '3']",Pike Street,primary,25 mph,False,58.336,"LINESTRING (-73.9928102 40.7143695, -73.9928022 40.7143118, -73.9927984 40.7142842, -73.9927735 40.7139892, -73.9927701 40.7139339, -73.9927579 40.7138465)",5.4636071517005576,0.0020316256649913294,,,,,,
7480346927,7480301987,0,799819816,True,2,Allen Street,primary,,False,37.065,"LINESTRING (-73.9928559 40.714701, -73.9928271 40.714504, -73.9928183 40.714444, -73.9928102 40.7143695)",8.973235686002848,0.002046674308555977,,,,,,
7480346927,42437988,0,834238141,True,,Allen Street,secondary_link,25 mph,False,41.462,"LINESTRING (-73.9928559 40.714701, -73.9929619 40.7144944, -73.9929937 40.7144325, -73.9930343 40.7143535)",7.459489179722677,0.000640390324192458,,,,,,
7480410410,42429641,0,127691872,True,,Eldridge Street,residential,25 mph,False,134.50900000000001,"LINESTRING (-73.9933988 40.7153571, -73.9933568 40.71544, -73.9928491 40.7164357, -73.9928237 40.7164855)",5.0645857462836865,0.002095406048849308,,,,,,
7480410410,42440798,0,804521765,False,2,Canal Street,secondary,25 mph,False,77.40599999999999,"LINESTRING (-73.9933988 40.7153571, -73.9934654 40.7153785, -73.9941728 40.7155948, -73.99425 40.7156185)",1.76101384354148,0.00013044117214825265,,,,,,
7480410410,42437990,0,1004369132,False,,Canal Street,secondary,25 mph,True,69.301,"LINESTRING (-73.9933988 40.7153571, -73.9933424 40.7153394, -73.9929634 40.7152227, -73.9927097 40.7151474, -73.9926355 40.7151254)",1.7811668186660954,0.0029299591452840727,,,,,,
7499263656,42435931,0,46154281,False,2,Henry Street,residential,25 mph,True,330.68199999999996,"LINESTRING (-73.981322 40.7143755, -73.9813562 40.7143039, -73.9813722 40.7142718, -73.9813912 40.7142341, -73.9814167 40.7141996, -73.9814501 40.7141884, -73.9822438 40.7141027, -73.9825766 40.7140667, -73.9833825 40.7139796, -73.9833948 40.7139783, -73.9839864 40.7139044, -73.9849065 40.7138163, -73.9850499 40.7138032)",1.8099764714763669,5.349322517120771e-06,,,,,,
7499263656,42427742,0,889627470,False,2,Grand Street,primary,25 mph,False,38.657,"LINESTRING (-73.981322 40.7143755, -73.9809739 40.7142761, -73.9808938 40.714251)",1.5751763238981926,0.0005215883373012374,,,,,,
7499263656,42445630,0,1007811374,False,2,Grand Street,primary,25 mph,True,28.34,"LINESTRING (-73.981322 40.7143755, -73.9815108 40.7144305, -73.9815776 40.7144496, -73.9816369 40.7144648)",1.5391384088872913,0.0021053992887164565,,,,,,
7500756892,42427346,0,492148701,True,2,Pitt Street,residential,25 mph,False,105.932,"LINESTRING (-73.9829775 40.7174266, -73.9825483 40.7182603, -73.9825206 40.7183141)",10.175799705359704,0.007121182729330159,,,,,,
7529909890,3216637125,0,1081657910,False,,East Road,unclassified,15 mph,True,8.64,"LINESTRING (-73.9408835 40.7699401, -73.940832 40.7700073)",1.0319810177340152,0.00024242424242424242,,,,,,
7529909890,593416866,0,"[805082960, 805082961]",True,,East Road,unclassified,15 mph,False,53.48999999999999,"LINESTRING (-73.9408835 40.7699401, -73.9409705 40.7699717, -73.9410062 40.7699802, -73.9410338 40.769981, -73.9410665 40.7699779, -73.941099 40.7699701, -73.9411231 40.7699611, -73.9411378 40.7699526, -73.9411491 40.7699398, -73.9411604 40.7699214, -73.941168 40.7699059, -73.9411837 40.7698652, -73.9412786 40.7697013)",1.1762864075214752,0.000484730917320636,,,,,,
7529976543,5487813176,0,"[805122965, 1081657911]",True,1,West Road,unclassified,10 mph,False,42.169,"LINESTRING (-73.9434552 40.7705915, -73.9434915 40.7705569, -73.9435639 40.7704947, -73.9436706 40.7704079, -73.9437867 40.7703074)",1.9077707082477136,0.000484730917320636,,,,,,
7529976543,7529976544,0,805122967,True,,West Road,unclassified,10 mph,False,23.812,"LINESTRING (-73.9434552 40.7705915, -73.9434445 40.770543, -73.9434341 40.7705144, -73.9434218 40.7704873, -73.9434055 40.770461, -73.9433964 40.770449, -73.9433834 40.7704317, -73.9433515 40.7703951)",0.8577638849607073,5.878376392440408e-08,,,,,,
7529976544,7529976543,0,"[805122965, 5671639]",True,1,West Road,unclassified,10 mph,False,161.11599999999999,"LINESTRING (-73.9433515 40.7703951, -73.9432941 40.7703888, -73.9432252 40.7703803, -73.9431908 40.7703784, -73.9431579 40.7703816, -73.9431235 40.7703855, -73.9430887 40.7703935, -73.9430564 40.7704065, -73.9430249 40.7704232, -73.9430028 40.7704408, -73.9429805 40.7704621, -73.9429627 40.7704826, -73.9428531 40.7706206, -73.9428469 40.7706285, -73.9428136 40.7706698, -73.9427996 40.7706946, -73.9427923 40.7707144, -73.9427855 40.7707391, -73.9427834 40.7707651, -73.9427856 40.7707864, -73.9427892 40.7708113, -73.9427963 40.770833, -73.9428114 40.7708564, -73.942827 40.770878, -73.9428469 40.770896, -73.9428666 40.7709098, -73.9428949 40.770924, -73.9429203 40.7709345, -73.9429473 40.7709437, -73.9429773 40.7709496, -73.9430066 40.7709546, -73.9430295 40.7709567, -73.9430565 40.770955, -73.9430801 40.7709492, -73.9431057 40.7709384, -73.9431311 40.770926, -73.9431547 40.7709087, -73.9431763 40.77089, -73.9434552 40.7705915)",0.8577638849607068,0.0004847897010845604,,,,,,
7552138519,42427352,0,46350695,False,2,Stanton Street,residential,25 mph,True,135.31,"LINESTRING (-73.9804466 40.7190179, -73.9811043 40.719213, -73.981899 40.7194484, -73.9819415 40.7194618)",1.541583875608097,0.00024242424242424242,,,,,,
7594046744,42469528,0,"[813024440, 813024441]",False,,North 12th Street,residential,,True,306.514,"LINESTRING (-73.9615487 40.7248259, -73.9589598 40.7232118, -73.9588721 40.7231575, -73.9588351 40.7231345, -73.9587393 40.7230751)",1.5430620247573654,0.00024242424242424242,no,,,,,
7601178027,103865552,0,27055626,True,2,31st Street,secondary,25 mph,False,59.914,"LINESTRING (-74.0266138 40.7702759, -74.0271857 40.7704956, -74.0272488 40.7705189)",7.617309666204207,0.02378937777385886,,,,,,
7601178027,103861828,0,1229282753,True,1,33rd Street,residential,,False,69.15,"LINESTRING (-74.0266138 40.7702759, -74.0266602 40.7703366, -74.0266903 40.7703761, -74.0269931 40.7707458, -74.0270426 40.7708062)",9.189945692706539,0.0004539282250242483,,,,,,
7611215246,4158796735,0,1296261920,True,2,Park Row,residential,10,False,10.275,"LINESTRING (-73.9990984 40.7133759, -73.9990758 40.7132851)",5.260317481668071,0.00048455456602886283,no,,,,,
7611215246,7476968855,0,"[46116332, 1228693948, 1228693943]",True,1,Park Row,residential,10 mph,False,149.856,"LINESTRING (-73.9990984 40.7133759, -73.9991798 40.7133647, -73.9992154 40.7133596, -73.9995931 40.7133032, -74.0001024 40.7132224, -74.0007618 40.7130932, -74.0008317 40.7130782)",7.646295889426937,0.000484730917320636,no,,,,,
7612925053,3630249566,0,815019389,True,3,Delancey Street,primary,25 mph,False,15.324000000000002,"LINESTRING (-73.9859886 40.7176751, -73.9859034 40.7176436, -73.9858619 40.7176286, -73.9858243 40.7176161)",37.92743862970718,0.025037063163154336,,,,,,
7612925053,7476387556,0,815019390,True,,Delancey Street,residential,25 mph,False,18.921,"LINESTRING (-73.9859886 40.7176751, -73.9859207 40.7175975, -73.9858645 40.7175333)",21.74128817404397,0.0037887311524556918,,,,,,
7712107363,42484162,0,1085686679,False,,Metropolitan Avenue,residential,,False,83.19200000000001,"LINESTRING (-73.9660045 40.7182257, -73.9652602 40.7178201, -73.965203 40.717789)",1.5407783294559771,0.00024242424242424242,,,,,,
7712107371,42484216,0,221686591,False,,Metropolitan Avenue,secondary,,False,220.137,"LINESTRING (-73.9413602 40.7147051, -73.9388306 40.7145961, -73.9387525 40.7145929)",1.4140698105227951,0.001937747994004056,,,,,,
7712107371,7722378707,0,221686591,False,,Metropolitan Avenue,secondary,,True,60.12499999999999,"LINESTRING (-73.9413602 40.7147051, -73.9414622 40.7147097, -73.9417565 40.7147211, -73.9419153 40.7147276, -73.9420725 40.7147346)",1.8328990153446618,0.0006266937071980719,,,,,,
7712107372,42502976,0,"[5678819, 221686588]",True,,Humboldt Street,residential,25 mph,False,82.976,"LINESTRING (-73.9427045 40.7146955, -73.9427002 40.7146692, -73.9426907 40.7146149, -73.9425946 40.7140264, -73.9425829 40.713955)",5.344840366205813,0.0009267260382682303,,,,,,
7712107372,7722378707,0,"[902695832, 902695829]",False,,Metropolitan Avenue,secondary,25 mph,False,53.543,"LINESTRING (-73.9427045 40.7146955, -73.9426225 40.7147031, -73.9422074 40.7147379, -73.9421525 40.7147382, -73.9420725 40.7147346)",1.744040364791255,0.004645680862945654,,,,,,
7712107372,42467872,0,902695829,False,,Metropolitan Avenue,secondary,25 mph,True,143.04999999999998,"LINESTRING (-73.9427045 40.7146955, -73.9427956 40.7146866, -73.9442793 40.7145421, -73.944388 40.714532)",1.8224845297276415,0.0046820680128148605,,,,,,
7722378702,7722378703,0,910777538,False,2,Woodpoint Road,residential,,False,10.109,"LINESTRING (-73.9406535 40.7184755, -73.9407149 40.7183974)",1.4472161092813833,0.0004646268700584898,,,,,,
7722378702,42502902,0,46817007,True,,Frost Street,residential,,False,223.519,"LINESTRING (-73.9406535 40.7184755, -73.9407952 40.7184671, -73.9431501 40.718239, -73.9432052 40.7182337, -73.943285 40.718226)",6.747245851483481,0.0004438762013931752,,,,,,
7722378702,7722378705,0,734630166,False,,Woodpoint Road,residential,,True,26.458,"LINESTRING (-73.9406535 40.7184755, -73.9405683 40.718581, -73.9404954 40.718681)",1.5958293808533073,0.0014797049055050996,,,,,,
7722378703,7722378702,0,910777538,False,2,Woodpoint Road,residential,,True,10.109,"LINESTRING (-73.9407149 40.7183974, -73.9406535 40.7184755)",1.4472161092813827,0.0015930400023513504,,,,,,
7722378703,7722378706,0,827162478,True,,,residential,,False,22.374000000000002,"LINESTRING (-73.9407149 40.7183974, -73.9405453 40.7184106, -73.9404508 40.7184179)",4.644801823432971,1.569526496781589e-05,,,,,,
7722378703,42491524,0,910777538,False,2,Woodpoint Road,residential,,False,90.843,"LINESTRING (-73.9407149 40.7183974, -73.9407354 40.7183715, -73.9412088 40.7177737, -73.9412698 40.717697)",1.653330455788166,0.0002464215383711019,,,,,,
7722378705,42504207,0,5681167,True,,Frost Street,residential,,False,125.515,"LINESTRING (-73.9404954 40.718681, -73.9403836 40.7187095, -73.939087 40.719048)",6.476543203393394,0.0007131058401669459,,,,,,
7722378705,42495860,0,"[596945542, 5678239]",False,,Kingsland Avenue,residential,,True,59.220000000000006,"LINESTRING (-73.9404954 40.718681, -73.9405103 40.7187578, -73.9405319 40.7189016, -73.9405749 40.719144, -73.940587 40.719209)",1.6740652869413302,0.00484037268906328,,,,,,
7722378705,7722378702,0,734630166,False,,Woodpoint Road,residential,,False,26.458,"LINESTRING (-73.9404954 40.718681, -73.9405683 40.718581, -73.9406535 40.7184755)",1.5958293808533084,0.000795167974605414,,,,,,
7722378705,7722378706,0,910777537,False,,Kingsland Avenue,residential,,False,29.496000000000002,"LINESTRING (-73.9404954 40.718681, -73.9404694 40.7185258, -73.9404508 40.7184179)",1.6017563332982805,0.00028298503953208125,,,,,,
7722378706,42495847,0,910777536,False,,Kingsland Avenue,residential,,False,70.568,"LINESTRING (-73.9404508 40.7184179, -73.9403896 40.7180428, -73.9403834 40.7180049, -73.9403571 40.7178438, -73.9403477 40.7177881)",1.4981508417301437,5.819592628516004e-05,,,,,,
7722378706,7722378705,0,910777537,False,,Kingsland Avenue,residential,,True,29.496000000000002,"LINESTRING (-73.9404508 40.7184179, -73.9404694 40.7185258, -73.9404954 40.718681)",1.6017563332982794,0.003230755665285248,,,,,,
7722378707,7712107371,0,221686591,False,,Metropolitan Avenue,secondary,,False,60.12500000000001,"LINESTRING (-73.9420725 40.7147346, -73.9419153 40.7147276, -73.9417565 40.7147211, -73.9414622 40.7147097, -73.9413602 40.7147051)",1.8328990153446616,0.002178173588454869,,,,,,
7722378707,7722378711,0,"[551951665, 1123880703]",False,4,Bushwick Avenue,secondary,,False,86.565,"LINESTRING (-73.9420725 40.7147346, -73.9420293 40.7146537, -73.9419695 40.7145334, -73.9418537 40.7142985, -73.9417495 40.714087, -73.9417098 40.7140063)",1.7506941811044632,0.0021604208917496985,,,,,,
7722378707,7712107372,0,"[902695832, 902695829]",False,,Metropolitan Avenue,secondary,25 mph,True,53.543,"LINESTRING (-73.9420725 40.7147346, -73.9421525 40.7147382, -73.9422074 40.7147379, -73.9426225 40.7147031, -73.9427045 40.7146955)",1.7440403647912532,0.0035873379772506835,,,,,,
7722378707,9947391751,0,902695834,True,,Woodpoint Road,residential,,False,33.959,"LINESTRING (-73.9420725 40.7147346, -73.9420258 40.7148078, -73.9420813 40.7149655, -73.9421434 40.7150041)",1.6077848251808262,0.0006912382799870675,,,,,,
7722378710,9947391751,0,1085598720,False,,Woodpoint Road,residential,,True,7.659,"LINESTRING (-73.9421615 40.7150716, -73.9421434 40.7150041)",1.6965345007372448,0.0003186667842341945,,,,,,
7722378710,42489470,0,497165235,True,,Maspeth Avenue,residential,,False,99.414,"LINESTRING (-73.9421615 40.7150716, -73.9420469 40.715124, -73.941153 40.7155353)",2.8704833225002258,0.00028345530964347644,,,,,,
7722378710,42491531,0,"[943249162, 827162479]",False,,Woodpoint Road,residential,,True,42.299,"LINESTRING (-73.9421615 40.7150716, -73.9421684 40.7151201, -73.942173 40.7151517, -73.9421714 40.7151827, -73.9421601 40.7153942, -73.9421576 40.7154513)",1.4576745691467992,0.0011676806865943627,,,,,,
