u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,tunnel,geometry,Cost of returning,Edge Betweenness,bridge,junction,width,access,est_width,service
250323571,2082708601,0,23161818,False,,,Rue du Val d'Aran,residential,30,False,88.95400000000001,,"LINESTRING (1.4747939 43.5864083, 1.4748314 43.5864292, 1.4748519 43.5864418, 1.4749169 43.5865035, 1.4753956 43.5870752)",1.4957107129304543,0.0025265921774045292,,,,,,
250323616,2082708601,0,23161818,False,,,Rue du Val d'Aran,residential,30,True,161.147,,"LINESTRING (1.4765275 43.5882669, 1.4758287 43.587609, 1.4753956 43.5870752)",1.5868711278688548,0.0007443945666470206,,,,,,
250323616,250323636,0,23161835,False,,,Avenue des Charmettes,residential,30,True,168.38400000000001,,"LINESTRING (1.4765275 43.5882669, 1.4764498 43.5883161, 1.476377 43.5883813, 1.4763581 43.5884544, 1.476366 43.5885249, 1.4767921 43.5896955)",1.2046966598026299,1.025696862393298e-05,,,,,,
250323616,250323687,0,23161844,False,,,Avenue des Charmettes,residential,30,False,175.059,,"LINESTRING (1.4765275 43.5882669, 1.4766074 43.5882334, 1.4767039 43.588217, 1.4768154 43.5882144, 1.476911 43.5882301, 1.4770077 43.5882654, 1.4770719 43.5883281, 1.4771089 43.5883893, 1.4775692 43.5893961)",1.204529924408944,0.00231627500826475,,,,,,
250323629,250592157,0,23176059,False,,,Rue Stéphane Mallarmé,residential,30,False,134.144,,"LINESTRING (1.4722712 43.5907089, 1.4723205 43.5907458, 1.4734338 43.5915728)",1.507683279838634,0.00029003058154645106,,,,,,
250323629,250323631,0,205595876,True,,,Rue du Docteur Jean Arlaud,residential,30,False,109.145,,"LINESTRING (1.4722712 43.5907089, 1.4727286 43.5906611, 1.4731604 43.5906159, 1.473607 43.5905464)",5.9158788824797615,0.014834855901425798,,,,,,
250323631,250592172,0,23176063,False,,,Rue Charles Nodier,residential,30,False,106.218,,"LINESTRING (1.473607 43.5905464, 1.4745476 43.591216)",1.4863193054012165,0.000579765288997981,,,,,,
250323631,250323632,0,241803374,True,,,Rue du Docteur Jean Arlaud,residential,30,False,18.751,,"LINESTRING (1.473607 43.5905464, 1.4738327 43.590505)",5.887072678447953,0.014679620626290505,,,,,,
250323632,250324248,0,23161926,False,,,Rue Louis Lachenal,residential,30,True,196.665,,"LINESTRING (1.4738327 43.590505, 1.4734796 43.5890386, 1.4733802 43.5887679)",1.5239142953964007,0.0006197329479869122,,,,,,
250323632,250592177,0,241803374,True,,,Rue du Docteur Jean Arlaud,residential,30,False,129.454,,"LINESTRING (1.4738327 43.590505, 1.4743687 43.5904153, 1.4746704 43.5903592, 1.4753885 43.5902134)",5.8871994747316165,0.014268725476968766,,,,,,
250323636,250323616,0,23161835,False,,,Avenue des Charmettes,residential,30,False,168.38400000000004,,"LINESTRING (1.4767921 43.5896955, 1.476366 43.5885249, 1.4763581 43.5884544, 1.476377 43.5883813, 1.4764498 43.5883161, 1.4765275 43.5882669)",1.2046966598026287,0.0006857621835034807,,,,,,
250323636,250323687,0,228559004,True,,,Rue du Docteur Jean Arlaud,residential,30,False,70.937,,"LINESTRING (1.4767921 43.5896955, 1.4774066 43.5894696, 1.4775692 43.5893961)",2.4092265842115728,0.013998863646226106,,,,,,
250323639,8078336,0,122942791,False,2,,Rue Édouard Lartet,tertiary,30,False,48.085,,"LINESTRING (1.4780245 43.5891867, 1.478051 43.5892256, 1.4781176 43.5892863, 1.4781881 43.5893253, 1.4782896 43.5893567, 1.4783539 43.5893714, 1.4784236 43.5893867, 1.4785128 43.5893989)",1.5309873678653831,0.018775134504363553,,,,,,
250323639,250324336,0,122942791,False,2,,Rue Édouard Lartet,tertiary,30,True,123.26700000000001,,"LINESTRING (1.4780245 43.5891867, 1.4779434 43.5890095, 1.4777417 43.5885743, 1.4777047 43.5884767, 1.4775964 43.5881237)",1.5305680945200597,0.005483459257348132,,,,,,
250323687,250323616,0,23161844,False,,,Avenue des Charmettes,residential,30,True,175.05900000000005,,"LINESTRING (1.4775692 43.5893961, 1.4771089 43.5883893, 1.4770719 43.5883281, 1.4770077 43.5882654, 1.476911 43.5882301, 1.4768154 43.5882144, 1.4767039 43.588217, 1.4766074 43.5882334, 1.4765275 43.5882669)",1.2045299244089454,5.029859613659442e-05,,,,,,
250323687,250323639,0,228559004,True,,,Rue du Docteur Jean Arlaud,residential,30,False,44.187,,"LINESTRING (1.4775692 43.5893961, 1.4778321 43.5892353, 1.4779317 43.5892033, 1.4780245 43.5891867)",19.569996113123793,0.01626484005835426,,,,,,
250323688,245404460,0,8027626,False,2,,Avenue Jean Rieux,secondary,50,False,26.214,,"LINESTRING (1.4742594 43.5869139, 1.4744576 43.5867269)",1.5146845822455175,0.011543108658380614,,,,,,
250323688,245404468,0,8027626,False,2,,Avenue Jean Rieux,secondary,50,True,43.253,,"LINESTRING (1.4742594 43.5869139, 1.4740783 43.5870857, 1.4740415 43.5871182, 1.4739359 43.5872243)",1.481813327877158,0.01369098199428608,,,,,,
250323688,250324251,0,23161910,False,,,Avenue de Savoie,residential,30,False,181.865,,"LINESTRING (1.4742594 43.5869139, 1.4742899 43.5869309, 1.4743161 43.5869501, 1.4743744 43.5870292, 1.4744793 43.5871786, 1.4753073 43.5883583)",1.4636771072035104,0.0001858829001342085,,,,,,
250324226,250324251,0,23161910,False,,,Avenue de Savoie,residential,30,True,28.338,,"LINESTRING (1.4754667 43.5885855, 1.4753073 43.5883583)",1.2491144551731792,0.00015701051970482024,,,,,,
250324248,250324251,0,23161915,False,,,Rue des Narcisses,residential,30,False,163.008,,"LINESTRING (1.4733802 43.5887679, 1.4746246 43.5885892, 1.4748105 43.5885449, 1.4753073 43.5883583)",1.4628657366907225,0.0002451563438167443,,,,,,
250324248,5200825247,0,23161915,False,,,Rue des Narcisses,residential,30,True,115.27300000000001,,"LINESTRING (1.4733802 43.5887679, 1.472518 43.5889089, 1.4723993 43.588923, 1.4723262 43.5889206, 1.4722344 43.5889089, 1.472174 43.5888914, 1.4721183 43.5888574, 1.4720614 43.58882, 1.4720279 43.5887972)",1.4873825710665196,0.0009329649898100962,,,,,,
250324248,250323632,0,23161926,False,,,Rue Louis Lachenal,residential,30,False,196.665,,"LINESTRING (1.4733802 43.5887679, 1.4734796 43.5890386, 1.4738327 43.590505)",1.5239142953964016,0.0002088377986651739,,,,,,
250324251,250324226,0,23161910,False,,,Avenue de Savoie,residential,30,False,28.338,,"LINESTRING (1.4753073 43.5883583, 1.4754667 43.5885855)",1.2491144551731796,0.00015701051970482024,,,,,,
250324251,250323688,0,23161910,False,,,Avenue de Savoie,residential,30,True,181.865,,"LINESTRING (1.4753073 43.5883583, 1.4744793 43.5871786, 1.4743744 43.5870292, 1.4743161 43.5869501, 1.4742899 43.5869309, 1.4742594 43.5869139)",1.4636771072035104,5.7720104684199775e-05,,,,,,
250324251,250324248,0,23161915,False,,,Rue des Narcisses,residential,30,True,163.008,,"LINESTRING (1.4753073 43.5883583, 1.4748105 43.5885449, 1.4746246 43.5885892, 1.4733802 43.5887679)",1.462865736690723,0.000373319139266753,,,,,,
250324336,250324353,0,23161937,False,,,Rue de Dakar,residential,30,False,172.717,,"LINESTRING (1.4775964 43.5881237, 1.4776736 43.5880751, 1.4781787 43.5877792, 1.4782256 43.5877513, 1.4782567 43.5877267, 1.4782716 43.5876879, 1.478251 43.5876031, 1.4782432 43.5875672, 1.4782541 43.5875341, 1.4782824 43.5874978, 1.4785156 43.5873556, 1.4785364 43.5873291, 1.4785395 43.587304, 1.4785304 43.5872712, 1.4782542 43.5870347, 1.4782254 43.5870017, 1.4782127 43.5869688)",1.5959236929525304,0.0003661935048140688,,,,,,
250324336,250323639,0,122942791,False,2,,Rue Édouard Lartet,tertiary,30,False,123.267,,"LINESTRING (1.4775964 43.5881237, 1.4777047 43.5884767, 1.4777417 43.5885743, 1.4779434 43.5890095, 1.4780245 43.5891867)",1.5305680945200588,0.003213217327018197,,,,,,
250324336,250323559,0,"[51734087, 122942791]",False,2,,Rue Édouard Lartet,tertiary,30,True,42.669,,"LINESTRING (1.4775964 43.5881237, 1.4775156 43.5878548, 1.4775035 43.5878177, 1.4774841 43.5877487)",1.463320459804405,0.005015608344754074,,,,,,
250324353,250324357,0,23161937,False,,,Rue de Dakar,residential,30,False,168.811,,"LINESTRING (1.4782127 43.5869688, 1.4782283 43.5869386, 1.4782647 43.5869108, 1.4789302 43.5865076, 1.4792291 43.5863293, 1.4792509 43.586296, 1.4792486 43.5862633, 1.4792272 43.5862326, 1.4788393 43.5859009)",1.3163824451372133,5.614210951128701e-05,,,,,,
250324353,250324336,0,23161937,False,,,Rue de Dakar,residential,30,True,172.717,,"LINESTRING (1.4782127 43.5869688, 1.4782254 43.5870017, 1.4782542 43.5870347, 1.4785304 43.5872712, 1.4785395 43.587304, 1.4785364 43.5873291, 1.4785156 43.5873556, 1.4782824 43.5874978, 1.4782541 43.5875341, 1.4782432 43.5875672, 1.478251 43.5876031, 1.4782716 43.5876879, 1.4782567 43.5877267, 1.4782256 43.5877513, 1.4781787 43.5877792, 1.4776736 43.5880751, 1.4775964 43.5881237)",1.59592369295253,0.00020787620785668018,,,,,,
250324353,250324361,0,159240950,False,,,Rue de Dakar,residential,30,False,66.321,,"LINESTRING (1.4782127 43.5869688, 1.4780976 43.587025, 1.4780571 43.5870314, 1.4780302 43.5870356, 1.4779623 43.5870183, 1.4777417 43.586842, 1.4775972 43.5867265)",1.175991753148598,0.0002203768883670985,,,,,,
250324357,8704292,0,23161937,False,,,Rue de Dakar,residential,30,False,16.490000000000002,,"LINESTRING (1.4788393 43.5859009, 1.4787957 43.5858324, 1.4787516 43.5857669)",1.725875629868253,0.0005766832671758857,,,,,,
250324357,250324353,0,23161937,False,,,Rue de Dakar,residential,30,True,168.811,,"LINESTRING (1.4788393 43.5859009, 1.4792272 43.5862326, 1.4792486 43.5862633, 1.4792509 43.586296, 1.4792291 43.5863293, 1.4789302 43.5865076, 1.4782647 43.5869108, 1.4782283 43.5869386, 1.4782127 43.5869688)",1.3163824451372141,1.1095278559542887e-05,,,,,,
250324357,1713330894,0,159240950,False,,,Rue de Dakar,residential,30,False,66.112,,"LINESTRING (1.4788393 43.5859009, 1.4792558 43.5856251, 1.4794066 43.5857754)",1.560252694925083,0.00015701051970482024,,,,,,
250324357,250324361,0,159240950,False,,,Rue de Dakar,residential,30,True,140.72500000000002,,"LINESTRING (1.4788393 43.5859009, 1.4782885 43.5861134, 1.4781321 43.5861817, 1.4780049 43.5862514, 1.477886 43.5863401, 1.4777963 43.5864283, 1.4777121 43.5865241, 1.4776429 43.5866357, 1.4775972 43.5867265)",1.3186567110259906,9.359483869338845e-05,,,,,,
250324361,250324365,0,23161940,False,,,Rue de Dakar,residential,30,False,102.035,,"LINESTRING (1.4775972 43.5867265, 1.4775558 43.5868424, 1.4775355 43.5869319, 1.4775324 43.5869807, 1.4775248 43.5870351, 1.477539 43.5871438, 1.4776721 43.5876288)",1.3844516943746499,0.00015701051970482024,,,,,,
250324361,250324357,0,159240950,False,,,Rue de Dakar,residential,30,False,140.725,,"LINESTRING (1.4775972 43.5867265, 1.4776429 43.5866357, 1.4777121 43.5865241, 1.4777963 43.5864283, 1.477886 43.5863401, 1.4780049 43.5862514, 1.4781321 43.5861817, 1.4782885 43.5861134, 1.4788393 43.5859009)",1.3186567110259915,0.00020686530469903294,,,,,,
250324361,250324353,0,159240950,False,,,Rue de Dakar,residential,30,True,66.321,,"LINESTRING (1.4775972 43.5867265, 1.4777417 43.586842, 1.4779623 43.5870183, 1.4780302 43.5870356, 1.4780571 43.5870314, 1.4780976 43.587025, 1.4782127 43.5869688)",1.1759917531485995,0.000107106422361454,,,,,,
250324365,250324361,0,23161940,False,,,Rue de Dakar,residential,30,True,102.03500000000001,,"LINESTRING (1.4776721 43.5876288, 1.477539 43.5871438, 1.4775248 43.5870351, 1.4775324 43.5869807, 1.4775355 43.5869319, 1.4775558 43.5868424, 1.4775972 43.5867265)",1.3844516943746497,0.00015701051970482024,,,,,,
250324377,8078343,0,8168890,False,2,,Chemin de la Terrasse,tertiary,30,False,154.789,,"LINESTRING (1.4797995 43.5879764, 1.4799048 43.5878822, 1.4799441 43.5878528, 1.4800476 43.5877753, 1.4801465 43.5877061, 1.4802299 43.5876477, 1.4802816 43.5876116, 1.4805555 43.5874404, 1.4811393 43.58714, 1.4812583 43.5870788)",1.6673214935435658,0.012746798445043558,,,,,,
250324377,8078341,0,8168890,False,2,,Chemin de la Terrasse,tertiary,30,True,75.476,,"LINESTRING (1.4797995 43.5879764, 1.4795132 43.5882445, 1.4792718 43.5885359)",1.5463862186803403,0.011972471282460347,,,,,,
250324377,250324381,0,23161943,False,,,Rue de Pugens,residential,30,False,107.824,,"LINESTRING (1.4797995 43.5879764, 1.4797258 43.5879361, 1.4796359 43.5878836, 1.4795541 43.5878622, 1.4794984 43.5878681, 1.479418 43.5878982, 1.4790997 43.58809, 1.4787724 43.5883474)",1.5016462485663535,0.0006023010325611415,,,,,,
250324381,416163727,0,23161943,False,,,Rue de Pugens,residential,30,False,75.361,,"LINESTRING (1.4787724 43.5883474, 1.4788343 43.5884218, 1.4788453 43.5884665, 1.4788334 43.5885092, 1.478575 43.5888402, 1.478434 43.5889063)",1.2423027077909161,0.00015701051970482024,,,,,,
250324381,250324377,0,23161943,False,,,Rue de Pugens,residential,30,True,107.82400000000001,,"LINESTRING (1.4787724 43.5883474, 1.4790997 43.58809, 1.479418 43.5878982, 1.4794984 43.5878681, 1.4795541 43.5878622, 1.4796359 43.5878836, 1.4797258 43.5879361, 1.4797995 43.5879764)",1.5016462485663535,0.0005996874780560046,,,,,,
250324381,250324675,0,23161947,False,,,Rue Étienne Dolet,residential,30,False,162.534,,"LINESTRING (1.4787724 43.5883474, 1.4784199 43.5880968, 1.4783819 43.5880454, 1.4783722 43.5879974, 1.4783913 43.5879466, 1.4784399 43.5879006, 1.4793776 43.5873308)",1.4622333155607177,0.00028911830308711085,,,,,,
250324597,250324759,0,23161955,False,,,Rue Étienne Dolet,residential,30,True,27.855,,"LINESTRING (1.4799465 43.586978, 1.4801706 43.5871688)",1.2406518678938558,0.00015701051970482024,,,,,,
250324597,250324777,0,23161947,False,,,Rue Étienne Dolet,residential,30,False,61.54900000000001,,"LINESTRING (1.4799465 43.586978, 1.4802179 43.586823, 1.4802596 43.5867806, 1.4802754 43.5867414, 1.4802783 43.586698, 1.4802874 43.5866533, 1.480318 43.5866143, 1.4803988 43.5865646)",1.4613248935935426,0.0003416359549356139,,,,,,
250324597,250324675,0,23161947,False,,,Rue Étienne Dolet,residential,30,True,60.32,,"LINESTRING (1.4799465 43.586978, 1.479656 43.5871582, 1.4793776 43.5873308)",1.4608679150435653,2.5445172163218355e-05,,,,,,
250324674,250324675,0,23161948,False,,,Rue Étienne Dolet,residential,30,False,24.289,,"LINESTRING (1.4795728 43.5874973, 1.4793776 43.5873308)",1.2406711721807868,0.00015701051970482024,,,,,,
250324675,250324674,0,23161948,False,,,Rue Étienne Dolet,residential,30,True,24.289,,"LINESTRING (1.4793776 43.5873308, 1.4795728 43.5874973)",1.2406711721807873,0.00015701051970482024,,,,,,
250324675,250324597,0,23161947,False,,,Rue Étienne Dolet,residential,30,False,60.32,,"LINESTRING (1.4793776 43.5873308, 1.479656 43.5871582, 1.4799465 43.586978)",1.4608679150435637,2.8058726668355122e-05,,,,,,
250324675,250324381,0,23161947,False,,,Rue Étienne Dolet,residential,30,True,162.53400000000002,,"LINESTRING (1.4793776 43.5873308, 1.4784399 43.5879006, 1.4783913 43.5879466, 1.4783722 43.5879974, 1.4783819 43.5880454, 1.4784199 43.5880968, 1.4787724 43.5883474)",1.4622333155607177,0.0002865047485819741,,,,,,
250324759,250324597,0,23161955,False,,,Rue Étienne Dolet,residential,30,False,27.855,,"LINESTRING (1.4801706 43.5871688, 1.4799465 43.586978)",1.2406518678938563,0.00015701051970482024,,,,,,
250324777,1418807272,0,128364216,False,,,Rue Jean Mansencal,residential,30,True,14.934,,"LINESTRING (1.4803988 43.5865646, 1.4805438 43.5864809)",1.4758577697991546,0.0006550159338062586,,,,,,
250324777,250324597,0,23161947,False,,,Rue Étienne Dolet,residential,30,True,61.54900000000001,,"LINESTRING (1.4803988 43.5865646, 1.480318 43.5866143, 1.4802874 43.5866533, 1.4802783 43.586698, 1.4802754 43.5867414, 1.4802596 43.5867806, 1.4802179 43.586823, 1.4799465 43.586978)",1.461324893593543,0.0003390224004304771,,,,,,
250324777,1418807269,0,128364216,False,,,Rue Jean Mansencal,residential,30,False,36.829,,"LINESTRING (1.4803988 43.5865646, 1.4803372 43.5865125, 1.4802525 43.5864411, 1.4801011 43.5863132)",1.2412237293263704,0.00015701051970482024,,,,,,
250324885,1418807272,0,23161966,False,,,Impasse Jean de Mansencal,residential,30,True,89.97500000000001,,"LINESTRING (1.4807465 43.5858446, 1.4807405 43.5859193, 1.4807655 43.5859874, 1.4809326 43.5861977, 1.4809437 43.5862383, 1.4809256 43.5862622, 1.4807576 43.5863575, 1.4805438 43.5864809)",1.258651317288667,0.00015701051970482024,,,,,,
250324923,250325066,0,8168890,False,2,,Chemin de la Terrasse,tertiary,30,False,59.601,,"LINESTRING (1.4821274 43.5866375, 1.4826406 43.5863725, 1.4827286 43.586325)",1.426256948780821,0.007659268039049069,,,,,,
250324923,8078343,0,8168890,False,2,,Chemin de la Terrasse,tertiary,30,True,85.499,,"LINESTRING (1.4821274 43.5866375, 1.4820876 43.5866599, 1.4819665 43.5867206, 1.4817408 43.5868387, 1.4813847 43.5870133, 1.4812583 43.5870788)",1.690469364829654,0.008678184453433758,,,,,,
250324923,250324930,0,23161977,False,,,Rue des Bouches-du-Rhône,residential,30,False,45.778,,"LINESTRING (1.4821274 43.5866375, 1.4820809 43.5865861, 1.4817557 43.5863269)",1.4247321808207527,0.002212645106518619,,,,,,
250324930,250325197,0,23161993,False,,,Rue de l'Hérault,residential,30,False,47.732,,"LINESTRING (1.4817557 43.5863269, 1.4822429 43.5860825)",1.3847276717992247,0.0006903975443239119,,,,,,
250324930,250324932,0,23161977,False,,,Rue des Bouches-du-Rhône,residential,30,False,55.487,,"LINESTRING (1.4817557 43.5863269, 1.4814666 43.5860977, 1.4813455 43.5859308)",1.5134872558587387,0.00338398599213685,,,,,,
250324930,250324923,0,23161977,False,,,Rue des Bouches-du-Rhône,residential,30,True,45.778,,"LINESTRING (1.4817557 43.5863269, 1.4820809 43.5865861, 1.4821274 43.5866375)",1.4247321808207545,0.0022382135595547213,,,,,,
250324932,250324934,0,23161977,False,,,Rue des Bouches-du-Rhône,residential,30,False,51.045,,"LINESTRING (1.4813455 43.5859308, 1.481171 43.5857267, 1.4810292 43.5855333)",1.463584562305195,0.0032683485333718366,,,,,,
250324932,250324930,0,23161977,False,,,Rue des Bouches-du-Rhône,residential,30,True,55.487,,"LINESTRING (1.4813455 43.5859308, 1.4814666 43.5860977, 1.4817557 43.5863269)",1.513487255858739,0.0023475143814535074,,,,,,
250324932,250325263,0,23161998,False,,,Rue de la Corrèze,residential,30,False,66.946,,"LINESTRING (1.4813455 43.5859308, 1.4818371 43.585683, 1.4818519 43.5856346, 1.4817748 43.5855299)",1.2426456339317082,0.00015701051970482024,,,,,,
250324934,250325269,0,23162000,False,,,Rue du Vaucluse,residential,30,False,75.44,,"LINESTRING (1.4810292 43.5855333, 1.4818008 43.5851487)",1.2405224747773635,0.00015701051970482024,,,,,,
250324934,250324935,0,23161977,False,,,Rue des Bouches-du-Rhône,residential,30,False,49.699,,"LINESTRING (1.4810292 43.5855333, 1.4809771 43.58545, 1.4807426 43.5852249, 1.4807427 43.5851514)",1.4618246296306856,0.0031569026242848726,,,,,,
250324934,250324932,0,23161977,False,,,Rue des Bouches-du-Rhône,residential,30,True,51.045,,"LINESTRING (1.4810292 43.5855333, 1.481171 43.5857267, 1.4813455 43.5859308)",1.463584562305193,0.0022318769226884936,,,,,,
250324935,1713330874,0,159240949,False,,,Rue des Bouches-du-Rhône,residential,50,True,19.597,,"LINESTRING (1.4807427 43.5851514, 1.4805149 43.5852133)",1.2405154722102847,0.00015701051970482024,,,,,,
250324935,250324936,0,23161977,False,,,Rue des Bouches-du-Rhône,residential,30,False,49.319,,"LINESTRING (1.4807427 43.5851514, 1.4810071 43.5850156, 1.4812315 43.5848846)",1.46330146212877,0.003143193791220193,,,,,,
250324935,250324934,0,23161977,False,,,Rue des Bouches-du-Rhône,residential,30,True,49.699,,"LINESTRING (1.4807427 43.5851514, 1.4807426 43.5852249, 1.4809771 43.58545, 1.4810292 43.5855333)",1.461824629630684,0.0021204310136015295,,,,,,
250324936,250324941,0,23161977,False,,,Rue des Bouches-du-Rhône,residential,30,False,178.3,,"LINESTRING (1.4812315 43.5848846, 1.4814372 43.5847494, 1.4814662 43.5846948, 1.4814665 43.5846583, 1.4814542 43.5846062, 1.4813223 43.5844777, 1.4813065 43.5844341, 1.4813125 43.5843664, 1.4813262 43.5842915, 1.4813128 43.5842506, 1.4813078 43.5842352, 1.4812646 43.5841922, 1.4811356 43.5840634, 1.4806511 43.5835803, 1.4806198 43.5835491)",1.5083029883503642,0.0031774658738818917,,,,,,
