u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,Inverse SP,Cost of return,Edge Betweenness,geometry,ref,bridge,junction,width,tunnel,access,Groups
83542111,83542113,0,623290810,tertiary,2,25 mph,1700 South,False,False,81.1808204039801,81.1808204039801,1.6791429256206327,0.013742539652468758,"LINESTRING (-111.8834864 40.7335291, -111.882637 40.7335211, -111.882523 40.73352)",,,,,,,B
83542113,83542115,0,198549603,tertiary,2,25 mph,1700 South,False,False,120.41025660142621,120.41025660142621,1.5645088604204056,0.010076444782488505,"LINESTRING (-111.882523 40.73352, -111.8824179 40.7335194, -111.881094 40.7335287)",,,,,,,B
83542113,83542111,0,623290810,tertiary,2,25 mph,1700 South,False,True,81.1808204039801,81.1808204039801,1.6791429256206327,0.013858791114838344,"LINESTRING (-111.882523 40.73352, -111.882637 40.7335211, -111.8834864 40.7335291)",,,,,,,B
83542113,83608341,0,"[1133519485, 1262037631]",tertiary,2,20 mph,300 East,False,False,90.55804344226861,90.55804344226861,1.7173167333044652,0.012094457696154352,"LINESTRING (-111.882523 40.73352, -111.882524 40.7334466, -111.882525 40.7330828, -111.8825267 40.7327056)",,,,,,,B
83542113,83608338,0,1310897500,tertiary,2,20 mph,300 East,False,True,138.69432376827518,138.6943237682752,1.5843298542103115,0.006517726546684847,"LINESTRING (-111.882523 40.73352, -111.882522 40.7336085, -111.882522 40.7339654, -111.8825215 40.7341126, -111.8825207 40.7343264, -111.8825191 40.7347673)",,,,,,,B
83542115,83651185,0,10151155,residential,,20 mph,Blair Street,False,True,138.07094626812543,138.07094626812543,1.4312171323944543,0.00017477260669169077,"LINESTRING (-111.881094 40.7335287, -111.881094 40.7336099, -111.8810943 40.733945, -111.8810943 40.7339769, -111.8810942 40.7341198, -111.8810942 40.7347704)",,,,,,,C
83542115,83541926,0,198549603,tertiary,2,25 mph,1700 South,False,False,119.5201575641051,119.52015756410512,1.6971533940442003,0.01001686920313357,"LINESTRING (-111.881094 40.7335287, -111.8798904 40.7335265, -111.8797832 40.7335252, -111.8796757 40.7335205)",,,,,,,B
83542115,83542113,0,198549603,tertiary,2,25 mph,1700 South,False,True,120.41025660142621,120.41025660142621,1.564508860420405,0.005260400639620291,"LINESTRING (-111.881094 40.7335287, -111.8824179 40.7335194, -111.882523 40.73352)",,,,,,,B
83542117,83575711,0,10131268,residential,,20 mph,Denver Street,False,True,69.34964147895519,69.34964147895519,1.4612287507868587,0.008377925683770365,"LINESTRING (-111.8782421 40.7335161, -111.8782439 40.7336055, -111.8782549 40.7341397)",,,,,,,C
83542117,83542119,0,198549603,tertiary,2,25 mph,1700 South,False,False,122.68899394005902,122.68899394005902,1.6882380426564578,0.014631164776386842,"LINESTRING (-111.8782421 40.7335161, -111.8775204 40.7335175, -111.876913 40.7335186, -111.876786 40.7335188)",,,,,,,B
83542117,83541926,0,198549603,tertiary,2,25 mph,1700 South,False,True,120.79516527434029,120.79516527434029,1.5813214218422185,0.00501524449448715,"LINESTRING (-111.8782421 40.7335161, -111.8795554 40.7335187, -111.8796757 40.7335205)",,,,,,,B
83542119,83628841,0,41287457,tertiary,2,25 mph,500 East,False,False,93.83769914754419,93.83769914754419,1.651875259344035,0.0013848246764510037,"LINESTRING (-111.876786 40.7335188, -111.876786 40.7334377, -111.8767865 40.7332659, -111.876788 40.7326749)",,,,,,,B
83542119,83628838,0,41287457,tertiary,2,25 mph,500 East,False,True,181.45322232841832,181.45322232841832,1.6795218988127616,0.003718025795347165,"LINESTRING (-111.876786 40.7335188, -111.876786 40.7336023, -111.8767859 40.7337119, -111.8767921 40.7340111, -111.8767942 40.734764, -111.8767932 40.7348916, -111.8767911 40.7351506)",,,,,,,B
83542119,83542117,0,198549603,tertiary,2,25 mph,1700 South,False,True,122.68899394005902,122.68899394005902,1.6882380426564574,0.013288693240421205,"LINESTRING (-111.876786 40.7335188, -111.876913 40.7335186, -111.8775204 40.7335175, -111.8782421 40.7335161)",,,,,,,B
83542119,83542121,0,"[172876485, 1193233670]",tertiary,2,25 mph,1700 South,False,False,112.7096022321937,112.70960223219367,1.6608146548991944,0.01758490091210388,"LINESTRING (-111.876786 40.7335188, -111.876695 40.7335193, -111.876553 40.73352, -111.8763008 40.7335212, -111.8761931 40.7335217, -111.8761009 40.7335222, -111.8758405 40.7335235, -111.875665 40.7335243, -111.8754615 40.7335192, -111.8754486 40.7335178)",,,,,,,B
83542121,504849771,0,172876485,tertiary,2,25 mph,1700 South,False,False,21.08147272319922,21.08147272319922,1.5581105999596194,0.014444529775575806,"LINESTRING (-111.8754486 40.7335178, -111.8751984 40.7335175)",,,,,,,B
83542121,83641976,0,41287611,residential,,20 mph,Park Street,False,False,186.84513580605864,186.84513580605864,1.681569736929159,0.0030055791914978796,"LINESTRING (-111.8754486 40.7335178, -111.875446 40.7334382, -111.8754616 40.731928, -111.8754163 40.7318443)",,,,,,,C
83542121,83542119,0,"[172876485, 1193233670]",tertiary,2,25 mph,1700 South,False,True,112.70960223219367,112.7096022321937,1.6608146548991956,0.016039977849834745,"LINESTRING (-111.8754486 40.7335178, -111.8754615 40.7335192, -111.875665 40.7335243, -111.8758405 40.7335235, -111.8761009 40.7335222, -111.8761931 40.7335217, -111.8763008 40.7335212, -111.876553 40.73352, -111.876695 40.7335193, -111.876786 40.7335188)",,,,,,,B
83542125,83542128,0,"[172876485, 1267606182]",tertiary,"['2', '4']",25 mph,1700 South,False,False,224.72146607069968,224.7214660706997,1.6351252090923647,0.01567610989392208,"LINESTRING (-111.873931 40.7335158, -111.8738446 40.7335161, -111.8735744 40.7335167, -111.8732481 40.7335156, -111.8723119 40.7335223, -111.8722672 40.733522, -111.8719705 40.7335228, -111.871424 40.7335236, -111.8714005 40.7335236, -111.871264 40.7335238)",,,,,,,B
83542125,504849771,0,172876485,tertiary,2,25 mph,1700 South,False,True,106.78958130308985,106.78958130308985,1.7071300211890446,0.012296997092043918,"LINESTRING (-111.873931 40.7335158, -111.8740266 40.7335157, -111.8745611 40.7335156, -111.8747079 40.7335164, -111.8751984 40.7335175)",,,,,,,B
83542125,83637845,0,"[10138352, 1339648590]",residential,,20 mph,600 East,False,False,141.25337040904975,141.25337040904975,1.6091051737436777,0.00216870925377457,"LINESTRING (-111.873931 40.7335158, -111.8739316 40.7334372, -111.8739318 40.7334086, -111.8739317 40.7333215, -111.8739338 40.7331538, -111.8739363 40.732959, -111.8739384 40.7322455)",,,,"39'8""",,,C
83542125,83637844,0,"[1339648589, 1339648590]",residential,,20 mph,600 East,False,True,144.18757438291726,144.18757438291726,1.5843491101922045,0.0004175562730009625,"LINESTRING (-111.873931 40.7335158, -111.8739309 40.7335924, -111.8739308 40.7336227, -111.8739306 40.7337662, -111.8739298 40.7343034, -111.8739266 40.7347142, -111.8739262 40.7348125)",,,,"39'8""",,,C
83542128,1573548319,0,1193233671,tertiary,5,25 mph,1700 South,False,False,12.554541542886854,12.554541542886854,1.8904359162045044,0.017461268404504477,"LINESTRING (-111.871264 40.7335238, -111.871115 40.7335241)",,,,,,,B
83542128,83630639,0,198549612,primary,3,40 mph,700 East,True,False,143.54320029710723,577.1653758343772,4.64568006262923,0.0015938664217096925,"LINESTRING (-111.871264 40.7335238, -111.8712634 40.7334168, -111.8712563 40.7322329)",UT 71,,,,,,B
83542128,83542125,0,"[172876485, 1267606182]",tertiary,"['2', '4']",25 mph,1700 South,False,True,224.7214660706997,224.72146607069968,1.635125209092366,0.01291568684755734,"LINESTRING (-111.871264 40.7335238, -111.8714005 40.7335236, -111.871424 40.7335236, -111.8719705 40.7335228, -111.8722672 40.733522, -111.8723119 40.7335223, -111.8732481 40.7335156, -111.8735744 40.7335167, -111.8738446 40.7335161, -111.873931 40.7335158)",,,,,,,B
83542138,83542139,0,145216627,tertiary,2,25 mph,1700 South,False,False,121.13179619177617,121.13179619177615,1.5948039801969767,0.008320898322411436,"LINESTRING (-111.868211 40.7335129, -111.868108 40.7335123, -111.8676371 40.7335101, -111.8674964 40.7335096, -111.8667734 40.7335068)",,,,,,,B
83542138,2175883098,0,"[145216627, 1267606181]",tertiary,2,25 mph,1700 South,False,True,119.86638607215653,119.86638607215653,1.7141449411175258,0.00962857350229366,"LINESTRING (-111.868211 40.7335129, -111.8683086 40.7335127, -111.8689274 40.7335115, -111.8695131 40.7335103, -111.8696336 40.7335101)",,,,,,,B
83542138,508584591,0,1300632861,residential,,20 mph,800 East,False,False,180.803685911771,180.80368591177103,1.5503726051317912,0.0006580553300724344,"LINESTRING (-111.868211 40.7335129, -111.8682102 40.7334539, -111.86821 40.7334377, -111.86821 40.7334203, -111.8682084 40.7319255, -111.8682084 40.7318869)",,,,,,,C
83542138,83616330,0,1300632861,residential,,20 mph,800 East,False,True,103.35798825616857,103.35798825616855,1.7141867760990475,0.003906593927051724,"LINESTRING (-111.868211 40.7335129, -111.8682102 40.7335748, -111.86821 40.7335913, -111.8682097 40.7336205, -111.8682038 40.7344097, -111.8682033 40.7344424)",,,,,,,C
83542139,83558246,0,10129669,residential,,20 mph,Windsor Street,False,False,180.12549334968182,180.12549334968182,1.408931097381721,0.006060365351194526,"LINESTRING (-111.8667734 40.7335068, -111.8667731 40.7334326, -111.8667681 40.7319297, -111.866768 40.7318869)",,,,,,,C
83542139,83542141,0,145216627,tertiary,2,25 mph,1700 South,False,False,120.30635014656106,120.30635014656107,1.7348578474159908,0.0026631514145861053,"LINESTRING (-111.8667734 40.7335068, -111.8663748 40.733507, -111.8660509 40.7335082, -111.8659344 40.7335087, -111.8654696 40.7335106, -111.8653456 40.733512)",,,,,,,B
83542139,83542138,0,145216627,tertiary,2,25 mph,1700 South,False,True,121.13179619177615,121.13179619177617,1.5948039801969764,0.008820612658387126,"LINESTRING (-111.8667734 40.7335068, -111.8674964 40.7335096, -111.8676371 40.7335101, -111.868108 40.7335123, -111.868211 40.7335129)",,,,,,,B
83542141,83542139,0,145216627,tertiary,2,25 mph,1700 South,False,True,120.30635014656107,120.30635014656106,1.7348578474159906,0.004669301934132607,"LINESTRING (-111.8653456 40.733512, -111.8654696 40.7335106, -111.8659344 40.7335087, -111.8660509 40.7335082, -111.8663748 40.733507, -111.8667734 40.7335068)",,,,,,,B
83542141,83548404,0,198549625,tertiary,2,30 mph,900 East,False,False,106.95988608209055,106.95988608209055,1.590036787197007,0.0063925123865362,"LINESTRING (-111.8653456 40.733512, -111.8653471 40.7334261, -111.8653434 40.7325501)",,,,,,,B
83542141,83548401,0,1310897504,tertiary,2,30 mph,900 East,False,True,107.78222267994559,107.78222267994559,1.8267110635359172,0.006199462905942111,"LINESTRING (-111.8653456 40.733512, -111.8653455 40.733615, -111.865345 40.7337504, -111.8653459 40.7342578, -111.8653459 40.7343151, -111.865345 40.7344084, -111.865346 40.7344813)",,,,,,,B
83542141,83542142,0,"[1355008489, 172876483]",tertiary,2,25 mph,1700 South,False,False,241.25735586229578,241.2573558622958,1.7566780110545153,0.00214261198671201,"LINESTRING (-111.8653456 40.733512, -111.8652214 40.7335113, -111.8647577 40.7335112, -111.8630759 40.7335119, -111.862588 40.7335121, -111.8624823 40.7335121)",,,,,,,B
83542142,501587265,0,"[1355008488, 172876483]",tertiary,2,25 mph,1700 South,False,False,239.99246704218837,239.99246704218834,1.7575049763596693,0.00181670369198125,"LINESTRING (-111.8624823 40.7335121, -111.8618898 40.7335106, -111.86032 40.7335067, -111.8602909 40.7335066, -111.8597348 40.7335087, -111.8596341 40.7335116)",,,,,,,B
83542142,83542141,0,"[1355008489, 172876483]",tertiary,2,25 mph,1700 South,False,True,241.2573558622958,241.25735586229578,1.7566780110545144,0.0024623694104179234,"LINESTRING (-111.8624823 40.7335121, -111.862588 40.7335121, -111.8630759 40.7335119, -111.8647577 40.7335112, -111.8652214 40.7335113, -111.8653456 40.733512)",,,,,,,B
83542142,83640177,0,921932194,residential,,20 mph,1000 East,False,False,107.29295767671651,107.29295767671651,1.7568046588690551,0.0005285355602063952,"LINESTRING (-111.8624823 40.7335121, -111.8624912 40.7334377, -111.8624924 40.7330318, -111.8624937 40.7326217, -111.8624939 40.7325475)",,,,,,,C
83542142,508587402,0,921932194,residential,,20 mph,1000 East,False,True,95.68339974573169,95.68339974573169,1.617438304427188,0.000610078536078637,"LINESTRING (-111.8624823 40.7335121, -111.8624822 40.7335902, -111.8624814 40.7343726)",,,,,,,C
83542145,83646325,0,10148725,residential,2,20 mph,1200 East,False,True,91.05598593167652,91.05598593167652,1.5707369565906513,0.0003923377017990946,"LINESTRING (-111.856632 40.7335162, -111.8566168 40.7335832, -111.8566144 40.7343341)",,,,,,,C
83542145,1586472363,0,"[1355008486, 1050086206, 1081968887]",tertiary,2,25 mph,1700 South,False,False,235.93130754326106,235.9313075432611,1.698912322875053,0.001059267860064521,"LINESTRING (-111.856632 40.7335162, -111.8565646 40.7335154, -111.856014 40.7335087, -111.8550877 40.7335062, -111.8546747 40.7335051, -111.853934 40.7335032, -111.853832 40.7335029)",,,,,,,B
83542145,501587265,0,"[1050086206, 1355008487]",tertiary,2,25 mph,1700 South,False,True,252.9814824703706,252.98148247037062,1.856618854993442,0.002020209653317578,"LINESTRING (-111.856632 40.7335162, -111.8576124 40.7335176, -111.8578486 40.7335201, -111.8585833 40.7335196, -111.858749 40.73352, -111.8591887 40.7335171, -111.8595352 40.7335175, -111.8596341 40.7335116)",,,,,,,B
83542145,5134292639,0,"[1280245036, 1280245037]",residential,"['2', '3']",20 mph,1200 East,False,False,93.25422182940747,93.25422182940746,1.5023897568709907,0.00029638411381149973,"LINESTRING (-111.856632 40.7335162, -111.8566507 40.7334371, -111.8566506 40.7333011, -111.8566503 40.7330518, -111.8566527 40.7328559, -111.8566747 40.7326796)",,,,,,,C
83542149,83615618,0,41566732,residential,2,20 mph,1400 East,False,False,108.5585823900182,108.5585823900182,1.4608267788185452,0.000285224676380708,"LINESTRING (-111.8509449 40.7334952, -111.8509444 40.7334296, -111.8509476 40.7329662, -111.8509363 40.732519)",,,,,,,C
83542149,1586472363,0,"[725724778, 1355008485]",tertiary,2,25 mph,1700 South,False,True,243.263939962865,243.263939962865,1.5626365331036405,0.0005744034841345312,"LINESTRING (-111.8509449 40.7334952, -111.8532076 40.7335012, -111.853719 40.7335026, -111.853832 40.7335029)",,,,,,,B
83542596,83681321,0,"[10148844, 10127556]",residential,,,"['Quayle Avenue', 'Pearl Street']",False,"[False, True]",322.74057641808594,322.74057641808594,1.2002432440672566,8.250954131900333e-05,"LINESTRING (-111.9168418 40.7322365, -111.9169934 40.7322365, -111.9178218 40.7322365, -111.9189875 40.7322365, -111.9190086 40.7333873, -111.9190115 40.7335129)",,,,,,,C
83542596,83549386,0,636837952,secondary,5,35 mph,900 West,False,True,164.99816372118005,164.99816372118002,1.6482035382343814,0.0019171386288583756,"LINESTRING (-111.9168418 40.7322365, -111.9168468 40.7320948, -111.9168497 40.7319883, -111.9168539 40.7318925, -111.9168553 40.7317314, -111.9168565 40.7315848, -111.9168537 40.7315007, -111.9168552 40.7310907, -111.9168564 40.7307528)",,,,,,,B
83542596,83549388,0,684494766,secondary,5,35 mph,900 West,False,False,141.40422319218976,141.40422319218976,1.3724513366797608,0.0025727336105208715,"LINESTRING (-111.9168418 40.7322365, -111.9168469 40.732837, -111.9168482 40.7329491, -111.9168494 40.7330752, -111.9168496 40.7332107, -111.916852 40.7333645, -111.9168472 40.7335081)",,,,,,,B
83542603,83553440,0,172876953,tertiary,3,25 mph,Main Street,False,True,36.662727172098556,36.662727172098556,1.568485479044523,0.011058387406812108,"LINESTRING (-111.8911044 40.731763, -111.8911002 40.7314333)",,,,,,,B
83542603,83542605,0,10127557,residential,,20 mph,Quayle Avenue,False,False,123.24800454074628,123.24800454074628,1.4352078209578585,0.003919335017031762,"LINESTRING (-111.8911044 40.731763, -111.8913104 40.7317631, -111.8919189 40.7317634, -111.8925671 40.7317637)",,,,,,,C
83542603,83542105,0,172876953,tertiary,3,25 mph,Main Street,False,False,194.37950594062085,194.37950594062085,1.6619706850019302,0.001483677960778883,"LINESTRING (-111.8911044 40.731763, -111.8911026 40.7318555, -111.891097 40.7321461, -111.8910861 40.7326952, -111.8910802 40.7329949, -111.8910753 40.7332434, -111.891073 40.7333644, -111.89107 40.7335109)",,,,,,,B
83542605,83542607,0,10127557,residential,,20 mph,Quayle Avenue,False,False,117.01582094665788,117.01582094665788,1.529246841710451,0.0028360787599703424,"LINESTRING (-111.8925671 40.7317637, -111.8938691 40.7317709, -111.8939558 40.7317714)",,,,,,,C
83542605,83542603,0,10127557,residential,,20 mph,Quayle Avenue,False,True,123.24800454074628,123.24800454074628,1.4352078209578585,0.010435567780753432,"LINESTRING (-111.8925671 40.7317637, -111.8919189 40.7317634, -111.8913104 40.7317631, -111.8911044 40.731763)",,,,,,,C
83542605,83681288,0,10150952,residential,,20 mph,Richards Street,False,True,194.6480606595177,194.6480606595177,1.6271533055822196,0.0010905494327051654,"LINESTRING (-111.8925671 40.7317637, -111.8925687 40.7318487, -111.8925912 40.7330055, -111.8925967 40.7332163, -111.8925994 40.7333221, -111.8925988 40.7333967, -111.8926011 40.733514)",,,,,,,C
83542607,83542605,0,10127557,residential,,20 mph,Quayle Avenue,False,True,117.01582094665788,117.01582094665788,1.5292468417104512,0.009955536232057251,"LINESTRING (-111.8939558 40.7317714, -111.8938691 40.7317709, -111.8925671 40.7317637)",,,,,,,C
83542607,83617855,0,198549602,tertiary,2,25 mph,West Temple,False,False,145.81128226908638,145.8112822690864,1.5160914526926808,0.0037913090301288995,"LINESTRING (-111.8939558 40.7317714, -111.8939525 40.7314081, -111.8939542 40.7313585, -111.8939608 40.7311631, -111.8939617 40.7310767, -111.8939622 40.7310243, -111.8939674 40.7305167, -111.893968 40.7304602)",,,,,,,B
83542607,83547197,0,198549602,tertiary,2,25 mph,West Temple,False,True,56.587241085774295,56.587241085774295,1.6253778251078377,0.0066942565450979225,"LINESTRING (-111.8939558 40.7317714, -111.8939556 40.7318865, -111.8939548 40.7322803)",,,,,,,B
