u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,Inverse SP,Cost of return,Edge Betweenness,geometry,ref,bridge,width,tunnel,access,junction,Groups
181125746,180487513,0,17492976,tertiary,,40,Presidente Luis SÃÂÃÂ¡enz PeÃÂÃÂ±a,True,False,71.00584766576992,432.4701554432052,6.943429361981642,0.0020360514321863,"LINESTRING (-58.3875773 -34.6099919, -58.3875116 -34.6099661, -58.3874662 -34.6099403, -58.3874317 -34.6099154, -58.3873928 -34.6098834, -58.387355 -34.6098469, -58.3873302 -34.6098105, -58.3873053 -34.6097678, -58.3873028 -34.6097324, -58.3872998 -34.6096945, -58.3873037 -34.6094548)",,,,,,,C
181125746,195722827,0,302356637,residential,2,40,HipÃÂÃÂ³lito Yrigoyen,True,False,123.23001797488789,646.3926082956413,8.845203056727623,0.0077373382718029,"LINESTRING (-58.3875773 -34.6099919, -58.3874325 -34.6100064, -58.3862337 -34.6099516)",,,,,,,C
181125820,199509154,0,26189669,other,1,10,Balcarce,True,False,132.2559195841346,648.8798013038188,9.76741757862311,0.0041859481305442,"LINESTRING (-58.3707489 -34.6088548, -58.3707423 -34.6089509, -58.3706738 -34.6099534, -58.3706571 -34.6100414)",,,,,,,C
181125823,199509136,0,47034540,residential,1,20,Chacabuco,True,False,128.96496311048227,637.3628515122098,9.62282695205535,0.0100975899733369,"LINESTRING (-58.3763306 -34.6092901, -58.3762724 -34.6103353, -58.3762663 -34.6104487)",,,,,,,C
181125823,192919501,0,"[476098114, 793117381]",residential,2,20,HipÃÂÃÂ³lito Yrigoyen,True,False,259.0305512572569,385.751443443592,5.445721967995389,0.0001607740960621,"LINESTRING (-58.3763306 -34.6092901, -58.3753091 -34.6092149, -58.3750551 -34.609196, -58.3748826 -34.609185, -58.3743254 -34.6091457, -58.3737609 -34.6091076, -58.3735106 -34.6090912)",,,,,,,C
181138949,195720589,0,109677460,residential,1,40,BartolomÃÂÃÂ© Mitre,True,False,125.53261777333276,412.32896319052384,6.7270345641093545,0.0132042073588027,"LINESTRING (-58.3920486 -34.6079771, -58.3906799 -34.6079032)",,,,,,,C
181138949,181113587,0,109677463,secondary,5,60,Avenida Callao,True,False,133.17205733978767,390.5823106160039,5.295490800332077,0.0128411638608552,"LINESTRING (-58.3920486 -34.6079771, -58.3920721 -34.6076124, -58.3921248 -34.6067811)",,,,,,,C
181138952,199483293,0,47414721,residential,,40,BartolomÃÂÃÂ© Mitre,True,False,132.37414814693366,380.327882070754,5.316855746798606,0.0024488698916788,"LINESTRING (-58.3963907 -34.6082666, -58.3949506 -34.6081556)",,,,,,,C
181138952,195722778,0,149827696,residential,,40,JunÃÂÃÂ­n,True,False,135.53881331061518,375.6874515304805,5.316886569898533,0.0035091509601166,"LINESTRING (-58.3963907 -34.6082666, -58.3962935 -34.6094829)",,,,,,,C
181154475,196253647,0,17494647,secondary,4,60,Avenida Casares,False,False,64.3785427867881,64.3785427867881,1.2641775334615606,0.0003545374453898,"LINESTRING (-58.4075911 -34.5745137, -58.4077157 -34.5746795, -58.4079709 -34.5750009)",,,,,,,C
181154477,175680538,0,961164193,secondary,4,60,Avenida Casares,False,False,231.76873042972,231.76873042971988,1.7361504514112829,0.0027534059786876,"LINESTRING (-58.4085467 -34.5755588, -58.4087625 -34.5757391, -58.4089025 -34.5758524, -58.4089923 -34.5759191, -58.4093163 -34.5761613, -58.4094014 -34.5762335, -58.4094733 -34.5763044, -58.4095253 -34.5763629, -58.4095779 -34.57643, -58.4096173 -34.5764871, -58.4096305 -34.5765063, -58.4096548 -34.5765488, -58.4096864 -34.5766082, -58.4097138 -34.5766676, -58.4098211 -34.5769364, -58.4098482 -34.5769988, -58.4098957 -34.5771012, -58.4099666 -34.5772311)",,,,,,,C
181154477,196258747,0,961164193,secondary,4,60,Avenida Casares,False,True,64.67517032515589,64.6751703251559,1.3616338969780817,0.0004708730767588,"LINESTRING (-58.4085467 -34.5755588, -58.4083587 -34.5753986, -58.4083432 -34.575384, -58.4080831 -34.5751206)",,,,,,,C
181166596,191173125,0,232046310,residential,1,40,Gurruchaga,True,False,121.32043103239306,376.10247560601977,5.088548131475558,0.0034328228839334,"LINESTRING (-58.4338062 -34.5922927, -58.4348601 -34.5929543)",,,,,,,C
181166598,191173102,0,121035111,secondary,6,60,Avenida RaÃÂÃÂºl Scalabrini Ortiz,False,False,124.7636758874659,124.7636758874659,1.7699718241986742,0.0041762454089955,"LINESTRING (-58.431219 -34.5950224, -58.4322883 -34.5957182)",,,,,,,C
181166598,191211886,0,1344150697,residential,1,40,Lerma,True,False,132.8734348131303,384.5559313281617,5.313980387600783,0.0034152286155251,"LINESTRING (-58.431219 -34.5950224, -58.4321013 -34.5940735)",,,,,,,C
181166598,81830138,0,46934499,secondary,6,60,Avenida RaÃÂÃÂºl Scalabrini Ortiz,False,True,132.25902534648878,132.25902534648878,1.7355074123602956,0.0012722531918719,"LINESTRING (-58.431219 -34.5950224, -58.4309113 -34.594826, -58.4308084 -34.5947603, -58.4304658 -34.5945417, -58.4304357 -34.5945225, -58.4303372 -34.5944596, -58.4300771 -34.5942936)",,,,,,,C
181166600,191211878,0,22697802,residential,1,40,Lerma,True,False,118.70830546409978,367.60670269944416,5.217197930622143,0.004000043985671,"LINESTRING (-58.4289614 -34.597416, -58.4297704 -34.5965816)",,,,,,,C
181166600,217886631,0,47263559,residential,2,40,Lavalleja,True,False,130.69867231272016,777.1875648951994,10.672474045187446,0.0113943910507271,"LINESTRING (-58.4289614 -34.597416, -58.427829 -34.5967)",,,,,,,C
181166601,181166600,0,22697802,residential,1,40,Lerma,True,False,146.42387286209942,663.1765943803803,10.402435915457858,0.0060475122868797,"LINESTRING (-58.4279818 -34.5984151, -58.4279828 -34.5983017, -58.4280061 -34.5982466, -58.4280477 -34.5981924, -58.4289614 -34.597416)",,,,,,,C
181166601,89139453,0,121176027,secondary,4,50,Avenida Estado de Israel,True,False,124.01967861437124,174.50995050270825,3.161405655055184,0.0151434903147433,"LINESTRING (-58.4279818 -34.5984151, -58.4285228 -34.5986532, -58.429165 -34.5989583)",,,,,,,C
181167619,191896612,0,10426273,residential,1,40,JufrÃÂÃÂ©,True,False,92.0070445240966,558.3089596172415,8.725638686558046,0.0035656207995301,"LINESTRING (-58.4369495 -34.590742, -58.436342 -34.5914012)",,,,,,,C
181167619,92602613,0,533680271,residential,1,20,Uriarte,True,False,36.566637470260495,885.9882317005001,16.377947368374283,0.0021240551166331,"LINESTRING (-58.4369495 -34.590742, -58.4372561 -34.5909528)",,,,,,,C
181169034,191194969,0,1268297565,primary,5,50,Avenida Corrientes,True,False,132.14367846723366,680.1147231923242,8.86455503223932,0.0105010938201425,"LINESTRING (-58.4416394 -34.5972164, -58.4406827 -34.5981064)",,,,,,,C
181169034,199457743,0,232045620,residential,,40,Gurruchaga,True,False,140.58057635534814,399.5003309453524,5.276157795725399,0.0022979925715963,"LINESTRING (-58.4416394 -34.5972164, -58.4426174 -34.5980019, -58.442738 -34.5980999)",,,,,,,C
181175154,177131373,0,17495682,residential,,40,MonseÃÂÃÂ±or Vicente Faustino Zazpe,False,False,53.90283234760246,53.90283234760246,1.5214568304578322,0.0001798237727027,"LINESTRING (-58.4093774 -34.5806591, -58.4097153 -34.5809683, -58.4097484 -34.5810315)",,,,,,,C
181176863,191173401,0,17495782,residential,1,40,Bulnes,True,False,138.03587984236097,337.4004986041608,6.748519289449473,0.0006913835951558,"LINESTRING (-58.407203 -34.5831599, -58.40664 -34.5820083)",,,,,,,C
181176863,311308537,0,110151124,secondary,6,60,Avenida General Las Heras,False,False,34.4949027145472,34.4949027145472,1.6614701994176972,0.0130517776032725,"LINESTRING (-58.407203 -34.5831599, -58.407096 -34.5831937, -58.4069302 -34.5832436, -58.4068501 -34.5832686)",,,,,,,C
181176863,181177442,0,308167145,secondary,6,60,Avenida General Las Heras,False,True,100.39641651218416,100.3964165121842,1.465880893406478,0.0099197714297542,"LINESTRING (-58.407203 -34.5831599, -58.4073093 -34.5831249, -58.4074537 -34.5830796, -58.4076196 -34.5830277, -58.4077246 -34.5829948, -58.4077967 -34.5829723, -58.4078654 -34.5829508, -58.4080048 -34.5829071, -58.4080463 -34.5828941, -58.4081202 -34.582871, -58.4082273 -34.5828374)",,,,,,,C
181177442,181176863,0,308167145,secondary,6,60,Avenida General Las Heras,False,False,100.3964165121842,100.39641651218416,1.465880893406479,0.0136041211986354,"LINESTRING (-58.4082273 -34.5828374, -58.4081202 -34.582871, -58.4080463 -34.5828941, -58.4080048 -34.5829071, -58.4078654 -34.5829508, -58.4077967 -34.5829723, -58.4077246 -34.5829948, -58.4076196 -34.5830277, -58.4074537 -34.5830796, -58.4073093 -34.5831249, -58.407203 -34.5831599)",,,,,,,C
181177442,181178822,0,308167145,secondary,6,60,Avenida General Las Heras,False,True,95.61137203293188,95.61137203293188,1.4607966940620678,0.0099555421298638,"LINESTRING (-58.4082273 -34.5828374, -58.4083497 -34.5827991, -58.4084681 -34.5827621, -58.4087181 -34.5826838, -58.4091008 -34.582564, -58.4092035 -34.5825318)",,,,,,,C
181177447,191173533,0,"[632064832, 17495833]",residential,2,40,Silvio L. Ruggieri,True,False,200.33619877586065,426.0417082061151,8.402974801892166,0.001171668311817,"LINESTRING (-58.4062839 -34.5791999, -58.4064732 -34.5794034, -58.4066014 -34.5795479, -58.4067562 -34.5797518, -58.406826 -34.5798421, -58.4072289 -34.5806998, -58.4072724 -34.5807924)",,,,,,,C
181177447,180581040,0,632064833,primary,10,70,Avenida Del Libertador,False,False,62.1132717371516,62.1132717371516,1.505604547808272,0.0036020706901481,"LINESTRING (-58.4062839 -34.5791999, -58.4058864 -34.5795242, -58.405802 -34.5795931)",,,,,,,C
181177447,615018610,0,1073150741,primary,10,70,Avenida Del Libertador,False,True,78.60257644554059,78.60257644554059,1.7042997160230466,0.0005631783010922,"LINESTRING (-58.4062839 -34.5791999, -58.4065752 -34.5789607, -58.406684 -34.5788721, -58.4068925 -34.5787013)",,,,,,,C
181178822,1258837855,0,110151120,secondary,6,60,Avenida General Las Heras,False,True,54.93729523591192,54.93729523591192,1.695921868205838,0.0103185856278113,"LINESTRING (-58.4092035 -34.5825318, -58.4093117 -34.5824979, -58.4097639 -34.5823551)",,,,,,,C
181178822,181177442,0,308167145,secondary,6,60,Avenida General Las Heras,False,False,95.61137203293188,95.61137203293188,1.4607966940620694,0.0133402718573208,"LINESTRING (-58.4092035 -34.5825318, -58.4091008 -34.582564, -58.4087181 -34.5826838, -58.4084681 -34.5827621, -58.4083497 -34.5827991, -58.4082273 -34.5828374)",,,,,,,C
181178823,191173356,0,17495910,residential,1,40,Paunero,True,False,109.8310139611033,494.6421617633581,8.594346106508235,0.0001454114536099,"LINESTRING (-58.4081835 -34.5804585, -58.4086691 -34.5813617)",,,,,,,C
181178823,177131377,0,48447113,residential,,40,CerviÃÂÃÂ±o,True,False,23.9593070943,602.4185998876758,8.48609269267136,0.0027683158274674,"LINESTRING (-58.4081835 -34.5804585, -58.4084194 -34.5803652)",,,,,,,C
190996685,194481033,0,291042083,primary,8,70,Avenida Del Libertador,True,False,34.30130743463618,376.7406246724806,9.60596536561812,0.0147646960654817,"LINESTRING (-58.391729 -34.5847395, -58.3913795 -34.5848507)",,,,,,,C
190996685,255869256,0,23620742,secondary,6,60,Avenida PueyrredÃÂÃÂ³n,False,False,64.68551615795255,64.68551615795255,1.4984678414640449,0.0021682671844901,"LINESTRING (-58.391729 -34.5847395, -58.3919676 -34.5848625, -58.3921053 -34.5849335, -58.3922582 -34.5850123, -58.3923279 -34.5850482)",,,,,,,C
190996685,255869246,0,898599966,primary,8,70,Avenida Del Libertador,False,True,62.63504237543744,62.63504237543744,1.4798373422971784,0.0018253083201484,"LINESTRING (-58.391729 -34.5847395, -58.3920077 -34.5846506, -58.3923706 -34.584544)",,,,,,,C
190996744,190996796,0,18514762,residential,2,40,Pereyra Lucena,True,False,105.63850353922663,465.2663011346016,7.059620300763559,0.0097361635956474,"LINESTRING (-58.4012331 -34.583872, -58.401138 -34.5837684, -58.4006149 -34.5830704)",,,,,,,C
190996744,92607477,0,110162965,secondary,6,60,Avenida General Las Heras,False,False,88.69218261473766,88.69218261473766,1.479872772734795,0.0063675727283664,"LINESTRING (-58.4012331 -34.583872, -58.4010923 -34.5839955, -58.4010731 -34.5840123, -58.4009774 -34.5840961, -58.4008825 -34.5841793, -58.4007787 -34.5842704, -58.4006898 -34.5843514, -58.4005699 -34.5844534)",,,,,,,C
190996744,89138077,0,110162990,secondary,6,60,Avenida General Las Heras,False,True,92.76859572682748,92.76859572682748,1.7809752164666792,0.009859582213747,"LINESTRING (-58.4012331 -34.583872, -58.4012591 -34.583854, -58.4013095 -34.583819, -58.4015203 -34.5836878, -58.4019092 -34.5834508, -58.4020724 -34.583429)",,,,,,,C
190996756,180474716,0,956732703,primary,10,70,Avenida Del Libertador,False,False,83.92774199728288,83.92774199728288,1.665563573461078,0.0113396353587872,"LINESTRING (-58.4001991 -34.5824767, -58.3994852 -34.582711, -58.3993447 -34.5827499)",,,,,,,C
190996756,1258956125,0,956732703,primary,10,70,Avenida Del Libertador,False,True,133.3655768634643,133.3655768634643,1.9143089108200904,0.0044459163832393,"LINESTRING (-58.4001991 -34.5824767, -58.4006076 -34.5823456, -58.4013928 -34.5820767, -58.4015505 -34.5820292)",,,,,,,C
190996763,92605010,0,110162951,secondary,4,60,Avenida General Las Heras,False,False,112.40691618600805,112.40691618600805,1.7756398018010222,0.0080106639378301,"LINESTRING (-58.3999416 -34.585017, -58.3998698 -34.5850823, -58.3991862 -34.5856861, -58.3991056 -34.5857574)",,,,,,,C
190996763,92607477,0,110162977,secondary,6,60,Avenida General Las Heras,False,True,85.06623017575988,85.06623017575988,1.6449696803508786,0.0122689943711278,"LINESTRING (-58.3999416 -34.585017, -58.4000125 -34.5849536, -58.400109 -34.584867, -58.4001767 -34.5848062, -58.4002072 -34.5847789, -58.400285 -34.5847066, -58.4003927 -34.5846123, -58.4004203 -34.5845876, -58.4005699 -34.5844534)",,,,,,,C
190996763,190996789,0,110162988,residential,2,40,Austria,True,False,102.7528415733408,306.33081740058594,4.732255913193443,0.0014390753176994,"LINESTRING (-58.3999416 -34.585017, -58.3998132 -34.5849252, -58.3991029 -34.5844029)",,,,,,,C
190996772,6096734445,0,1073144675,primary,10,70,Avenida Del Libertador,True,False,42.14508600720043,899.0316660266542,9.59897836166211,0.0125645392695015,"LINESTRING (-58.3972869 -34.5830845, -58.3971544 -34.5831127, -58.3968412 -34.5831794)",,,,,,,C
190996772,180474716,0,"[1341065402, 1073144676]",primary,10,70,Avenida Del Libertador,False,True,192.12671995931623,192.12671995931623,1.7067222333050065,8.363745974987677e-05,"LINESTRING (-58.3972869 -34.5830845, -58.3974425 -34.5830593, -58.3978301 -34.5829964, -58.3992292 -34.5827819, -58.3993447 -34.5827499)",,,,,,,C
190996772,12294587479,0,1331505860,residential,2,40,Austria,False,False,39.40897939103931,39.40897939103931,1.5673101906569256,0.000845786237401,"LINESTRING (-58.3972869 -34.5830845, -58.3970588 -34.5829, -58.3969876 -34.5828302)",,,,,,,C
190996789,191173577,0,18543557,residential,,40,JosÃÂÃÂ© LeÃÂÃÂ³n Pagano,False,False,114.43562329008115,114.43562329008115,1.544016369372515,0.0002692505229766,"LINESTRING (-58.3991029 -34.5844029, -58.3999455 -34.5836427)",,,,,,,C
190996789,190996772,0,110162997,residential,2,40,Austria,True,False,221.6739374747836,420.1201085915544,4.934906281452329,0.0011893919498459,"LINESTRING (-58.3991029 -34.5844029, -58.3983267 -34.5838264, -58.3975268 -34.583263, -58.3975052 -34.5832458, -58.3972869 -34.5830845)",,,,,,,C
190996796,190996756,0,110162928,residential,2,40,Pereyra Lucena,True,False,76.2047627955245,285.8319576554822,4.8856510100765504,0.0097582858007785,"LINESTRING (-58.4006149 -34.5830704, -58.4003308 -34.5826647, -58.4001991 -34.5824767)",,,,,,,C
190996837,190996850,0,47396468,residential,2,40,Billinghurst,True,False,236.65225642352536,436.242702821689,5.363634989957543,0.005149007929064,"LINESTRING (-58.404037 -34.5834384, -58.4026175 -34.5819099, -58.4025037 -34.5817285)",,,,,,,C
190996837,193871734,0,47396479,secondary,6,60,Avenida General Las Heras,False,True,110.47370959691852,110.47370959691852,1.766119950579874,0.0143099295064937,"LINESTRING (-58.404037 -34.5834384, -58.4045489 -34.5834476, -58.4047384 -34.5834507, -58.4049685 -34.5834517, -58.4052435 -34.5834572)",,,,,,,C
190996837,89138077,0,110162979,secondary,6,60,Avenida General Las Heras,False,False,179.8645465192163,179.86454651921633,1.6635338229897567,0.0106593128661968,"LINESTRING (-58.404037 -34.5834384, -58.4036367 -34.5834368, -58.403563 -34.5834362, -58.4033226 -34.5834344, -58.4032275 -34.5834331, -58.403024 -34.5834321, -58.4028551 -34.5834308, -58.4025548 -34.5834293, -58.4024761 -34.5834283, -58.4024474 -34.5834278, -58.4022174 -34.5834259, -58.4020724 -34.583429)",,,,,,,C
190996850,256978595,0,1073144678,primary,10,70,Avenida Del Libertador,False,True,51.5836275136632,51.5836275136632,1.6219198691442709,0.0036774931789867,"LINESTRING (-58.4025037 -34.5817285, -58.4030268 -34.5815561)",,,,,,,C
190996850,1258956125,0,1300684406,primary,10,70,Avenida Del Libertador,False,False,93.45079055368736,93.45079055368736,1.787408185988462,0.0084673063563175,"LINESTRING (-58.4025037 -34.5817285, -58.4017131 -34.5819784, -58.4015505 -34.5820292)",,,,,,,C
191173074,181166598,0,22697802,residential,1,40,Lerma,True,False,102.26729728458726,350.3815465924089,5.310934594929334,0.0035079219487204,"LINESTRING (-58.4305217 -34.595741, -58.431219 -34.5950224)",,,,,,,C
191173074,81830139,0,533479213,residential,2,20,ArÃÂÃÂ¡oz,True,False,158.107051413818,585.1860863628289,8.272907547828511,0.0046693053756958,"LINESTRING (-58.4305217 -34.595741, -58.4291798 -34.5948457)",,,,,,,C
191173089,191173074,0,23734350,residential,2,40,ArÃÂÃÂ¡oz,True,False,125.40722785172392,327.24161602527226,5.316236811728512,0.004404615131847,"LINESTRING (-58.4316103 -34.5964258, -58.4305217 -34.595741)",,,,,,,C
191173089,191211853,0,720090021,residential,1,40,JufrÃÂÃÂ©,True,False,115.59910448140944,371.1977367796175,5.314747034384217,0.0087345839925793,"LINESTRING (-58.4316103 -34.5964258, -58.43094 -34.5971473, -58.4309162 -34.5971729, -58.4308431 -34.5972516)",,,,,,,C
191173102,181166598,0,121035111,secondary,6,60,Avenida RaÃÂÃÂºl Scalabrini Ortiz,False,True,124.7636758874659,124.7636758874659,1.7699718241986755,0.0012996148666393,"LINESTRING (-58.4322883 -34.5957182, -58.431219 -34.5950224)",,,,,,,C
191173102,89139326,0,720090020,secondary,6,60,Avenida RaÃÂÃÂºl Scalabrini Ortiz,False,False,125.41609533326948,125.41609533326948,1.7722316911040177,0.0028681891746088,"LINESTRING (-58.4322883 -34.5957182, -58.4333773 -34.5964027)",,,,,,,C
191173102,191173089,0,720090021,residential,1,40,JufrÃÂÃÂ©,True,False,100.21064285321908,352.4382010237771,5.312774755833486,0.0086282745068106,"LINESTRING (-58.4322883 -34.5957182, -58.4316786 -34.5963543, -58.4316103 -34.5964258)",,,,,,,C
191173114,89139326,0,10426269,residential,,40,Castillo,True,False,100.50657942285078,347.687270456091,5.316867136436691,0.0013121313774371,"LINESTRING (-58.432713 -34.5971224, -58.4333773 -34.5964027)",,,,,,,C
191173114,191173089,0,23734350,residential,2,40,ArÃÂÃÂ¡oz,True,False,127.22898899463868,359.5678522663883,5.312445136084591,0.0045109246176157,"LINESTRING (-58.432713 -34.5971224, -58.4316103 -34.5964258)",,,,,,,C
