u,v,key,osmid,highway,name,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,bridge,lanes,ref,access,maxspeed,tunnel,junction,width,Groups
32877193,32877197,0,701332262,secondary,东直门桥,True,False,29.84091416569599,"LINESTRING (116.4269668 39.939456, 116.4271131 39.9394046, 116.427294 39.9393624)",905.413844773459,18.067357188913174,0.007159974659523175,,,,,,,,,B
32877193,9699950120,0,1055624780,secondary_link,,True,False,26.874214699834887,"LINESTRING (116.4269668 39.939456, 116.4270785 39.9393279, 116.4271463 39.9392574)",583.3242104189767,9.383230011587493,0.003907707919472322,,,,,,,,,B
32877196,1803810883,0,229772537,tertiary,安定门东大街,True,False,10.30338480400888,"LINESTRING (116.4191892 39.9480266, 116.41931 39.9480297)",85.19585650520955,5.001984954063287,0.00542605826589728,,,,,,,,,B
32877196,340254110,0,1137232253,secondary,东直门北小街,True,False,124.93559500559611,"LINESTRING (116.4191892 39.9480266, 116.4192214 39.9469033)",446.26262688107954,7.60433764901672,0.012147806070821474,,,,,,,,,B
32877197,32877202,0,30186787,secondary,东直门桥,True,False,47.52695573897287,"LINESTRING (116.427294 39.9393624, 116.4278511 39.9393778)",887.727803200182,17.72773232147368,0.00719294021195417,yes,,,,,,,,B
32877202,332616892,0,26812207,secondary,东直门外大街,True,False,49.5699079617586,"LINESTRING (116.4278511 39.9393778, 116.4280508 39.9394212, 116.4281583 39.9394826, 116.4283654 39.9395753)",1027.0425228903862,19.25802269806017,0.005550109072980001,,,,,,,,,B
32877202,9699923715,0,1055624778,secondary_link,,True,False,39.265046404536264,"LINESTRING (116.4278511 39.9393778, 116.4281139 39.9393421, 116.4281675 39.939303, 116.428248 39.9392351)",895.9897125346188,18.227269299130246,0.0016428311389741694,,,,,,,,,B
32899013,733858790,0,30843481,residential,亮果厂胡同,False,True,137.6524400565526,"LINESTRING (116.4028883 39.9258827, 116.4012749 39.9258423)",137.6524400565526,1.7521043352185977,0.0073209325524797265,,,,,,,,,C
32899013,266111580,0,30843384,secondary,美术馆东街,False,False,134.8645022630106,"LINESTRING (116.4028883 39.9258827, 116.4030153 39.9258861, 116.40428 39.9259172, 116.404355 39.9259161, 116.404469 39.925912)",134.86450226301056,1.7227287392425874,0.00027239579302219585,,,,,,,,,B
32899013,1860131873,0,175425326,secondary,美术馆后街,True,False,274.9805120470363,"LINESTRING (116.4028883 39.9258827, 116.4029263 39.9260489, 116.402908 39.9264632, 116.4028246 39.9283518)",308.0029838239541,2.8535359506497207,0.011873117021977991,,,,,,,,,B
35551151,3574930193,0,170765060,tertiary,朝外北街,False,False,110.19476194333254,"LINESTRING (116.4313674 39.9255377, 116.4326596 39.9255469)",110.19476194333254,1.9162513125416993,0.000563710946570006,,,,,,,,,B
35551151,266112274,0,170765082,tertiary,吉市口路,False,False,269.1629650619918,"LINESTRING (116.4313674 39.9255377, 116.4314339 39.9231176)",269.1629650619918,1.9207135939452777,0.0064838941777101275,,,,,,,,,B
35551151,534075678,0,5135877,tertiary,东中街,False,True,175.81074720503807,"LINESTRING (116.4313674 39.9255377, 116.4313342 39.9262529, 116.4312984 39.9266181, 116.4312449 39.9268944, 116.4311742 39.9271075)",175.81074720503807,1.9456246142890732,0.0006951431708274927,,,,,,,,,B
35551151,1819087375,0,170765061,tertiary,朝外北街,True,False,253.11267733046716,"LINESTRING (116.4313674 39.9255377, 116.431147 39.9255736, 116.428849 39.9256234, 116.4285698 39.9256291, 116.4284876 39.9256308, 116.4284058 39.925639)",926.3992130701001,8.128343438532877,0.00027175081482245904,,,,,,,,,B
35551152,3574930193,0,170765060,tertiary,朝外北街,False,True,160.22787225873134,"LINESTRING (116.4345379 39.9255861, 116.4326596 39.9255469)",160.22787225873134,2.054267733376595,0.002372731468343037,,,,,,,,,B
35551152,2692317150,0,173224942,tertiary,朝外北街,False,False,62.74463873672278,"LINESTRING (116.4345379 39.9255861, 116.4352737 39.9255835)",62.74463873672278,1.6805577817592283,0.004001444751167411,,,,,,,,,B
35551152,1038256883,0,173224969,tertiary,吉市口东路,False,False,80.14466995029608,"LINESTRING (116.4345379 39.9255861, 116.4343108 39.9262855)",80.14466995029608,1.7154105911517419,0.00043987513222053096,,,,,,,,,B
35551152,1840733238,0,173224967,tertiary,吉市口东路,True,False,305.9729484391764,"LINESTRING (116.4345379 39.9255861, 116.4345001 39.92543, 116.4344916 39.9228371)",342.0762791805886,7.1561276530026765,0.000692419929539715,,,,,,,,,B
35551198,1819087340,0,1279381444,tertiary,,False,False,12.306939205609037,"LINESTRING (116.4399335 39.9219408, 116.4399253 39.9218303)",12.306939205609037,1.1927768987974392,7.166424441520544e-08,,,,,,,,,B
35551198,1977226302,0,"[1279376304, 1279381441]",trunk,朝阳门外大街,True,False,343.4097105938272,"LINESTRING (116.4399335 39.9219408, 116.4389007 39.9220388, 116.4386845 39.9220754, 116.43847 39.9221082, 116.4383881 39.9221214, 116.437539 39.9223014, 116.437228 39.9223799, 116.4360151 39.9226245)",631.3891383771587,9.611663378866673,0.0005351885772927542,,,G102,,,,,,A
64367553,32618816,0,26514869,secondary_link,德胜门内大街,True,False,49.541945247346185,"LINESTRING (116.3731913 39.9468856, 116.3733058 39.9468518, 116.373367 39.9468328, 116.3734344 39.9468084, 116.3735848 39.9467435, 116.373703 39.9466787)",824.6945040172736,12.537175408103188,0.02399541062178765,,,,,,,,,B
64367553,324663928,0,175210691,tertiary_link,,True,False,55.96564088975993,"LINESTRING (116.3731913 39.9468856, 116.3732654 39.94688, 116.3733133 39.9468826, 116.3733834 39.9468923, 116.3734349 39.9469027, 116.3734876 39.9469167, 116.3735427 39.9469409, 116.3735953 39.9469708, 116.3736422 39.9470045, 116.3736743 39.9470433, 116.3737089 39.9471157)",762.8563316881027,9.218415304800782,0.0002684542595793596,,,,,,,,,B
64490206,1190930403,0,8868032,trunk,北二环,True,False,183.96056958821708,"LINESTRING (116.3527275 39.9431662, 116.3540457 39.9434956, 116.3547704 39.9436983)",3258.1486292294767,38.02679033028067,0.000527807160117988,,,,,,,,,A
72843112,1600000863,0,"[128488608, 1092158977, 34104286, 33614534]",trunk,西二环,True,False,1155.4640141513703,"LINESTRING (116.3504632 39.9092769, 116.350503 39.90973, 116.3505402 39.9100416, 116.3505724 39.9103558, 116.3505962 39.9108182, 116.3506053 39.9114339, 116.3504926 39.9145923, 116.3503168 39.9184127, 116.3502497 39.9196599)",4889.257850179021,49.12063236325512,0.007166496105764959,yes,,,,,,,,A
72846241,1195165420,0,244247158,trunk,东二环,True,False,108.86738205623638,"LINESTRING (116.4300118 39.9011188, 116.4299593 39.9007806, 116.4298654 39.9001462)",3267.414563629821,26.04825165454156,0.0026874808298146193,,3,,,,,,,A
76457576,1192323485,0,173229525,primary,,True,False,13.530079194932288,"LINESTRING (116.4289313 39.9233038, 116.4288033 39.9233757)",320.09837753118944,8.194969090359738,0.033100209546250675,,,,,,,,,B
76457579,1449318352,0,9701938,primary,,True,False,15.321145164261011,"LINESTRING (116.4276729 39.9232484, 116.4275999 39.9231225)",318.3073115618607,13.585959264548983,0.013462558298862833,,,,,,,,,B
76457579,10006479819,0,131710739,tertiary,朝阳门内大街,True,False,162.9449513097298,"LINESTRING (116.4276729 39.9232484, 116.4274478 39.9232468, 116.4260762 39.9232352, 116.4257622 39.9232347)",818.9992820459338,7.877626933133794,0.01056108803522441,,,,,,,,,B
76457580,76457599,0,723484380,primary,,True,False,11.676653006235146,"LINESTRING (116.4276021 39.9229458, 116.4276536 39.9228485)",321.9518037198865,13.697070885993233,0.013026768028573969,,,,,,,,,B
76457599,76457600,0,723484380,primary,,True,False,21.342873274531026,"LINESTRING (116.4276536 39.9228485, 116.4278482 39.9227278)",312.28558345159064,8.180409544714598,0.035186069044199644,,,,,,,,,B
76457600,3564869820,0,24476189,primary_link,,True,False,188.0311192247259,"LINESTRING (116.4278482 39.9227278, 116.4279064 39.9225661, 116.4279094 39.9225204, 116.4279773 39.9214997, 116.4279835 39.9214058, 116.4280944 39.9210545)",664.3720168110531,8.205694934196972,0.012818726727036626,,,,,,,,,B
76457600,10048648400,0,"[30484120, 1066854250, 30484122]",primary,朝阳门桥,True,False,83.24434064876343,"LINESTRING (116.4278482 39.9227278, 116.4280151 39.9226978, 116.4286229 39.9227129, 116.4286569 39.922716, 116.4288115 39.9227541)",250.3841160773583,13.60726892320407,0.022367342317163013,yes,,,,,,,,B
76457617,1819087356,0,103255971,trunk,朝阳门外大街,True,False,231.35054622116974,"LINESTRING (116.4289419 39.9228705, 116.4291627 39.9229841, 116.4294258 39.9230539, 116.4300813 39.9230704, 116.4307276 39.9230537, 116.4315892 39.9229857)",1046.89625850862,12.02277016537537,0.007128299063491654,,,G102,,,,,,A
76457617,76457576,0,723484379,primary,,True,False,48.766897109586786,"LINESTRING (116.4289419 39.9228705, 116.4289795 39.9230253, 116.4289629 39.9231578, 116.4289313 39.9233038)",284.8615596165349,13.612715912000521,0.020996835306966624,,,,,,,,,B
76457684,12531335686,0,1354141146,secondary,王府井大街,False,False,9.674817926011805,"LINESTRING (116.4045876 39.9229985, 116.4045861 39.9229115)",9.674817926011805,2.293809965909161,0.021735407009909734,,,,,,,,,B
76457684,7825648565,0,25091486,primary,五四大街,True,False,164.6262993521197,"LINESTRING (116.4045876 39.9229985, 116.4044218 39.9230231, 116.4043602 39.9230298, 116.403837 39.9230194, 116.403414 39.9230116, 116.4026613 39.9229978)",537.5568347286304,7.849138200489958,0.012589257816419138,,,,,,,,,B
76457684,733859914,0,30843384,secondary,美术馆东街,False,True,99.22296533793507,"LINESTRING (116.4045876 39.9229985, 116.4045871 39.9231367, 116.4045614 39.9235647, 116.4045492 39.9238173, 116.4045441 39.9238901)",99.22296533793505,1.8200883351310893,0.012478249901819985,,,,,,,,,B
76457858,2482565109,0,25081384,tertiary,北池子大街,False,True,7.401672055397426,"LINESTRING (116.3962128 39.9220797, 116.3962362 39.9220156)",7.401672055397426,1.5030433256117537,0.006305880194582757,,2,,,,,,,B
76457858,9558340690,0,42501522,primary,景山前街,False,False,235.1170576098003,"LINESTRING (116.3962128 39.9220797, 116.3960294 39.9220764, 116.3958833 39.9220752, 116.3936251 39.9219903, 116.3935204 39.9219864, 116.3934587 39.9219839)",235.1170576098003,1.5508767534580963,0.04004848802777133,,,,,,,,,B
76457858,341182265,0,175226647,primary,五四大街,False,True,131.27968895287435,"LINESTRING (116.3962128 39.9220797, 116.3963886 39.9221143, 116.3965015 39.9221465, 116.3966051 39.9221843, 116.3966982 39.9222269, 116.3968041 39.9222918, 116.3971735 39.9225617, 116.3972636 39.9226415, 116.3973232 39.9226943, 116.3974408 39.9227524)",131.27968895287435,1.6701549628949206,0.022020129052971345,,,,,,,,,B
76457861,733788275,0,59167915,residential,,False,True,33.335409147439044,"LINESTRING (116.3854505 39.9216829, 116.3854473 39.9217422, 116.3854306 39.9219823)",33.335409147439044,1.264553460928486,0.0002676659528907923,,,,,,,,,C
76457861,6059997997,0,156453763,primary,景山前街,False,False,74.06013227024599,"LINESTRING (116.3854505 39.9216829, 116.3853132 39.9216311, 116.3851814 39.9215629, 116.3848467 39.9212904, 116.3848115 39.9212455)",74.06013227024599,1.7474306799933754,0.028644628478224105,,,,,,,,,B
76457861,260560353,0,156453763,primary,景山前街,False,True,183.29269788567055,"LINESTRING (116.3854505 39.9216829, 116.3858703 39.9217175, 116.387338 39.9217664, 116.3875958 39.9217752)",183.29269788567052,1.5316414538825713,0.027734850895373073,,,,,,,,,B
76457875,733992806,0,59185396,residential,,False,True,190.98074068764583,"LINESTRING (116.3766692 39.9212845, 116.3766147 39.9221353, 116.3765528 39.9229997)",190.98074068764583,1.6704179415731204,0.0008025678732058857,,,,,,,,,C
76457875,1502696828,0,136977688,tertiary,西安门大街,True,False,210.30829081161076,"LINESTRING (116.3766692 39.9212845, 116.3765645 39.9213668, 116.3764271 39.9213899, 116.3763093 39.9213885, 116.3758349 39.9213827, 116.3753977 39.9213769, 116.3753585 39.9213761, 116.3750848 39.9213705, 116.3742521 39.9213534)",2117.4550107299015,18.83149209320694,0.003648498347422524,,,,,,,,,B
76457875,9377983840,0,173229540,primary,文津街,True,False,91.73030658494562,"LINESTRING (116.3766692 39.9212845, 116.3758292 39.9212779, 116.3755936 39.9212761)",1471.8118548863536,8.666584217796855,0.021784353688845317,,2,,,,,,,B
76458030,76458031,0,30186783,secondary,东直门桥,True,False,49.389667953347285,"LINESTRING (116.4278373 39.9400287, 116.427258 39.9400254)",885.8650909858077,17.74459447456556,0.011034430369586842,yes,,,,,,,,B
76458031,209305766,0,30186802,secondary,东直门桥,True,False,22.348640400226056,"LINESTRING (116.427258 39.9400254, 116.4270287 39.939928)",912.9061185389289,18.233474005926418,0.01057692583324017,,,,,,,,,B
76458031,10048650760,0,1128262106,secondary_link,,True,False,15.302597552889809,"LINESTRING (116.427258 39.9400254, 116.42712 39.9401134)",934.9422056597953,19.446082385464067,0.0004575045363466715,,,,,,,,,B
77732047,1429524739,0,162362275,tertiary_link,,False,True,7.515702532024358,"LINESTRING (116.36781 39.9026233, 116.3677232 39.9026117)",7.515702532024358,1.966905861961981,0.003176445969459566,,,,,,,,,B
77732047,390990636,0,190438902,tertiary_link,,True,False,18.66778379537052,"LINESTRING (116.36781 39.9026233, 116.3680256 39.9026521)",38.77035662458527,3.254483886940686,0.006867799535042383,,,,,,,,,B
77732047,9378025376,0,190438906,primary,宣武门内大街,True,False,445.8250622028374,"LINESTRING (116.36781 39.9026233, 116.3678149 39.9025741, 116.3678336 39.9021012, 116.3679234 39.8998359, 116.3679459 39.8991933, 116.3679825 39.8987291, 116.3679914 39.8986166)",576.422626729966,14.069422224519192,0.018333576991764345,,,,,,,,,B
77732049,733992789,0,59185350,residential,油坊胡同,False,False,257.4330997722231,"LINESTRING (116.3701639 39.9027717, 116.3701721 39.902654, 116.3701609 39.9022443, 116.3701618 39.9021219, 116.3701587 39.9020381, 116.3701278 39.9019735, 116.3699938 39.9018025, 116.369911 39.9016519, 116.3698827 39.901584, 116.3698579 39.9015106, 116.3698397 39.9014298, 116.3698315 39.9013601, 116.3698525 39.9005554, 116.3698543 39.9005099)",257.4330997722231,1.860750211882421,0.00031059283529550035,,,,,,,,,C
77732049,1673265503,0,154860701,tertiary,西绒线胡同,True,False,171.1783567436501,"LINESTRING (116.3701639 39.9027717, 116.370023 39.9028216, 116.3699755 39.9028429, 116.3681802 39.9027918)",241.1335352642616,6.720652810003238,0.0025946039690525127,,,,,,,,,B
77732049,733992798,0,154860702,tertiary,西绒线胡同,False,False,137.1012605878615,"LINESTRING (116.3701639 39.9027717, 116.3703331 39.9027825, 116.3706985 39.9027633, 116.3717695 39.9027797)",137.1012605878615,1.988677226357203,0.004623777049669054,,,,,,,,,B
77732049,380765518,0,1084252279,residential,油坊胡同,False,True,140.78118653270002,"LINESTRING (116.3701639 39.9027717, 116.3701528 39.9029079, 116.3701356 39.9039579, 116.370133 39.9040374)",140.78118653270002,1.9816487434669379,0.005655527176514768,,,,,,,,,C
77732582,1429524725,0,33612724,primary_link,,True,False,12.401116078281753,"LINESTRING (116.3680017 39.8984218, 116.3678565 39.8984164)",76.62915090702153,9.23846529069291,0.013133404424263794,,,,,,,,,B
77732582,325686443,0,154860683,primary_link,,True,False,14.104765302565456,"LINESTRING (116.3680017 39.8984218, 116.3680229 39.898296)",49.84552616924654,5.330336392370365,0.024335600790026633,,,,,,,,,B
77734114,2264144506,0,10496445,secondary,灵境胡同,False,False,10.88674910205964,"LINESTRING (116.3676231 39.9133673, 116.3677498 39.9133554)",10.88674910205964,1.8006107386823142,0.0017777749112080012,,,,,,,,,B
77734114,1599968950,0,131710758,secondary,辟才胡同,True,False,424.5824722526893,"LINESTRING (116.3676231 39.9133673, 116.3674635 39.9134039, 116.3673123 39.9134351, 116.3659301 39.9132575, 116.3648998 39.9131304, 116.3627139 39.9128806)",430.161404217355,5.0810160629741,0.010533855622346633,,,,,,,,,B
77734114,342821878,0,217107570,primary,西单北大街,False,False,56.90326402740652,"LINESTRING (116.3676231 39.9133673, 116.3676195 39.9134473, 116.3676176 39.9134889, 116.3675987 39.9138787)",56.90326402740652,2.2276953406050475,0.027219083328316837,,,,,,,,,B
77734114,734046257,0,1061456423,primary,西单北大街,True,False,116.34635175766381,"LINESTRING (116.3676231 39.9133673, 116.3675708 39.9132532, 116.3675261 39.9131559, 116.3675602 39.9123341)",380.4568704965697,4.802273570841534,0.0193084973727888,,,,,,,,,B
77738854,1549077232,0,141524734,primary,宣武门外大街,True,False,139.4824991480846,"LINESTRING (116.36814 39.8932734, 116.3681973 39.8926105, 116.3681682 39.8921478, 116.3681291 39.8920246)",1236.8203657163115,23.481709079786384,0.0,,,,,,,,,B
77738854,1549077232,1,141524736,primary,宣武门外大街,True,False,139.37508809158106,"LINESTRING (116.36814 39.8932734, 116.3681102 39.8929479, 116.3681068 39.8928955, 116.3680738 39.8925612, 116.3680954 39.8921591, 116.3681291 39.8920246)",,,0.011982834980177671,,,,,,,,,B
77744964,77746338,0,33612467,primary,珠市口西大街,True,False,125.82959630793802,"LINESTRING (116.391982 39.8899755, 116.3905844 39.8896141)",906.7715246850449,15.155402727855703,0.043707592683367304,,,,,,,,,B
77746327,9015750644,0,141524687,primary,广安门内大街,True,False,51.460789058525656,"LINESTRING (116.3616149 39.8879779, 116.3610118 39.8879839)",734.7599233987213,13.838609515499334,0.010502323354803942,,,,,,,,,B
77746327,322121110,0,162359304,tertiary_link,,True,False,15.631058437947809,"LINESTRING (116.3616149 39.8879779, 116.3616632 39.8878423)",28.247121388519254,3.222722088790002,0.027355747042416636,,,,,,,,,B
77746331,1599483534,0,146689290,primary_link,,True,False,29.7250167743449,"LINESTRING (116.3766405 39.8881102, 116.3763089 39.8881922)",1789.5601457207224,22.891265846051077,0.004521225515910896,,,,,,,,,B
77746331,12630211192,0,33612557,primary,骡马市大街,True,False,285.065441772223,"LINESTRING (116.3766405 39.8881102, 116.3756123 39.8880595, 116.3742077 39.8880065, 116.3735322 39.8879845, 116.3733038 39.8879862)",1530.751251246919,23.290999678896206,0.029885423206028973,,,,,,,,,B
77746332,77746331,0,33612557,primary,骡马市大街,True,False,148.62981231148234,"LINESTRING (116.3783811 39.8881644, 116.3766405 39.8881102)",1667.1868807076598,22.625596060374143,0.03440664872193987,,,,,,,,,B
77746332,1549077228,0,141524709,secondary_link,,True,False,15.866175490960359,"LINESTRING (116.3783811 39.8881644, 116.3783674 39.8880221)",44.006761677801514,5.2107807447772565,0.029831961679695228,,,,,,,,,B
77746334,1598453935,0,146581673,primary_link,,True,False,29.68616691661145,"LINESTRING (116.3808627 39.8882132, 116.3805575 39.8883414)",2901.9717886192007,32.678716748298605,0.00017729734068321824,,,,,,,,,B
77746334,1599489635,0,237008296,primary,珠市口西大街,True,False,197.75799365931934,"LINESTRING (116.3808627 39.8882132, 116.3801345 39.8882165, 116.3785459 39.8881725)",2714.7604150331917,31.580865027134536,0.03774842410326531,,,,,,,,,B
77746337,1231628482,0,168609618,primary_link,,True,False,28.58987645261759,"LINESTRING (116.3871672 39.8887971, 116.3868384 39.8888467)",2888.0567036579255,33.02440790079581,0.0002028098116950314,,,,,,,,,B
77746337,734169511,0,237008296,primary,珠市口西大街,True,False,483.5671678865878,"LINESTRING (116.3871672 39.8887971, 116.3859157 39.8886126, 116.3829942 39.8883341, 116.3823935 39.888284, 116.3815502 39.8882412)",2428.9512408059227,31.790819192259065,0.03671875223950764,,,,,,,,,B
77746338,1231628455,0,146581668,primary_link,,True,False,45.5757631148653,"LINESTRING (116.3905844 39.8896141, 116.3900563 39.8895524)",987.0253578781176,15.289714747168295,0.0026345926174361975,,,,,,,,,B
