u,v,key,osmid,bridge,oneway,lanes,highway,reversed,length,maxspeed,geometry,Cost of returning,Edge Betweenness,ref,name,tunnel,access,width,junction
317643002,317643104,0,"[1051247680, 28897501, 404280192]",,True,"['2', '3']",motorway,False,246.961,65 mph,"LINESTRING (-118.2189206 34.0319851, -118.219004 34.0320589, -118.2191221 34.0321762, -118.2191665 34.0322242, -118.219291 34.0323584, -118.2194131 34.0324918, -118.2195244 34.032623, -118.2197014 34.0328641, -118.2198328 34.0330931, -118.219924 34.0332998, -118.2199857 34.0334787, -118.2200863 34.0339388)",31.270296480327268,0.00015638184977791308,I 5,Golden State Freeway,,,,
317643104,910997614,0,"[77392972, 77392974, 77392982, 77392987, 28897501]",,True,2,motorway,False,425.155,65 mph,"LINESTRING (-118.2200863 34.0339388, -118.2200997 34.0341611, -118.2200796 34.0344223, -118.2200484 34.034689, -118.2200193 34.0349544, -118.2199657 34.0353256, -118.2199255 34.035669, -118.2198835 34.0360162, -118.2198267 34.0364512, -118.2197428 34.0370929, -118.2196688 34.037626, -118.2196868 34.0377424)",19.585321725483418,0.0011908898368382707,I 5,Golden State Freeway,,,,
317643458,910997296,0,"[28897554, 119128494]",yes,False,4,secondary,True,114.52799999999999,,"LINESTRING (-118.2201032 34.0336656, -118.2203377 34.0337696, -118.2205936 34.0338794, -118.22082 34.0339664, -118.2209799 34.0340112, -118.2212359 34.0340833)",1.626856908547523,0.020471378063443395,,East 7th Street,,,,
317643458,16391290,0,"[119128492, 186070726]",yes,False,4,secondary,False,53.91,,"LINESTRING (-118.2201032 34.0336656, -118.2198716 34.0335627, -118.219759 34.0335126, -118.2195878 34.0334362)",1.3720974867831766,0.012410978793938949,,East 7th Street,,,,
317643468,72603226,0,398804815,,False,4,primary,False,96.145,,"LINESTRING (-118.2194934 34.0338101, -118.2192635 34.0346535)",1.6403520440951433,0.01095455151755676,,South Boyle Avenue,,,,
317643468,317643458,0,"[28897560, 838632799]",yes,True,1,primary_link,False,66.417,,"LINESTRING (-118.2194934 34.0338101, -118.2196325 34.0336719, -118.2196796 34.0336441, -118.2197299 34.0336145, -118.2197899 34.0336053, -118.2198808 34.0336112, -118.2201032 34.0336656)",2.7445736693510416,0.0019413933287585222,,,,,,
317643468,16391290,0,166059334,,False,5,primary,True,42.481,,"LINESTRING (-118.2194934 34.0338101, -118.2195341 34.0336354, -118.2195878 34.0334362)",1.372476182567865,0.008844366948157918,,South Boyle Avenue,,,,
317644173,317644519,0,"[519578396, 28897646]",yes,True,1,motorway_link,False,533.9509999999999,,"LINESTRING (-118.2225438 34.0320704, -118.2227825 34.0315807, -118.2229799 34.031282, -118.2232203 34.0310045, -118.2234177 34.0307912, -118.2236494 34.0305849, -118.2238554 34.0304284, -118.2240614 34.0302932, -118.2242931 34.0301581, -118.2245163 34.0300443, -118.2247395 34.0299447, -118.224997 34.0298451, -118.2252459 34.0297597, -118.225675 34.0296459, -118.2269539 34.0293614)",28.075482904415523,0.0029612570583556607,,,,,,
317644173,317639434,0,"[121941961, 124100092, 28897637]",yes,True,2,motorway,False,965.0889999999999,55 mph,"LINESTRING (-118.2225438 34.0320704, -118.2227396 34.0315665, -118.2228512 34.0313246, -118.2229456 34.0311468, -118.2231087 34.0309121, -118.2232632 34.0307271, -118.2234005 34.0305778, -118.2235636 34.0304284, -118.2237782 34.0302506, -118.2239241 34.0301439, -118.2241129 34.0300158, -118.2243275 34.0298949, -118.2245678 34.029774, -118.2248253 34.0296673, -118.2250999 34.0295748, -118.225366 34.0294966, -118.2256578 34.0294325, -118.2271341 34.0291409, -118.2290653 34.0287141, -118.2298893 34.0284936, -118.2304129 34.02833, -118.2311682 34.0280526)",32.97999605186826,0.008765617306618758,I 10,Santa Monica Freeway,,,,
317644519,317644520,0,880996293,yes,True,2,motorway_link,False,217.411,,"LINESTRING (-118.2269539 34.0293614, -118.2292284 34.0288421)",22.63191124913352,0.0038552036986806994,,,,,,
317644520,317644546,0,"[28897712, 1008657490, 398807980, 28897653]",yes,True,"['1', '2']",motorway_link,False,291.60900000000004,,"LINESTRING (-118.2292284 34.0288421, -118.2301897 34.0286287, -118.230473 34.0285718, -118.230636 34.0285505, -118.2307734 34.0285505, -118.2309021 34.0285647, -118.2310137 34.0286074, -118.2311167 34.0286643, -118.2311939 34.0287141, -118.231254 34.028771, -118.2313055 34.0288421, -118.2313484 34.0289275, -118.2313656 34.0290129, -118.2313735 34.0290708, -118.2313845 34.0293059, -118.2313751 34.029587)",25.846828248598207,0.0015379999073118484,,,,,,
317644520,122381754,0,"[28897715, 172603820]",yes,True,1,motorway_link,False,292.48999999999995,,"LINESTRING (-118.2292284 34.0288421, -118.2301811 34.0285789, -118.2309794 34.0283229, -118.2319397 34.028002, -118.2321849 34.0279651, -118.2322135 34.0279608)",22.476480391742093,0.002317203791368851,,,,,,
317644546,122469589,0,539762802,,False,2,secondary,True,11.455,,"LINESTRING (-118.2313751 34.029587, -118.2314994 34.0295858)",1.5281652307200602,0.0035450277393994987,,East 8th Street,,,,
317644546,122561105,0,539762801,,False,2,secondary,False,128.077,,"LINESTRING (-118.2313751 34.029587, -118.2312132 34.0295879, -118.2299853 34.029595)",1.654586748336122,0.0005302515071822732,,East 8th Street,,,,
317645238,317644173,0,"[148252737, 28897851, 148252729]",yes,True,3,motorway,False,671.616,55 mph,"LINESTRING (-118.2201009 34.0377599, -118.2205845 34.0366246, -118.22092 34.0357844, -118.2212518 34.0350817, -118.2214436 34.0346606, -118.2215864 34.0343479, -118.2217307 34.034035, -118.221847 34.0337715, -118.2219585 34.0335083, -118.2225438 34.0320704)",27.94773412777017,0.011726874364974419,I 10,Santa Monica Freeway,,,,
317645238,317645437,0,"[28897866, 28897875, 403194964, 28897862]",yes,True,3,motorway,False,628.34,55 mph,"LINESTRING (-118.2201009 34.0377599, -118.2203157 34.0370861, -118.2204939 34.0366008, -118.2208425 34.0357395, -118.2211845 34.0348882, -118.2212899 34.0346504, -118.2213725 34.0344332, -118.2214286 34.0342425, -118.2214568 34.0340847, -118.2214631 34.033985, -118.2214612 34.0338837, -118.2214469 34.0337411, -118.2214138 34.0335579, -118.2213092 34.0332911, -118.2211416 34.03304, -118.220652 34.0324609)",26.58975862909032,0.00445726499848382,I 5,Golden State Freeway,,,,
317645437,317645602,0,28897903,,True,1,motorway_link,False,289.028,,"LINESTRING (-118.220652 34.0324609, -118.2204074 34.0322679, -118.2197269 34.0315238, -118.2192554 34.0310173, -118.2186712 34.0304497)",31.305048880727526,0.00013914985204006858,,,,,,
317645437,317645438,0,124100081,,True,2,motorway,False,135.498,55 mph,"LINESTRING (-118.220652 34.0324609, -118.2204643 34.0322364, -118.2203456 34.0320875, -118.2198085 34.0314629)",26.72729556695243,0.004318115146443751,I 5,Golden State Freeway,,,,
317645438,4049747230,0,"[28898216, 28898219, 28898220]",yes,True,1,motorway_link,False,308.757,,"LINESTRING (-118.2198085 34.0314629, -118.2197769 34.0313542, -118.2196469 34.0311646, -118.2195623 34.0310372, -118.2193504 34.0307383, -118.219201 34.0305565, -118.2190436 34.0303837, -118.2189304 34.0302433, -118.2188363 34.030125, -118.2187972 34.030044, -118.2187829 34.0299909, -118.2187598 34.0298683, -118.2187659 34.0298095, -118.2187788 34.0297546, -118.2188196 34.0296491, -118.2189166 34.029433, -118.2190307 34.0289566)",26.69626397047994,0.004318115146443751,,,,,,
317645602,317645896,0,"[28897912, 28897914, 28897916]",yes,True,3,motorway_link,False,549.685,,"LINESTRING (-118.2186712 34.0304497, -118.2185253 34.0303075, -118.218388 34.0301723, -118.2182249 34.0300372, -118.218079 34.0299234, -118.2178988 34.0298095, -118.2177013 34.0296957, -118.2175125 34.0296033, -118.2173151 34.029525, -118.2171606 34.0294681, -118.2169804 34.0294183, -118.216783 34.0293685, -118.216534 34.0293258, -118.2163109 34.0292974, -118.2160963 34.0292832, -118.2154011 34.0292618, -118.2147316 34.0292405, -118.2142853 34.029212, -118.2138046 34.0291765, -118.2134785 34.0291409, -118.2131781 34.0290982)",31.287777350621102,0.0006601678314242476,,,,,,
317645896,317640150,0,28897916,yes,True,3,motorway_link,False,231.41,,"LINESTRING (-118.2131781 34.0290982, -118.2128347 34.0290271, -118.2124571 34.0289204, -118.2108349 34.0283584)",24.184539226918325,0.0010084541474772004,,,,,,
317646428,317646523,0,519836378,,True,1,motorway_link,False,349.575,,"LINESTRING (-118.2087149 34.0280099, -118.208059 34.0280132, -118.207544 34.0280203, -118.2070927 34.0280455, -118.2062344 34.0281379, -118.2055649 34.0282091, -118.2049469 34.0283086)",24.272771705393232,0.004365635467850503,,,,,,
317646523,1623239971,0,"[398025949, 28897997]",,True,"['1', '2']",motorway_link,False,283.66599999999994,,"LINESTRING (-118.2049469 34.0283086, -118.2044642 34.0283587, -118.2042258 34.0283695, -118.2037267 34.0284052, -118.2034792 34.0284011, -118.2033514 34.0283922, -118.2032172 34.028362, -118.2030478 34.0283123, -118.202895 34.0282552, -118.2026981 34.0281735, -118.2025093 34.0281024, -118.2023977 34.0280886, -118.2022791 34.0280929, -118.2021034 34.0281522, -118.2019947 34.0282266)",27.397801214271066,0.0027881725213506217,,,,,,
317646523,1623239987,0,"[398025944, 398025947, 28898628, 28898623]",yes,True,"['1', '2']",motorway_link,False,432.626,,"LINESTRING (-118.2049469 34.0283086, -118.2040078 34.0284613, -118.20366 34.0285247, -118.203304 34.0285538, -118.202377 34.0286747, -118.2014435 34.0287997, -118.2007996 34.028886, -118.2006273 34.0288977, -118.2004794 34.0288856, -118.200327 34.0288311)",24.267516889876617,0.0015774629464998815,,,,,,
317648078,1530583593,0,28898198,,True,1,motorway_link,False,305.06,,"LINESTRING (-118.2202162 34.0323406, -118.2197234 34.0317974, -118.2194316 34.0315057, -118.2191998 34.0313137, -118.2189767 34.0311501, -118.2187535 34.0310078, -118.2185819 34.0309082, -118.2184874 34.0308442, -118.218393 34.030766, -118.2183415 34.0307091, -118.2183072 34.0306451, -118.21829 34.0305597, -118.2182815 34.0304815, -118.2183137 34.0302415)",28.234513388062577,0.0016083982052374451,,,,,,
317648078,317645602,0,377660711,,True,2,motorway_link,False,254.225,,"LINESTRING (-118.2202162 34.0323406, -118.2200172 34.0320631, -118.2197182 34.0316543, -118.2195141 34.0313833, -118.2186712 34.0304497)",35.817832597404816,0.000521017979384179,,,,,,
317648426,122886792,0,"[1132692540, 399279685]",,False,"['5', '4']",secondary,False,64.379,,"LINESTRING (-118.2225301 34.034422, -118.222713 34.0344662, -118.2228491 34.0344913, -118.2229708 34.0345067, -118.2230875 34.034515, -118.2232159 34.0345186)",1.4060559905173835,0.02195909347223696,,East 7th Street,,,,
317648426,1530583597,0,"[172305774, 1132692542]",,False,4,secondary,True,67.894,,"LINESTRING (-118.2225301 34.034422, -118.2223039 34.0343669, -118.2221152 34.034321, -118.2218283 34.0342368)",1.3724236713213231,0.012347108658978883,,East 7th Street,,,,
317649797,317642668,0,"[148385794, 28898494]",yes,True,1,motorway_link,False,608.071,,"LINESTRING (-118.210534 34.0289034, -118.2112953 34.0292313, -118.2120553 34.0295147, -118.2125676 34.0297048, -118.2130172 34.0298696, -118.2132251 34.0299469, -118.2133821 34.0300019, -118.2134876 34.0300362, -118.2135954 34.0300667, -118.2137323 34.0301008, -118.2138368 34.0301206, -118.2139745 34.030141, -118.2141532 34.0301593, -118.2147109 34.0302183, -118.215286 34.0302752, -118.2155864 34.030325, -118.2158524 34.0303819, -118.2161614 34.0304672, -118.2164716 34.0305973, -118.2167261 34.0306516)",29.18913775765314,0.0005298986335084606,,,,,,
317649797,317649804,0,386112723,,True,3,motorway_link,False,196.625,,"LINESTRING (-118.210534 34.0289034, -118.2107369 34.0289663, -118.21253 34.0295283)",24.181109796928794,0.001052269295308921,,,,,,
317649804,317642793,0,28898502,,True,1,motorway_link,False,378.185,,"LINESTRING (-118.21253 34.0295283, -118.2134099 34.0298113, -118.2141787 34.0299906, -118.2145049 34.030076, -118.2148396 34.0301827, -118.2154061 34.0304103, -118.2159469 34.0306237, -118.2161552 34.0307093, -118.2163423 34.0307671)",24.316893231467972,0.0009148249993589462,,,,,,
317649804,317642902,0,123541564,,True,2,motorway_link,False,496.41300000000007,,"LINESTRING (-118.21253 34.0295283, -118.2129943 34.0296492, -118.2133891 34.0297417, -118.2137153 34.0298057, -118.2140157 34.0298555, -118.2143762 34.0298982, -118.2149255 34.0299551, -118.2153718 34.0299906, -118.2155692 34.030012, -118.2158267 34.0300476, -118.2160069 34.0300902, -118.2162215 34.0301542, -118.2163932 34.0302183, -118.2165992 34.030325, -118.2168052 34.0304317, -118.2175554 34.0308907)",34.47041628879495,0.00013744429594997475,,,,,,
317650658,1613371655,0,866199419,,True,3,motorway,False,214.483,55 mph,"LINESTRING (-118.22144 34.0384834, -118.2215001 34.0388674, -118.221543 34.0392586, -118.221543 34.039472, -118.221543 34.0396427, -118.2215344 34.0397991, -118.2215259 34.0399343, -118.2214375 34.0404014)",15.077094587478397,0.0030377718332940075,US 101,Santa Ana Freeway,,,,
317660695,72260718,0,13413942,,False,,residential,True,78.52999999999999,,"LINESTRING (-118.214599 34.0304493, -118.2143759 34.0307908, -118.2143587 34.0308477, -118.2143587 34.0308975, -118.2143545 34.0310035, -118.2143572 34.0310458, -118.2143438 34.0311058)",1.4637608504897615,0.00024248302618816683,,South Mott Street,,,,
317660877,122887001,0,13355505,,False,,residential,True,37.842,,"LINESTRING (-118.2135347 34.0303498, -118.2133545 34.0306556)",1.2631576013009445,0.00024248302618816683,,Orme Avenue,,,,
317661082,122797950,0,13316379,,False,,residential,True,95.863,,"LINESTRING (-118.2088827 34.0301008, -118.2081776 34.0298033, -118.2079557 34.0297096)",1.268911938971135,0.00024248302618816683,,Sunrise Street,,,,
317661150,317661183,0,13254910,,False,,residential,False,12.757,,"LINESTRING (-118.2073463 34.0288204, -118.207415 34.0287208)",1.276983867455618,0.00024248302618816683,,South Dacotah Street,,,,
317661150,122379320,0,13254910,,False,,residential,True,177.16899999999998,,"LINESTRING (-118.2073463 34.0288204, -118.2070515 34.0292932, -118.2067184 34.0298274, -118.2064637 34.0302359)",1.398887334540285,0.0004715568527714581,,South Dacotah Street,,,,
317661150,123056161,0,13362750,,False,,residential,True,240.701,,"LINESTRING (-118.2073463 34.0288204, -118.2073206 34.0287706, -118.2072777 34.0287422, -118.2072176 34.0287279, -118.2063078 34.0287777, -118.2062563 34.028792, -118.2062048 34.0288133, -118.2061704 34.0288489, -118.2061275 34.0289271, -118.2058188 34.0294189, -118.2055521 34.0298438)",1.4092142071301874,1.329157504693808e-05,,South Fresno Street,,,,
317661183,317661150,0,13254910,,False,,residential,True,12.757,,"LINESTRING (-118.207415 34.0287208, -118.2073463 34.0288204)",1.2769838674556178,0.00024248302618816683,,South Dacotah Street,,,,
317661295,122837020,0,13362737,,False,,residential,False,112.364,,"LINESTRING (-118.207003 34.0276467, -118.2070116 34.027604, -118.2070202 34.0275471, -118.2070808 34.0274406, -118.207518 34.0267362)",1.4238624057569205,0.00024248302618816683,,South Fresno Street,,,,
317661311,122379266,0,13254904,,False,,residential,False,56.959,,"LINESTRING (-118.2081867 34.0276168, -118.2081845 34.0275236, -118.2084106 34.0271488)",1.439550358870975,0.00024248302618816683,,South Dacotah Street,,,,
317680167,122641711,0,28901458,,False,,residential,True,224.442,,"LINESTRING (-118.2620234 34.0517334, -118.2619741 34.0518109, -118.261727 34.0521995, -118.2616835 34.0522679, -118.2608879 34.0535192)",1.7807857107630722,0.0003995118110347362,,Saint Paul Avenue,,,,
317680167,1734858161,0,168954873,,False,4,primary,True,73.804,35 mph,"LINESTRING (-118.2620234 34.0517334, -118.2621459 34.0517888, -118.2627293 34.0520472)",1.48343390332084,0.0044053925684333795,,Wilshire Boulevard,,,,
317680167,317680168,0,"[607576345, 399306089]",,False,"['5', '4']",primary,False,55.261,35 mph,"LINESTRING (-118.2620234 34.0517334, -118.261909 34.0516795, -118.2617957 34.0516286, -118.2614991 34.051492)",1.6754219799158245,0.0027294778669398065,,Wilshire Boulevard,,,,
317680168,122851793,0,"[13325578, 45536228, 648606678, 648606679]",,False,,residential,False,223.722,,"LINESTRING (-118.2614991 34.051492, -118.2616185 34.0514236, -118.2616965 34.0513782, -118.2619025 34.0512716, -118.2621085 34.051172, -118.2623591 34.0512675, -118.263076 34.0515407, -118.2633359 34.0516398, -118.2636588 34.0517629)",1.811576252192136,0.0030501812241564142,,"['South Beaudry Avenue', 'Ingraham Street']",,,,
317680168,122888807,0,"[399306072, 161569697, 399306066, 545681485]",yes,False,"['5', '4']",primary,False,113.872,35 mph,"LINESTRING (-118.2614991 34.051492, -118.2613821 34.0514345, -118.2613414 34.0514088, -118.2612931 34.0513782, -118.2607515 34.051015, -118.260628 34.050929, -118.2605255 34.0508629)",1.687431508061707,0.003463631545306745,,Wilshire Boulevard,,,,
317680168,317680167,0,"[399306089, 607576345]",,False,"['5', '4']",primary,True,55.261,35 mph,"LINESTRING (-118.2614991 34.051492, -118.2617957 34.0516286, -118.261909 34.0516795, -118.2620234 34.0517334)",1.6754219799158234,0.004895181227685151,,Wilshire Boulevard,,,,
319435528,69275470,0,23147344,,False,2,tertiary,True,41.228,25 mph,"LINESTRING (-118.2318733 34.0496213, -118.231781 34.0499841)",1.6228553040666542,0.0034195811483591493,,Center Street,,,,
319435528,123529878,0,29042864,,False,2,tertiary,True,74.78999999999999,25 mph,"LINESTRING (-118.2318733 34.0496213, -118.2319498 34.0494683, -118.2320053 34.0493957, -118.2320803 34.0493336, -118.2322966 34.0492239, -118.2324237 34.0491602)",1.3460660948884962,0.003987413701802455,,North Santa Fe Avenue,,,,
319435660,319435681,0,"[405183744, 405183746, 29042892, 29042893, 29042896]",,True,2,motorway_link,False,271.827,,"LINESTRING (-118.2417454 34.0564542, -118.241589 34.0562816, -118.2411061 34.0559754, -118.2409467 34.0558332, -118.240662 34.0555796, -118.2404151 34.0552282, -118.2403186 34.0550937, -118.2402048 34.0549941, -118.2400098 34.0548139, -118.2398975 34.0546998, -118.2398625 34.0546659, -118.2398253 34.0546259)",20.404412808393023,0.0002501874347330734,,,yes,,,
319435660,268539761,0,"[1102767042, 1102767043, 866216206]",,True,4,motorway,False,524.729,55 mph,"LINESTRING (-118.2417454 34.0564542, -118.2404255 34.0556405, -118.2401758 34.0554865, -118.2382543 34.0543014, -118.2378556 34.0541023, -118.2375116 34.0539563, -118.237057 34.0538008)",32.00597752723654,0.010388189271087672,US 101,Santa Ana Freeway,,,,
